recvSeq,recvNum,compute1num,compute2num,timestamp
241,314,262,44,47718.0
242,315,262,45,47768.0
243,316,262,46,47818.0
244,317,262,47,47868.0
245,318,262,48,47918.0
245,318,262,48,47968.0
247,319,262,49,48018.0
248,320,263,49,48068.0
249,321,264,49,48118.0
250,322,265,49,48168.0
251,323,266,49,48218.0
251,323,266,49,48268.0
253,324,267,49,48318.0
254,325,267,50,48368.0
255,326,268,50,48418.0
256,327,269,50,48468.0
257,328,270,50,48518.0
258,329,271,50,48568.0
259,330,272,50,48618.0
260,331,273,50,48668.0
260,331,273,50,48718.0
260,331,273,50,48768.0
260,331,273,50,48818.0
264,332,273,50,48868.0
264,332,273,50,48918.0
264,332,273,50,48968.0
264,332,273,50,49018.0
268,333,273,50,49068.0
268,333,273,50,49118.0
268,333,273,50,49168.0
268,333,273,50,49218.0
272,334,273,50,49268.0
273,335,274,50,49318.0
274,336,275,50,49368.0
275,337,276,50,49418.0
276,338,277,50,49468.0
276,338,277,50,49518.0
278,339,278,50,49568.0
279,340,278,51,49618.0
279,340,278,51,49668.0
279,340,278,51,49718.0
282,341,279,51,49768.0
282,341,279,51,49818.0
284,342,280,51,49868.0
285,343,281,51,49918.0
285,343,281,51,49968.0
287,344,282,51,50018.0
288,345,283,51,50068.0
289,346,283,52,50118.0
290,347,284,52,50168.0
290,347,284,52,50218.0
290,347,284,52,50268.0
293,348,285,52,50318.0
293,348,285,52,50368.0
293,348,285,52,50418.0
296,349,286,52,50468.0
297,350,286,53,50518.0
298,351,287,53,50568.0
298,351,287,53,50618.0
300,352,288,53,50668.0
301,353,289,53,50718.0
302,354,290,53,50768.0
303,355,290,54,50818.0
304,356,291,54,50868.0
305,357,292,54,50918.0
306,358,292,55,50968.0
307,359,293,55,51018.0
307,359,293,55,51068.0
309,360,294,55,51118.0
310,361,294,56,51168.0
311,362,294,57,51218.0
312,363,295,57,51268.0
313,364,295,58,51318.0
314,365,296,58,51368.0
314,365,296,58,51418.0
314,365,296,58,51468.0
317,366,297,58,51518.0
318,367,298,58,51568.0
319,368,298,59,51618.0
320,369,299,59,51668.0
321,370,300,59,51718.0
322,371,300,60,51768.0
323,372,300,60,51818.0
324,373,301,60,51868.0
325,374,302,60,51918.0
326,375,303,60,51968.0
326,375,303,60,52018.0
326,375,303,60,52068.0
329,376,304,60,52118.0
330,377,305,60,52168.0
331,378,306,60,52218.0
331,378,306,60,52268.0
333,379,307,60,52318.0
334,380,307,61,52368.0
335,381,308,61,52418.0
336,382,309,61,52468.0
336,382,309,61,52518.0
338,383,310,61,52568.0
338,383,310,61,52618.0
340,384,311,61,52668.0
341,385,312,61,52718.0
342,386,313,61,52768.0
343,387,314,61,52818.0
344,388,314,62,52868.0
345,389,315,62,52918.0
346,390,316,62,52968.0
347,391,317,62,53018.0
348,392,318,62,53068.0
348,392,318,62,53118.0
348,392,318,62,53168.0
350,393,319,62,53218.0
350,393,319,62,53268.0
352,394,320,62,53318.0
354,396,322,62,53368.0
354,396,322,62,53418.0
355,397,323,62,53468.0
356,398,324,62,53518.0
356,398,324,62,53568.0
358,399,325,62,53618.0
359,400,325,63,53668.0
360,401,325,64,53718.0
361,402,326,64,53768.0
361,402,326,64,53818.0
363,403,327,64,53868.0
363,403,327,64,53918.0
365,404,328,64,53968.0
366,405,329,64,54018.0
367,406,330,64,54068.0
367,406,330,64,54118.0
369,407,331,64,54168.0
369,407,331,64,54218.0
371,408,332,64,54268.0
372,409,333,64,54318.0
373,410,333,65,54368.0
374,411,334,65,54418.0
375,412,334,66,54468.0
375,412,334,66,54518.0
377,413,335,66,54568.0
378,414,336,66,54618.0
379,415,337,66,54668.0
379,415,337,66,54718.0
381,416,338,66,54768.0
382,417,339,66,54818.0
383,418,340,66,54868.0
383,418,340,66,54918.0
385,419,341,66,54968.0
386,420,341,67,55018.0
387,421,342,67,55068.0
388,422,343,67,55118.0
388,422,343,67,55168.0
388,422,343,67,55218.0
391,423,344,67,55268.0
391,423,344,67,55318.0
391,423,344,67,55368.0
391,423,344,67,55418.0
395,424,344,67,55468.0
395,424,344,67,55518.0
397,425,344,68,55568.0
397,425,344,68,55618.0
399,426,345,68,55668.0
399,426,345,68,55718.0
399,426,345,68,55768.0
402,427,346,68,55818.0
403,428,346,69,55868.0
404,429,347,69,55918.0
404,429,347,69,55968.0
404,429,347,69,56018.0
407,430,348,69,56068.0
407,430,348,69,56118.0
409,431,349,69,56168.0
410,432,350,69,56218.0
411,433,351,69,56268.0
412,434,352,69,56318.0
413,435,353,69,56368.0
414,436,354,69,56418.0
415,437,355,69,56468.0
415,437,355,69,56518.0
417,438,356,69,56568.0
418,439,357,69,56618.0
418,439,357,69,56668.0
418,439,357,69,56718.0
418,439,357,69,56768.0
422,440,357,69,56818.0
422,440,357,69,56868.0
422,440,357,69,56918.0
425,441,358,69,56968.0
426,442,359,69,57018.0
427,443,360,69,57068.0
427,443,360,69,57118.0
429,444,361,69,57168.0
430,445,362,69,57218.0
431,446,362,70,57268.0
431,446,362,70,57318.0
433,447,362,71,57368.0
433,447,362,71,57418.0
435,448,363,71,57468.0
436,449,363,72,57518.0
437,450,363,73,57568.0
437,450,363,73,57618.0
439,451,364,73,57668.0
440,452,364,74,57718.0
441,453,364,75,57768.0
442,454,365,75,57818.0
442,454,365,75,57868.0
444,455,366,75,57918.0
445,456,367,75,57968.0
446,457,368,75,58018.0
446,457,368,75,58068.0
448,458,369,75,58118.0
449,459,370,75,58168.0
450,460,370,76,58218.0
450,460,370,76,58268.0
450,460,370,76,58318.0
450,460,370,76,58368.0
454,461,371,76,58418.0
455,462,372,76,58468.0
456,463,372,77,58518.0
456,463,372,77,58568.0
458,464,373,77,58618.0
459,465,374,77,58668.0
460,466,375,77,58718.0
461,467,375,78,58768.0
462,468,375,79,58818.0
462,468,375,79,58868.0
464,469,376,79,58918.0
465,470,376,80,58968.0
466,471,377,80,59018.0
467,472,378,80,59068.0
468,473,379,80,59118.0
469,474,379,81,59168.0
470,475,380,81,59218.0
