,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
137,26733,1,,,,,,,209.0,37.0,18.0,6.0,240.0,2.2783994674682617
138,33881,0,162.0,31.0,18.0,5.0,237.0,2.275996685028076,,,,,,
139,26783,1,,,,,,,210.0,38.0,19.0,6.0,240.0,2.2736825942993164
140,33931,0,163.0,32.0,19.0,5.0,238.0,2.2736825942993164,,,,,,
141,26833,1,,,,,,,210.0,38.0,19.0,6.0,240.0,2.2736825942993164
142,33981,0,163.0,32.0,19.0,5.0,238.0,2.2736825942993164,,,,,,
143,26883,1,,,,,,,210.0,38.0,19.0,6.0,240.0,2.2736825942993164
144,34031,0,163.0,32.0,19.0,5.0,238.0,2.2736825942993164,,,,,,
145,26933,1,,,,,,,211.0,39.0,20.0,6.0,236.0,2.2492403984069824
146,34081,0,164.0,33.0,20.0,5.0,233.0,2.2618155479431152,,,,,,
147,26983,1,,,,,,,211.0,39.0,20.0,6.0,236.0,2.2492403984069824
148,34131,0,164.0,33.0,20.0,5.0,233.0,2.2618155479431152,,,,,,
149,27033,1,,,,,,,211.0,39.0,20.0,6.0,236.0,2.2492403984069824
150,34181,0,164.0,33.0,20.0,5.0,233.0,2.2618155479431152,,,,,,
151,27083,1,,,,,,,212.0,40.0,21.0,6.0,230.0,2.2488818168640137
152,27133,1,,,,,,,212.0,40.0,21.0,6.0,230.0,2.2488818168640137
153,34231,0,165.0,34.0,21.0,5.0,230.0,2.25614333152771,,,,,,
154,34281,0,165.0,34.0,21.0,5.0,230.0,2.25614333152771,,,,,,
155,27183,1,,,,,,,212.0,40.0,21.0,6.0,230.0,2.2488818168640137
156,34331,0,165.0,34.0,21.0,5.0,230.0,2.25614333152771,,,,,,
157,27233,1,,,,,,,213.0,41.0,22.0,6.0,234.0,2.2874557971954346
158,34381,0,166.0,35.0,22.0,5.0,235.0,2.294452667236328,,,,,,
159,27283,1,,,,,,,213.0,41.0,22.0,6.0,234.0,2.2874557971954346
160,34431,0,166.0,35.0,22.0,5.0,235.0,2.294452667236328,,,,,,
161,27333,1,,,,,,,213.0,41.0,22.0,6.0,234.0,2.2874557971954346
162,34481,0,166.0,35.0,22.0,5.0,235.0,2.294452667236328,,,,,,
163,27383,1,,,,,,,214.0,42.0,23.0,6.0,230.0,2.2981438636779785
164,34531,0,167.0,36.0,23.0,5.0,225.0,2.289973258972168,,,,,,
165,27433,1,,,,,,,214.0,42.0,23.0,6.0,230.0,2.2981438636779785
166,34581,0,167.0,36.0,23.0,5.0,225.0,2.289973258972168,,,,,,
167,27483,1,,,,,,,214.0,42.0,23.0,6.0,230.0,2.2981438636779785
168,34631,0,167.0,36.0,23.0,5.0,225.0,2.289973258972168,,,,,,
