,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
1446,62746,1,,,,,,,449.0,225.0,221.0,0.0,148.0,1.4865120649337769
1447,69777,0,402.0,234.0,227.0,0.0,151.0,1.5153813362121582,,,,,,
1448,62796,1,,,,,,,449.0,225.0,221.0,0.0,148.0,1.4865120649337769
1449,69827,0,402.0,234.0,227.0,0.0,151.0,1.5153813362121582,,,,,,
1450,62846,1,,,,,,,450.0,226.0,222.0,0.0,139.0,1.34911048412323
1451,69877,0,403.0,235.0,228.0,0.0,140.0,1.368398904800415,,,,,,
1452,62896,1,,,,,,,450.0,226.0,222.0,0.0,139.0,1.34911048412323
1453,69927,0,403.0,235.0,228.0,0.0,140.0,1.368398904800415,,,,,,
1454,62946,1,,,,,,,450.0,226.0,222.0,0.0,139.0,1.34911048412323
1455,69977,0,403.0,235.0,228.0,0.0,140.0,1.368398904800415,,,,,,
1456,62996,1,,,,,,,451.0,227.0,223.0,0.0,124.0,1.2504255771636963
1457,70027,0,404.0,236.0,229.0,0.0,126.0,1.2622520923614502,,,,,,
1458,63046,1,,,,,,,451.0,227.0,223.0,0.0,124.0,1.2504255771636963
1459,70077,0,404.0,236.0,229.0,0.0,126.0,1.2622520923614502,,,,,,
1460,63096,1,,,,,,,451.0,227.0,223.0,0.0,124.0,1.2504255771636963
1461,70127,0,404.0,236.0,229.0,0.0,126.0,1.2622520923614502,,,,,,
1462,63146,1,,,,,,,452.0,228.0,224.0,0.0,118.0,1.1558396816253662
1463,70177,0,405.0,237.0,230.0,0.0,119.0,1.1718099117279053,,,,,,
1464,63196,1,,,,,,,452.0,228.0,224.0,0.0,118.0,1.1558396816253662
1465,70227,0,405.0,237.0,230.0,0.0,119.0,1.1718099117279053,,,,,,
1466,63246,1,,,,,,,452.0,228.0,224.0,0.0,118.0,1.1558396816253662
1467,70277,0,405.0,237.0,230.0,0.0,119.0,1.1718099117279053,,,,,,
1468,63296,1,,,,,,,453.0,229.0,225.0,0.0,102.0,1.1210473775863647
1469,70327,0,406.0,238.0,231.0,0.0,104.0,1.1210473775863647,,,,,,
1470,63346,1,,,,,,,453.0,229.0,225.0,0.0,102.0,1.1210473775863647
1471,70377,0,406.0,238.0,231.0,0.0,104.0,1.1210473775863647,,,,,,
1472,63396,1,,,,,,,453.0,229.0,225.0,0.0,102.0,1.1210473775863647
1473,70427,0,406.0,238.0,231.0,0.0,104.0,1.1210473775863647,,,,,,
1474,63446,1,,,,,,,454.0,230.0,226.0,0.0,98.0,1.1210473775863647
1475,70477,0,407.0,239.0,232.0,0.0,97.0,1.1210473775863647,,,,,,
1476,63496,1,,,,,,,454.0,230.0,226.0,0.0,98.0,1.1210473775863647
1477,70527,0,407.0,239.0,232.0,0.0,97.0,1.1210473775863647,,,,,,
1478,63546,1,,,,,,,454.0,230.0,226.0,0.0,98.0,1.1210473775863647
1479,70577,0,407.0,239.0,232.0,0.0,97.0,1.1210473775863647,,,,,,
1480,63596,1,,,,,,,455.0,231.0,227.0,0.0,102.0,1.1160292625427246
1481,70627,0,408.0,240.0,233.0,0.0,101.0,1.104448676109314,,,,,,
1482,63646,1,,,,,,,455.0,231.0,227.0,0.0,102.0,1.1160292625427246
1483,70677,0,408.0,240.0,233.0,0.0,101.0,1.104448676109314,,,,,,
1484,63696,1,,,,,,,455.0,231.0,227.0,0.0,102.0,1.1160292625427246
1485,70727,0,408.0,240.0,233.0,0.0,101.0,1.104448676109314,,,,,,
1486,63746,1,,,,,,,456.0,232.0,228.0,0.0,101.0,1.109601616859436
1487,70777,0,409.0,241.0,234.0,0.0,100.0,1.109601616859436,,,,,,
1488,63796,1,,,,,,,456.0,232.0,228.0,0.0,101.0,1.109601616859436
1489,70827,0,409.0,241.0,234.0,0.0,100.0,1.109601616859436,,,,,,
1490,63846,1,,,,,,,456.0,232.0,228.0,0.0,101.0,1.109601616859436
1491,70877,0,409.0,241.0,234.0,0.0,100.0,1.109601616859436,,,,,,
1492,63896,1,,,,,,,457.0,233.0,229.0,0.0,103.0,1.1217094659805298
1493,70927,0,410.0,242.0,235.0,0.0,103.0,1.123099684715271,,,,,,
1494,63946,1,,,,,,,457.0,233.0,229.0,0.0,103.0,1.1217094659805298
1495,70977,0,410.0,242.0,235.0,0.0,103.0,1.123099684715271,,,,,,
1496,63996,1,,,,,,,457.0,233.0,229.0,0.0,103.0,1.1217094659805298
1497,71027,0,410.0,242.0,235.0,0.0,103.0,1.123099684715271,,,,,,
1498,64046,1,,,,,,,458.0,234.0,230.0,0.0,101.0,1.0944732427597046
1499,71077,0,411.0,243.0,236.0,0.0,101.0,1.0955324172973633,,,,,,
1500,64096,1,,,,,,,458.0,234.0,230.0,0.0,101.0,1.0944732427597046
1501,71127,0,411.0,243.0,236.0,0.0,101.0,1.0955324172973633,,,,,,
1502,64146,1,,,,,,,458.0,234.0,230.0,0.0,101.0,1.0944732427597046
1503,71177,0,411.0,243.0,236.0,0.0,101.0,1.0955324172973633,,,,,,
1504,64196,1,,,,,,,459.0,235.0,231.0,0.0,102.0,1.0723530054092407
1505,71227,0,412.0,244.0,237.0,0.0,102.0,1.0732550621032715,,,,,,
1506,64246,1,,,,,,,459.0,235.0,231.0,0.0,102.0,1.0723530054092407
1507,71277,0,412.0,244.0,237.0,0.0,102.0,1.0732550621032715,,,,,,
1508,64296,1,,,,,,,459.0,235.0,231.0,0.0,102.0,1.0723530054092407
1509,71327,0,412.0,244.0,237.0,0.0,102.0,1.0732550621032715,,,,,,
1510,64346,1,,,,,,,460.0,236.0,232.0,0.0,102.0,1.0504436492919922
1511,71377,0,413.0,245.0,238.0,0.0,104.0,1.0504436492919922,,,,,,
1512,64396,1,,,,,,,460.0,236.0,232.0,0.0,102.0,1.0504436492919922
1513,71427,0,413.0,245.0,238.0,0.0,104.0,1.0504436492919922,,,,,,
1514,64446,1,,,,,,,460.0,236.0,232.0,0.0,102.0,1.0504436492919922
1515,71477,0,413.0,245.0,238.0,0.0,104.0,1.0504436492919922,,,,,,
1516,64496,1,,,,,,,461.0,237.0,233.0,0.0,98.0,1.03181791305542
1517,71527,0,414.0,246.0,239.0,0.0,98.0,1.038840651512146,,,,,,
1518,64546,1,,,,,,,461.0,237.0,233.0,0.0,98.0,1.03181791305542
1519,71577,0,414.0,246.0,239.0,0.0,98.0,1.038840651512146,,,,,,
1520,64596,1,,,,,,,461.0,237.0,233.0,0.0,98.0,1.03181791305542
1521,71627,0,414.0,246.0,239.0,0.0,98.0,1.038840651512146,,,,,,
1522,64646,1,,,,,,,462.0,238.0,234.0,0.0,92.0,1.0289779901504517
1523,71677,0,415.0,247.0,240.0,0.0,94.0,1.0289779901504517,,,,,,
1524,64696,1,,,,,,,462.0,238.0,234.0,0.0,92.0,1.0289779901504517
1525,71727,0,415.0,247.0,240.0,0.0,94.0,1.0289779901504517,,,,,,
1526,64746,1,,,,,,,462.0,238.0,234.0,0.0,92.0,1.0289779901504517
1527,71777,0,415.0,247.0,240.0,0.0,94.0,1.0289779901504517,,,,,,
1528,64796,1,,,,,,,463.0,239.0,235.0,0.0,95.0,1.1121983528137207
1529,71827,0,416.0,248.0,241.0,0.0,94.0,1.1008340120315552,,,,,,
1530,64846,1,,,,,,,463.0,239.0,235.0,0.0,95.0,1.1121983528137207
1531,71877,0,416.0,248.0,241.0,0.0,94.0,1.1008340120315552,,,,,,
1532,64896,1,,,,,,,463.0,239.0,235.0,0.0,95.0,1.1121983528137207
1533,71927,0,416.0,248.0,241.0,0.0,94.0,1.1008340120315552,,,,,,
1534,64946,1,,,,,,,464.0,240.0,236.0,0.0,98.0,1.216438889503479
1535,71977,0,417.0,249.0,242.0,0.0,96.0,1.1037659645080566,,,,,,
1536,64996,1,,,,,,,464.0,240.0,236.0,0.0,98.0,1.216438889503479
1537,72027,0,417.0,249.0,242.0,0.0,96.0,1.1037659645080566,,,,,,
1538,65046,1,,,,,,,464.0,240.0,236.0,0.0,98.0,1.216438889503479
1539,72077,0,417.0,249.0,242.0,0.0,96.0,1.1037659645080566,,,,,,
1540,65096,1,,,,,,,465.0,241.0,237.0,0.0,113.0,1.341353178024292
1541,72127,0,418.0,250.0,243.0,0.0,109.0,1.251354694366455,,,,,,
1542,65146,1,,,,,,,465.0,241.0,237.0,0.0,113.0,1.341353178024292
1543,72177,0,418.0,250.0,243.0,0.0,109.0,1.251354694366455,,,,,,
1544,65196,1,,,,,,,465.0,241.0,237.0,0.0,113.0,1.341353178024292
1545,72227,0,418.0,250.0,243.0,0.0,109.0,1.251354694366455,,,,,,
1546,65246,1,,,,,,,466.0,242.0,238.0,0.0,133.0,1.5011554956436157
1547,72277,0,419.0,251.0,244.0,0.0,129.0,1.474678635597229,,,,,,
1548,65296,1,,,,,,,466.0,242.0,238.0,0.0,133.0,1.5011554956436157
1549,72327,0,419.0,251.0,244.0,0.0,129.0,1.474678635597229,,,,,,
1550,65346,1,,,,,,,466.0,242.0,238.0,0.0,133.0,1.5011554956436157
