,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
0,21164,0,221.0,220.0,217.0,0.0,221.0,2.2527713775634766,,,,,,
1,15848,1,,,,,,,310.0,220.0,218.0,0.0,224.0,1.138214111328125
2,21204,0,222.0,221.0,218.0,0.0,226.0,2.3737664222717285,,,,,,
3,15888,1,,,,,,,311.0,221.0,219.0,0.0,226.0,2.3341221809387207
4,21244,0,223.0,222.0,219.0,0.0,225.0,2.3045153617858887,,,,,,
5,15928,1,,,,,,,311.0,221.0,219.0,0.0,226.0,2.3341221809387207
6,21284,0,223.0,222.0,219.0,0.0,225.0,2.3045153617858887,,,,,,
7,15968,1,,,,,,,312.0,222.0,220.0,0.0,225.0,2.2900867462158203
8,21324,0,224.0,223.0,220.0,0.0,225.0,2.2783327102661133,,,,,,
9,16008,1,,,,,,,313.0,223.0,221.0,0.0,226.0,2.2720232009887695
10,21364,0,225.0,224.0,221.0,0.0,224.0,2.2802248001098633,,,,,,
11,16048,1,,,,,,,313.0,223.0,221.0,0.0,226.0,2.2720232009887695
12,21404,0,225.0,224.0,221.0,0.0,224.0,2.2802248001098633,,,,,,
13,16088,1,,,,,,,314.0,224.0,222.0,0.0,224.0,2.283926010131836
14,21444,0,226.0,225.0,222.0,0.0,223.0,2.291646718978882,,,,,,
15,16128,1,,,,,,,315.0,225.0,223.0,0.0,223.0,2.2963807582855225
16,21484,0,227.0,226.0,223.0,0.0,223.0,2.261368751525879,,,,,,
17,16172,1,,,,,,,316.0,226.0,224.0,0.0,223.0,2.2581961154937744
18,21524,0,227.0,226.0,223.0,0.0,223.0,2.261368751525879,,,,,,
19,16208,1,,,,,,,316.0,226.0,224.0,0.0,223.0,2.2581961154937744
20,21564,0,228.0,227.0,224.0,0.0,223.0,2.257909059524536,,,,,,
21,16251,1,,,,,,,317.0,227.0,225.0,0.0,223.0,2.260066509246826
22,21604,0,229.0,228.0,225.0,0.0,222.0,2.2532665729522705,,,,,,
23,16292,1,,,,,,,318.0,228.0,226.0,0.0,221.0,2.252939224243164
24,21644,0,229.0,228.0,225.0,0.0,222.0,2.2532665729522705,,,,,,
25,16328,1,,,,,,,318.0,228.0,226.0,0.0,221.0,2.252939224243164
26,21684,0,230.0,229.0,226.0,0.0,225.0,2.2516582012176514,,,,,,
27,16368,1,,,,,,,319.0,229.0,227.0,0.0,226.0,2.2512238025665283
28,21724,0,231.0,230.0,227.0,0.0,228.0,2.2550299167633057,,,,,,
29,16408,1,,,,,,,319.0,229.0,227.0,0.0,226.0,2.2512238025665283
30,21764,0,231.0,230.0,227.0,0.0,228.0,2.2550299167633057,,,,,,
31,16448,1,,,,,,,320.0,230.0,228.0,0.0,229.0,2.260380506515503
32,21804,0,232.0,231.0,228.0,0.0,225.0,2.2737929821014404,,,,,,
33,16488,1,,,,,,,321.0,231.0,229.0,0.0,223.0,2.2724993228912354
34,21844,0,233.0,232.0,229.0,0.0,221.0,2.265138626098633,,,,,,
35,16528,1,,,,,,,321.0,231.0,229.0,0.0,223.0,2.2724993228912354
36,21884,0,233.0,232.0,229.0,0.0,221.0,2.265138626098633,,,,,,
37,16568,1,,,,,,,322.0,232.0,230.0,0.0,222.0,2.2700846195220947
38,21924,0,234.0,233.0,230.0,0.0,226.0,2.263284206390381,,,,,,
39,16608,1,,,,,,,323.0,233.0,231.0,0.0,228.0,2.267540454864502
40,21964,0,235.0,234.0,231.0,0.0,226.0,2.275827407836914,,,,,,
41,16648,1,,,,,,,323.0,233.0,231.0,0.0,228.0,2.267540454864502
42,22006,0,235.0,234.0,231.0,0.0,226.0,2.275827407836914,,,,,,
43,16688,1,,,,,,,324.0,234.0,232.0,0.0,224.0,2.275254726409912
