,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3
0,15895,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
1,22131,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
2,15945,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
3,22181,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
4,15995,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
5,22231,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
6,16045,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
7,22281,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
8,16095,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
9,22331,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
10,16145,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
11,22381,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
12,16195,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
13,22431,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
14,16245,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
15,22481,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
16,16295,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
17,22531,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
18,16345,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
19,22581,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
20,16395,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
21,22631,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
22,16445,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
23,22681,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
24,16495,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
25,22731,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
26,16545,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
27,22781,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
28,16595,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
29,22831,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
30,16645,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
31,22881,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
32,16695,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
33,22931,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
34,16745,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
35,22981,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
36,16795,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
37,23031,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
38,16845,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
39,23081,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
40,16895,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
41,23131,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
42,16945,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
43,23181,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
44,16995,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
45,23231,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
46,17045,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
47,23281,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
48,17095,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
49,23331,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
50,17145,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
51,23381,0,,,,,,,2.0,14.0,11.0,0.0,-1.0,1.5569089651107788
52,17195,1,46.0,2.0,0.0,0.0,-1.0,1.5689833164215088,,,,,,
