,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distSrc1,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.distSrc2,UAV1x,UAV1y,UAV1z,UAV2x,UAV2y,UAV2z
830,34427,"log[1, 1, 0, 0, 0, 1]",815,340,167,161,73,2,0,0,0,0,-1,255,1.0191683,0.41630396,0.51159847,0.1966726,0.42882726,0.53624755
831,43368,log0,0,0,0,0,-1,255,638,400,181,214,75,2,1.0177565,0.41632324,0.51169646,0.18897404,0.42998427,0.53555083
832,34467,"log[1, 1, 0, 0, 0, 1]",817,341,168,161,84,1,0,0,0,0,-1,255,,,,1.0279458,0.43089306,0.51044726
833,43408,log0,0,0,0,0,-1,255,639,401,182,214,72,1,0.17250483,0.42026612,0.53938514,1.0270333,0.43071318,0.5105071
834,34507,"log[1, 1, 0, 0, 0, 1]",818,342,169,161,76,1,0,0,0,0,-1,255,0.16802287,0.4155374,0.5344959,1.0255183,0.43020096,0.51072824
835,34547,"log[1, 1, 0, 0, 0, 1]",818,342,169,161,76,1,0,0,0,0,-1,255,0.16440143,0.41589233,0.5348228,1.0249856,0.4303282,0.51075
836,43448,log0,0,0,0,0,-1,255,640,402,183,214,78,1,0.16105701,0.4169684,0.5354989,1.0244545,0.43026507,0.51068366
837,34587,"log[1, 1, 0, 0, 0, 1]",819,343,169,162,78,2,0,0,0,0,-1,255,0.14961214,0.41576496,0.5341714,1.018352,0.42616388,0.5106873
838,43488,log0,0,0,0,0,-1,255,641,403,183,215,77,2,0.14239141,0.41697398,0.5339588,1.0165337,0.4262285,0.51072985
839,43528,log0,0,0,0,0,-1,255,641,403,183,215,77,2,0.13385375,0.41796994,0.53510326,1.0148443,0.42639163,0.51063436
840,34627,"log[1, 1, 0, 0, 0, 1]",820,344,170,162,80,1,0,0,0,0,-1,255,0.12960736,0.41807467,0.5351799,1.0144649,0.42615098,0.51070195
841,43568,log0,0,0,0,0,-1,255,642,404,184,215,83,1,0.12514153,0.417897,0.5348448,1.0132526,0.42673194,0.510618
842,34667,"log[1, 1, 0, 0, 0, 1]",821,345,171,162,83,1,0,0,0,0,-1,255,,,,1.0101441,0.42809537,0.51058954
843,43608,log0,0,0,0,0,-1,255,643,405,185,215,85,1,0.097243205,0.4167818,0.53367853,1.0083096,0.42780328,0.5106463
844,34707,"log[1, 1, 0, 0, 0, 1]",821,345,171,162,83,1,0,0,0,0,-1,255,0.09205398,0.41734347,0.53347355,1.0073799,0.42834586,0.51061535
845,34747,"log[1, 1, 0, 0, 0, 1]",821,345,171,162,83,1,0,0,0,0,-1,255,,,,0.07571315,0.43317765,0.53499204
846,43648,log0,0,0,0,0,-1,255,644,406,185,216,86,2,,,,0.070796534,0.433112,0.53512585
847,43688,log0,0,0,0,0,-1,255,645,407,186,216,83,1,0.9910915,0.42464674,0.5172899,0.011009982,0.43025523,0.53361547
848,43728,log0,0,0,0,0,-1,255,645,407,186,216,83,1,0.99069494,0.42545527,0.5175125,0.0052873455,0.4306094,0.5336867
849,34787,"log[1, 1, 0, 0, 0, 1]",823,346,171,162,83,1,0,0,0,0,-1,255,0.9899173,0.42616576,0.51763076,-0.0008670811,0.4299027,0.5336721
850,43768,log0,0,0,0,0,-1,255,646,408,187,216,86,1,,,,0.99490327,0.43663388,0.51240367
851,34827,"log[1, 1, 0, 0, 0, 1]",824,347,172,162,86,1,0,0,0,0,-1,255,,,,0.99433625,0.437458,0.51184756
852,43808,log0,0,0,0,0,-1,255,647,409,187,217,88,2,-0.03510074,0.40788004,0.5354712,0.99316216,0.43872836,0.51205933
853,34867,"log[1, 1, 0, 0, 0, 1]",825,348,172,163,86,2,0,0,0,0,-1,255,1.0083424,0.43625656,0.5166156,0.9931555,0.43852362,0.51234376
854,43848,log0,0,0,0,0,-1,255,648,410,188,217,96,1,1.0085336,0.43605867,0.5166169,0.99217707,0.44034132,0.5116161
