recvSeq2,recvNum2,compute1num2,compute2num2,timestamp
275,63,44,16,7164.0
276,64,45,16,7224.0
276,64,45,16,7284.0
276,64,45,16,7344.0
279,65,46,16,7404.0
279,65,46,16,7464.0
281,66,47,16,7524.0
281,66,47,16,7584.0
283,67,48,16,7644.0
284,68,49,16,7704.0
285,69,50,16,7764.0
286,70,51,16,7824.0
287,71,52,16,7884.0
288,72,53,16,7944.0
289,73,54,16,8004.0
290,74,55,16,8064.0
291,75,56,16,8124.0
292,76,57,16,8184.0
292,76,57,16,8244.0
294,77,58,16,8304.0
295,78,59,16,8364.0
296,79,60,16,8424.0
296,79,60,16,8484.0
296,79,60,16,8544.0
296,79,60,16,8604.0
300,80,60,16,8664.0
301,81,61,16,8724.0
302,82,62,16,8784.0
303,83,63,16,8844.0
304,84,63,17,8904.0
305,85,63,18,8964.0
306,86,64,18,9024.0
307,87,65,18,9084.0
308,88,65,19,9144.0
309,89,65,20,9204.0
309,89,65,20,9264.0
311,90,66,20,9324.0
312,91,67,20,9384.0
313,92,67,21,9444.0
314,93,68,21,9504.0
315,94,69,21,9564.0
315,94,69,21,9624.0
317,95,70,21,9684.0
317,95,70,21,9744.0
319,96,71,21,9804.0
319,96,71,21,9864.0
321,97,72,21,9924.0
322,98,73,21,9984.0
323,99,74,21,10044.0
324,100,74,22,10104.0
324,100,74,22,10164.0
324,100,74,22,10224.0
327,101,75,22,10284.0
328,102,76,22,10344.0
329,103,77,22,10404.0
330,104,77,23,10464.0
331,105,77,24,10524.0
332,106,78,24,10584.0
333,107,79,24,10644.0
334,108,79,25,10704.0
335,109,79,26,10764.0
336,110,80,26,10824.0
336,110,80,26,10884.0
336,110,80,26,10944.0
339,111,81,26,11004.0
340,112,82,26,11064.0
340,112,82,26,11124.0
342,113,83,26,11184.0
343,114,84,26,11244.0
344,115,85,26,11304.0
344,115,85,26,11364.0
346,116,86,26,11424.0
347,117,87,26,11484.0
348,118,88,26,11544.0
349,119,88,27,11604.0
350,120,89,27,11664.0
351,121,90,27,11724.0
352,122,91,27,11784.0
353,123,91,28,11844.0
354,124,92,28,11904.0
355,125,93,28,11964.0
356,126,93,29,12024.0
357,127,94,29,12084.0
358,128,95,29,12144.0
359,129,95,30,12204.0
360,130,96,30,12264.0
361,131,97,30,12324.0
362,132,98,30,12384.0
363,133,98,31,12444.0
364,134,98,32,12504.0
365,135,98,33,12564.0
366,136,99,33,12624.0
367,137,100,33,12684.0
368,138,100,34,12744.0
369,139,101,34,12804.0
370,140,102,34,12864.0
370,140,102,34,12924.0
372,141,103,34,12984.0
373,142,104,34,13044.0
374,143,105,34,13104.0
375,144,106,34,13164.0
376,145,107,34,13224.0
377,146,107,35,13284.0
377,146,107,35,13344.0
379,147,108,35,13404.0
379,147,108,35,13464.0
381,148,109,35,13524.0
381,148,109,35,13584.0
381,148,109,35,13644.0
384,149,110,35,13704.0
385,150,111,35,13764.0
386,151,112,35,13824.0
387,152,112,36,13884.0
388,153,113,36,13944.0
389,154,114,36,14004.0
390,155,115,36,14064.0
391,156,116,36,14124.0
391,156,116,36,14184.0
393,157,117,36,14244.0
394,158,118,36,14304.0
395,159,119,36,14364.0
395,159,119,36,14424.0
397,160,120,36,14484.0
397,160,120,36,14544.0
399,161,121,36,14604.0
400,162,121,37,14664.0
401,163,121,38,14724.0
401,163,121,38,14784.0
403,164,122,38,14844.0
404,165,123,38,14904.0
404,165,123,38,14964.0
406,166,124,38,15024.0
406,166,124,38,15084.0
408,167,125,38,15144.0
409,168,125,39,15204.0
410,169,126,39,15264.0
411,170,127,39,15324.0
412,171,128,39,15384.0
413,172,129,39,15444.0
414,173,130,39,15504.0
415,174,131,39,15564.0
416,175,132,39,15624.0
416,175,132,39,15684.0
418,176,133,39,15744.0
419,177,134,39,15804.0
420,178,135,39,15864.0
420,178,135,39,15924.0
420,178,135,39,15984.0
420,178,135,39,16044.0
424,179,135,39,16104.0
425,180,136,39,16164.0
426,181,136,40,16224.0
427,182,137,40,16284.0
427,182,137,40,16344.0
427,182,137,40,16404.0
430,183,138,40,16464.0
431,184,139,40,16524.0
432,185,140,40,16584.0
433,186,141,40,16644.0
434,187,142,40,16704.0
435,188,142,41,16764.0
435,188,142,41,16824.0
437,189,143,41,16884.0
438,190,144,41,16944.0
439,191,145,41,17004.0
439,191,145,41,17064.0
439,191,145,41,17124.0
439,191,145,41,17184.0
439,191,145,41,17244.0
439,191,145,41,17304.0
439,191,145,41,17364.0
439,191,145,41,17424.0
447,192,145,41,17484.0
448,193,145,42,17544.0
449,194,146,42,17604.0
450,195,147,42,17664.0
450,195,147,42,17724.0
452,196,148,42,17784.0
452,196,148,42,17844.0
454,197,149,42,17904.0
455,198,149,43,17964.0
456,199,150,43,18024.0
457,200,150,44,18084.0
458,201,151,44,18144.0
459,202,152,44,18204.0
459,202,152,44,18264.0
461,203,153,44,18324.0
462,204,154,44,18384.0
462,204,154,44,18444.0
464,205,154,45,18504.0
465,206,155,45,18564.0
466,207,156,45,18624.0
467,208,157,45,18684.0
467,208,157,45,18744.0
469,209,158,45,18804.0
470,210,159,45,18864.0
470,210,159,45,18924.0
472,211,159,46,18984.0
473,212,159,47,19044.0
474,213,160,47,19104.0
475,214,161,47,19164.0
475,214,161,47,19224.0
477,215,162,47,19284.0
477,215,162,47,19344.0
479,216,163,47,19404.0
480,217,164,47,19464.0
481,218,165,47,19524.0
481,218,165,47,19584.0
483,219,166,47,19644.0
484,220,166,48,19704.0
485,221,167,48,19764.0
486,222,167,49,19824.0
487,223,168,49,19884.0
487,223,168,49,19944.0
489,224,169,49,20004.0
490,225,170,49,20064.0
491,226,170,50,20124.0
492,227,171,50,20184.0
493,228,172,50,20244.0
493,228,172,50,20304.0
495,229,173,50,20364.0
495,229,173,50,20424.0
497,230,174,50,20484.0
498,231,174,51,20544.0
499,232,175,51,20604.0
500,233,176,51,20664.0
501,234,177,51,20724.0
501,234,177,51,20784.0
503,235,178,51,20844.0
504,236,178,52,20904.0
504,236,178,52,20964.0
506,237,178,53,21024.0
507,238,178,54,21084.0
508,239,179,54,21144.0
508,239,179,54,21204.0
508,239,179,54,21264.0
511,240,180,54,21324.0
511,240,180,54,21384.0
513,241,181,54,21444.0
514,242,182,54,21504.0
514,242,182,54,21564.0
516,243,183,54,21624.0
517,244,184,54,21684.0
517,244,184,54,21744.0
519,245,185,54,21804.0
520,246,186,54,21864.0
520,246,186,54,21924.0
522,247,187,54,21984.0
523,248,188,54,22044.0
524,249,189,54,22104.0
525,250,190,54,22164.0
526,251,191,54,22224.0
526,251,191,54,22284.0
526,251,191,54,22344.0
529,252,192,54,22404.0
530,253,193,54,22464.0
531,254,193,55,22524.0
531,254,193,55,22584.0
531,254,193,55,22644.0
534,255,194,55,22704.0
535,256,194,56,22764.0
536,257,195,56,22824.0
537,258,196,56,22884.0
537,258,196,56,22944.0
539,259,197,56,23004.0
540,260,198,56,23064.0
541,261,198,57,23124.0
542,262,199,57,23184.0
542,262,199,57,23244.0
544,263,200,57,23304.0
545,264,201,57,23364.0
546,265,202,57,23424.0
547,266,203,57,23484.0
548,267,204,57,23544.0
549,268,205,57,23604.0
550,269,206,57,23664.0
551,270,207,57,23724.0
552,271,208,57,23784.0
553,272,209,57,23844.0
554,273,209,58,23904.0
555,274,210,58,23964.0
556,275,211,58,24024.0
557,276,211,59,24084.0
557,276,211,59,24144.0
557,276,211,59,24204.0
560,277,212,59,24264.0
561,278,213,59,24324.0
562,279,214,59,24384.0
563,280,215,59,24444.0
563,280,215,59,24504.0
565,281,215,60,24564.0
566,282,216,60,24624.0
567,283,217,60,24684.0
568,284,218,60,24744.0
569,285,218,61,24804.0
570,286,219,61,24864.0
571,287,220,61,24924.0
571,287,220,61,24984.0
573,288,221,61,25044.0
573,288,221,61,25104.0
575,289,222,61,25164.0
576,290,222,62,25224.0
577,291,223,62,25284.0
578,292,224,62,25344.0
579,293,225,62,25404.0
580,294,226,62,25464.0
581,295,226,63,25524.0
582,296,227,63,25584.0
583,297,228,63,25644.0
584,298,228,64,25704.0
584,298,228,64,25764.0
586,299,229,64,25824.0
587,300,229,65,25884.0
588,301,230,65,25944.0
589,302,231,65,26004.0
590,303,231,66,26064.0
590,303,231,66,26124.0
592,304,232,66,26184.0
592,304,232,66,26244.0
594,305,233,66,26304.0
594,305,233,66,26364.0
594,305,233,66,26424.0
597,306,234,66,26484.0
597,306,234,66,26544.0
597,306,234,66,26604.0
600,307,235,66,26664.0
601,308,236,66,26724.0
601,308,236,66,26784.0
603,309,237,66,26844.0
604,310,238,66,26904.0
605,311,239,66,26964.0
606,312,240,66,27024.0
606,312,240,66,27084.0
608,313,241,66,27144.0
609,314,242,66,27204.0
610,315,243,66,27264.0
611,316,244,66,27324.0
612,317,244,67,27384.0
613,318,245,67,27444.0
614,319,246,67,27504.0
614,319,246,67,27564.0
616,320,247,67,27624.0
617,321,248,67,27684.0
618,322,249,67,27744.0
619,323,250,67,27804.0
620,324,251,67,27864.0
620,324,251,67,27924.0
622,325,252,67,27984.0
623,326,253,67,28044.0
624,327,254,67,28104.0
625,328,255,67,28164.0
626,329,256,67,28224.0
627,330,256,68,28284.0
628,331,257,68,28344.0
629,332,258,68,28404.0
629,332,258,68,28464.0
629,332,258,68,28524.0
629,332,258,68,28584.0
633,333,258,68,28644.0
633,333,258,68,28704.0
633,333,258,68,28764.0
633,333,258,68,28824.0
637,334,258,68,28884.0
637,334,258,68,28944.0
637,334,258,68,29004.0
637,334,258,68,29064.0
641,335,258,68,29124.0
642,336,258,69,29184.0
643,337,259,69,29244.0
644,338,259,70,29304.0
645,339,260,70,29364.0
645,339,260,70,29424.0
647,340,261,70,29484.0
648,341,262,70,29544.0
648,341,262,70,29604.0
648,341,262,70,29664.0
651,342,263,70,29724.0
651,342,263,70,29784.0
653,343,264,70,29844.0
654,344,264,71,29904.0
654,344,264,71,29964.0
656,345,265,71,30024.0
657,346,265,72,30084.0
658,347,266,72,30144.0
659,348,267,72,30204.0
659,348,267,72,30264.0
659,348,267,72,30324.0
662,349,268,72,30384.0
662,349,268,72,30444.0
662,349,268,72,30504.0
665,350,269,72,30564.0
666,351,270,72,30624.0
667,352,270,73,30684.0
667,352,270,73,30744.0
669,353,271,73,30804.0
670,354,272,73,30864.0
671,355,272,74,30924.0
672,356,272,75,30984.0
673,357,273,75,31044.0
674,358,273,76,31104.0
675,359,274,76,31164.0
676,360,275,76,31224.0
676,360,275,76,31284.0
678,361,276,76,31344.0
679,362,277,76,31404.0
680,363,277,77,31464.0
681,364,277,78,31524.0
682,365,278,78,31584.0
683,366,278,79,31644.0
683,366,278,79,31704.0
683,366,278,79,31764.0
686,367,279,79,31824.0
687,368,280,79,31884.0
688,369,280,80,31944.0
689,370,281,80,32004.0
690,371,282,80,32064.0
691,372,283,80,32124.0
692,373,284,80,32184.0
693,374,284,81,32244.0
694,375,285,81,32304.0
695,376,286,81,32364.0
695,376,286,81,32424.0
695,376,286,81,32484.0
698,377,287,81,32544.0
699,378,288,81,32604.0
700,379,289,81,32664.0
700,379,289,81,32724.0
702,380,290,81,32784.0
703,381,290,82,32844.0
704,382,291,82,32904.0
705,383,292,82,32964.0
705,383,292,82,33024.0
707,384,293,82,33084.0
707,384,293,82,33144.0
709,385,294,82,33204.0
710,386,295,82,33264.0
711,387,296,82,33324.0
712,388,297,82,33384.0
713,389,298,82,33444.0
714,390,299,82,33504.0
715,391,300,82,33564.0
716,392,301,82,33624.0
717,393,301,83,33684.0
717,393,301,83,33744.0
719,394,302,83,33804.0
719,394,302,83,33864.0
721,395,303,83,33924.0
722,396,304,83,33984.0
723,397,304,84,34044.0
724,398,305,84,34104.0
725,399,306,84,34164.0
725,399,306,84,34224.0
727,400,307,84,34284.0
728,401,308,84,34344.0
729,402,308,85,34404.0
730,403,309,85,34464.0
730,403,309,85,34524.0
732,404,309,86,34584.0
732,404,309,86,34644.0
734,405,309,86,34704.0
735,406,310,86,34764.0
736,407,310,87,34824.0
736,407,310,87,34884.0
738,408,311,87,34944.0
738,408,311,87,35004.0
740,409,312,87,35064.0
741,410,312,88,35124.0
742,411,313,88,35184.0
743,412,314,88,35244.0
744,413,315,88,35304.0
744,413,315,88,35364.0
746,414,316,88,35424.0
