recvSeq2,recvNum2,compute1num2,compute2num2,timestamp
120,100,68,17,31156.0
120,100,68,17,31216.0
122,101,68,17,31276.0
123,102,69,17,31336.0
124,103,70,17,31396.0
125,104,71,17,31456.0
125,104,71,17,31516.0
127,105,71,17,31576.0
128,106,71,18,31636.0
129,107,72,18,31696.0
130,108,73,18,31756.0
131,109,74,18,31816.0
132,110,74,19,31876.0
133,111,74,20,31936.0
134,112,75,20,31996.0
135,113,76,20,32056.0
136,114,76,21,32116.0
137,115,76,22,32176.0
137,115,76,22,32236.0
137,115,76,22,32296.0
140,116,77,22,32356.0
141,117,78,22,32416.0
141,117,78,22,32476.0
143,118,78,22,32536.0
144,119,79,22,32596.0
145,120,80,22,32656.0
145,120,80,22,32716.0
147,121,80,22,32776.0
148,122,81,22,32836.0
149,123,82,22,32896.0
150,124,83,22,32956.0
151,125,84,22,33016.0
152,126,85,22,33076.0
153,127,86,22,33136.0
154,128,87,22,33196.0
155,129,88,22,33256.0
156,130,89,22,33316.0
157,131,90,22,33376.0
158,132,90,23,33436.0
159,133,91,23,33496.0
160,134,92,23,33556.0
161,135,92,24,33616.0
162,136,93,24,33676.0
163,137,94,24,33736.0
164,138,95,24,33796.0
165,139,95,25,33856.0
166,140,95,26,33916.0
167,141,95,27,33976.0
168,142,96,27,34036.0
169,143,97,27,34096.0
170,144,98,27,34156.0
171,145,99,27,34216.0
171,145,99,27,34276.0
173,146,99,27,34336.0
174,147,99,28,34396.0
175,148,100,28,34456.0
176,149,101,28,34516.0
177,150,102,28,34576.0
178,151,103,28,34636.0
178,151,103,28,34696.0
180,152,103,28,34756.0
180,152,103,28,34816.0
182,153,103,28,34876.0
183,154,103,29,34936.0
184,155,104,29,34996.0
185,156,105,29,35056.0
186,157,106,29,35116.0
187,158,107,29,35176.0
188,159,108,29,35236.0
189,160,108,30,35296.0
190,161,109,30,35356.0
191,162,110,30,35416.0
192,163,111,30,35476.0
192,163,111,30,35536.0
194,164,111,30,35596.0
195,165,111,31,35656.0
196,166,112,31,35716.0
196,166,112,31,35776.0
198,167,112,31,35836.0
199,168,113,31,35896.0
200,169,114,31,35956.0
201,170,115,31,36016.0
202,171,115,32,36076.0
203,172,115,33,36136.0
204,173,115,34,36196.0
205,174,116,34,36256.0
206,175,117,34,36316.0
207,176,118,34,36376.0
208,177,119,34,36436.0
209,178,120,34,36496.0
210,179,121,34,36556.0
211,180,122,34,36616.0
212,181,123,34,36676.0
213,182,124,34,36736.0
214,183,125,34,36796.0
215,184,126,34,36856.0
216,185,127,34,36916.0
217,186,128,34,36976.0
217,186,128,34,37036.0
219,187,128,34,37096.0
220,188,129,34,37156.0
221,189,130,34,37216.0
221,189,130,34,37276.0
221,189,130,34,37336.0
224,190,130,34,37396.0
225,191,131,34,37456.0
226,192,132,34,37516.0
227,193,133,34,37576.0
228,194,133,35,37636.0
228,194,133,35,37696.0
230,195,134,35,37756.0
231,196,134,36,37816.0
232,197,134,37,37876.0
233,198,135,37,37936.0
234,199,136,37,37996.0
235,200,137,37,38056.0
236,201,138,37,38116.0
237,202,138,38,38176.0
238,203,139,38,38236.0
239,204,140,38,38296.0
240,205,141,38,38356.0
240,205,141,38,38416.0
242,206,141,38,38476.0
242,206,141,38,38536.0
242,206,141,38,38596.0
242,206,141,38,38656.0
242,206,141,38,38716.0
242,206,141,38,38776.0
248,207,141,38,38836.0
249,208,142,38,38896.0
250,209,142,39,38956.0
251,210,143,39,39016.0
252,211,144,39,39076.0
253,212,145,39,39136.0
253,212,145,39,39196.0
255,213,145,39,39256.0
256,214,145,40,39316.0
257,215,145,41,39376.0
258,216,146,41,39436.0
259,217,146,42,39496.0
260,218,147,42,39556.0
260,218,147,42,39616.0
262,219,147,42,39676.0
263,220,148,42,39736.0
263,220,148,42,39796.0
265,221,148,42,39856.0
266,222,149,42,39916.0
267,223,150,42,39976.0
268,224,151,42,40036.0
268,224,151,42,40096.0
270,225,151,42,40156.0
271,226,152,42,40216.0
271,226,152,42,40276.0
273,227,152,42,40336.0
274,228,152,43,40396.0
275,229,152,44,40456.0
276,230,153,44,40516.0
276,230,153,44,40576.0
278,231,153,44,40636.0
278,231,153,44,40696.0
280,232,153,44,40756.0
281,233,154,44,40816.0
282,234,155,44,40876.0
282,234,155,44,40936.0
284,235,155,44,40996.0
285,236,156,44,41056.0
286,237,157,44,41116.0
287,238,158,44,41176.0
288,239,158,45,41236.0
288,239,158,45,41296.0
290,240,158,46,41356.0
291,241,159,46,41416.0
292,242,160,46,41476.0
293,243,160,47,41536.0
294,244,161,47,41596.0
294,244,161,47,41656.0
296,245,161,47,41716.0
296,245,161,47,41776.0
298,246,161,47,41836.0
299,247,162,47,41896.0
300,248,162,48,41956.0
301,249,163,48,42016.0
302,250,164,48,42076.0
302,250,164,48,42136.0
304,251,164,48,42196.0
305,252,165,48,42256.0
306,253,165,49,42316.0
307,254,165,50,42376.0
308,255,166,50,42436.0
309,256,166,51,42496.0
309,256,166,51,42556.0
309,256,166,51,42616.0
312,257,166,52,42676.0
312,257,166,52,42736.0
314,258,167,52,42796.0
315,259,167,53,42856.0
315,259,167,53,42916.0
317,260,168,53,42976.0
318,261,169,53,43036.0
319,262,170,53,43096.0
320,263,171,53,43156.0
321,264,172,53,43216.0
321,264,172,53,43276.0
323,265,172,53,43336.0
324,266,173,53,43396.0
325,267,174,53,43456.0
326,268,175,53,43516.0
327,269,176,53,43576.0
327,269,176,53,43636.0
327,269,176,53,43696.0
330,270,176,53,43756.0
331,271,177,53,43816.0
332,272,178,53,43876.0
332,272,178,53,43936.0
332,272,178,53,43996.0
335,273,178,53,44056.0
336,274,179,53,44116.0
337,275,179,54,44176.0
338,276,180,54,44236.0
338,276,180,54,44296.0
340,277,180,54,44356.0
341,278,181,54,44416.0
342,279,182,54,44476.0
343,280,182,55,44536.0
343,280,182,55,44596.0
345,281,183,55,44656.0
346,282,184,55,44716.0
347,283,185,55,44776.0
348,284,186,55,44836.0
349,285,187,55,44896.0
350,286,188,55,44956.0
351,287,189,55,45016.0
352,288,190,55,45076.0
353,289,191,55,45136.0
354,290,192,55,45196.0
355,291,193,55,45256.0
356,292,193,56,45316.0
357,293,194,56,45376.0
358,294,195,56,45436.0
358,294,195,56,45496.0
358,294,195,56,45556.0
361,295,195,56,45616.0
362,296,196,56,45676.0
363,297,197,56,45736.0
364,298,198,56,45796.0
365,299,199,56,45856.0
366,300,200,56,45916.0
367,301,200,57,45976.0
368,302,201,57,46036.0
369,303,202,57,46096.0
370,304,203,57,46156.0
371,305,203,58,46216.0
372,306,204,58,46276.0
372,306,204,58,46336.0
374,307,204,58,46396.0
374,307,204,58,46456.0
376,308,204,58,46516.0
377,309,205,58,46576.0
378,310,205,59,46636.0
379,311,206,59,46696.0
380,312,207,59,46756.0
381,313,208,59,46816.0
382,314,209,59,46876.0
383,315,209,60,46936.0
384,316,210,60,46996.0
385,317,211,60,47056.0
385,317,211,60,47116.0
387,318,211,60,47176.0
388,319,212,60,47236.0
389,320,213,60,47296.0
390,321,214,60,47356.0
391,322,215,60,47416.0
392,323,215,61,47476.0
393,324,215,62,47536.0
393,324,215,62,47596.0
395,325,216,62,47656.0
395,325,216,62,47716.0
395,325,216,62,47776.0
398,326,216,62,47836.0
398,326,216,62,47896.0
398,326,216,62,47956.0
401,327,216,62,48016.0
402,328,217,62,48076.0
402,328,217,62,48136.0
404,329,217,62,48196.0
405,330,218,62,48256.0
406,331,219,62,48316.0
407,332,220,62,48376.0
407,332,220,62,48436.0
409,333,220,62,48496.0
410,334,220,63,48556.0
411,335,221,63,48616.0
412,336,222,63,48676.0
413,337,223,63,48736.0
414,338,223,64,48796.0
415,339,224,64,48856.0
415,339,224,64,48916.0
417,340,224,64,48976.0
418,341,225,64,49036.0
419,342,226,64,49096.0
420,343,227,64,49156.0
421,344,228,64,49216.0
421,344,228,64,49276.0
423,345,228,64,49336.0
424,346,229,64,49396.0
425,347,230,64,49456.0
426,348,231,64,49516.0
427,349,232,64,49576.0
428,350,233,64,49636.0
429,351,233,65,49696.0
430,352,234,65,49756.0
430,352,234,65,49816.0
430,352,234,65,49876.0
430,352,234,65,49936.0
434,353,234,65,49996.0
435,354,235,65,50056.0
435,354,235,65,50116.0
435,354,235,65,50176.0
438,355,235,65,50236.0
438,355,235,65,50296.0
438,355,235,65,50356.0
438,355,235,65,50416.0
442,356,235,65,50476.0
443,357,236,65,50536.0
444,358,236,66,50596.0
445,359,237,66,50656.0
446,360,237,67,50716.0
447,361,238,67,50776.0
448,362,239,67,50836.0
449,363,240,67,50896.0
449,363,240,67,50956.0
449,363,240,67,51016.0
452,364,240,67,51076.0
452,364,240,67,51136.0
454,365,240,67,51196.0
455,366,241,67,51256.0
456,367,241,68,51316.0
457,368,242,68,51376.0
458,369,243,68,51436.0
459,370,243,69,51496.0
460,371,244,69,51556.0
460,371,244,69,51616.0
460,371,244,69,51676.0
463,372,244,69,51736.0
463,372,244,69,51796.0
463,372,244,69,51856.0
466,373,244,69,51916.0
467,374,244,69,51976.0
468,375,245,69,52036.0
468,375,245,69,52096.0
470,376,245,69,52156.0
471,377,246,69,52216.0
472,378,247,69,52276.0
473,379,247,70,52336.0
474,380,247,71,52396.0
475,381,248,71,52456.0
476,382,249,71,52516.0
477,383,250,71,52576.0
477,383,250,71,52636.0
479,384,250,71,52696.0
480,385,251,71,52756.0
481,386,252,71,52816.0
482,387,253,71,52876.0
483,388,253,72,52936.0
484,389,254,72,52996.0
485,390,255,72,53056.0
485,390,255,72,53116.0
487,391,255,72,53176.0
488,392,255,73,53236.0
489,393,256,73,53296.0
490,394,257,73,53356.0
491,395,258,73,53416.0
492,396,259,73,53476.0
493,397,260,73,53536.0
494,398,261,73,53596.0
495,399,262,73,53656.0
496,400,263,73,53716.0
496,400,263,73,53776.0
496,400,263,73,53836.0
499,401,263,73,53896.0
500,402,264,73,53956.0
501,403,265,73,54016.0
502,404,266,73,54076.0
503,405,267,73,54136.0
504,406,268,73,54196.0
505,407,268,74,54256.0
506,408,269,74,54316.0
506,408,269,74,54376.0
508,409,269,74,54436.0
508,409,269,74,54496.0
510,410,269,74,54556.0
511,411,270,74,54616.0
512,412,271,74,54676.0
513,413,272,74,54736.0
514,414,273,74,54796.0
515,415,274,74,54856.0
516,416,275,74,54916.0
517,417,276,74,54976.0
518,418,277,74,55036.0
518,418,277,74,55096.0
520,419,277,74,55156.0
520,419,277,74,55216.0
522,420,277,74,55276.0
523,421,278,74,55336.0
524,422,279,74,55396.0
525,423,279,75,55456.0
526,424,280,75,55516.0
526,424,280,75,55576.0
528,425,280,75,55636.0
529,426,281,75,55696.0
530,427,282,75,55756.0
531,428,283,75,55816.0
531,428,283,75,55876.0
533,429,283,75,55936.0
533,429,283,75,55996.0
535,430,283,75,56056.0
536,431,284,75,56116.0
537,432,285,75,56176.0
537,432,285,75,56236.0
539,433,285,75,56296.0
540,434,286,75,56356.0
541,435,287,75,56416.0
542,436,288,75,56476.0
543,437,288,76,56536.0
544,438,289,76,56596.0
545,439,290,76,56656.0
546,440,291,76,56716.0
547,441,292,76,56776.0
548,442,293,76,56836.0
549,443,294,76,56896.0
549,443,294,76,56956.0
551,444,294,76,57016.0
552,445,294,77,57076.0
553,446,295,77,57136.0
553,446,295,77,57196.0
555,447,295,77,57256.0
556,448,295,78,57316.0
557,449,296,78,57376.0
558,450,297,78,57436.0
558,450,297,78,57496.0
558,450,297,78,57556.0
561,451,297,78,57616.0
561,451,297,78,57676.0
561,451,297,78,57736.0
564,452,297,78,57796.0
565,453,298,78,57856.0
565,453,298,78,57916.0
567,454,298,78,57976.0
567,454,298,78,58036.0
569,455,298,78,58096.0
569,455,298,78,58156.0
571,456,298,78,58216.0
572,457,299,78,58276.0
573,458,300,78,58336.0
574,459,301,78,58396.0
574,459,301,78,58456.0
574,459,301,78,58516.0
577,460,301,78,58576.0
577,460,301,78,58636.0
579,461,301,78,58696.0
580,462,302,78,58756.0
581,463,303,78,58816.0
582,464,304,78,58876.0
583,465,305,78,58936.0
584,466,306,78,58996.0
585,467,307,78,59056.0
585,467,307,78,59116.0
587,468,307,78,59176.0
588,469,308,78,59236.0
588,469,308,78,59296.0
590,470,308,78,59356.0
590,470,308,78,59416.0
592,471,308,78,59476.0
592,471,308,78,59536.0
592,471,308,78,59596.0
595,472,308,78,59656.0
596,473,309,78,59716.0
597,474,310,78,59776.0
597,474,310,78,59836.0
599,475,310,78,59896.0
600,476,311,78,59956.0
601,477,312,78,60016.0
601,477,312,78,60076.0
603,478,312,78,60136.0
603,478,312,78,60196.0
605,479,312,78,60256.0
606,480,313,78,60316.0
607,481,314,78,60376.0
607,481,314,78,60436.0
609,482,314,78,60496.0
610,483,315,78,60556.0
611,484,316,78,60616.0
612,485,317,78,60676.0
612,485,317,78,60736.0
614,486,317,78,60796.0
615,487,318,78,60856.0
616,488,319,78,60916.0
616,488,319,78,60976.0
618,489,319,78,61036.0
619,490,319,79,61096.0
620,491,320,79,61156.0
620,491,320,79,61216.0
620,491,320,79,61276.0
620,491,320,79,61336.0
624,492,320,79,61396.0
625,493,321,79,61456.0
626,494,322,79,61516.0
626,494,322,79,61576.0
628,495,322,79,61636.0
629,496,322,80,61696.0
630,497,322,81,61756.0
631,498,322,82,61816.0
632,499,323,82,61876.0
632,499,323,82,61936.0
634,500,323,82,61996.0
635,501,324,82,62056.0
636,502,325,82,62116.0
637,503,326,82,62176.0
638,504,326,83,62236.0
639,505,326,84,62296.0
640,506,326,85,62356.0
640,506,326,85,62416.0
642,507,327,85,62476.0
643,508,328,85,62536.0
644,509,328,86,62596.0
645,510,329,86,62656.0
645,510,329,86,62716.0
647,511,329,86,62776.0
648,512,330,86,62836.0
649,513,331,86,62896.0
650,514,332,86,62956.0
651,515,333,86,63016.0
652,516,334,86,63076.0
653,517,335,86,63136.0
654,518,336,86,63196.0
654,518,336,86,63256.0
654,518,336,86,63316.0
657,519,336,86,63376.0
658,520,337,86,63436.0
659,521,338,86,63496.0
660,522,339,86,63556.0
661,523,340,86,63616.0
662,524,341,86,63676.0
662,524,341,86,63736.0
664,525,341,86,63796.0
665,526,341,87,63856.0
666,527,342,87,63916.0
667,528,343,87,63976.0
668,529,344,87,64036.0
669,530,345,87,64096.0
670,531,346,87,64156.0
670,531,346,87,64216.0
672,532,346,87,64276.0
672,532,346,87,64336.0
672,532,346,87,64396.0
672,532,346,87,64456.0
676,533,346,87,64516.0
677,534,346,88,64576.0
677,534,346,88,64636.0
679,535,347,88,64696.0
680,536,348,88,64756.0
680,536,348,88,64816.0
682,537,348,88,64876.0
683,538,349,88,64936.0
684,539,350,88,64996.0
685,540,351,88,65056.0
686,541,352,88,65116.0
687,542,353,88,65176.0
688,543,354,88,65236.0
689,544,354,89,65296.0
689,544,354,89,65356.0
691,545,354,90,65416.0
692,546,355,90,65476.0
693,547,356,90,65536.0
693,547,356,90,65596.0
693,547,356,90,65656.0
696,548,356,90,65716.0
696,548,356,90,65776.0
698,549,356,90,65836.0
699,550,357,90,65896.0
699,550,357,90,65956.0
701,551,357,90,66016.0
702,552,358,90,66076.0
703,553,359,90,66136.0
704,554,359,91,66196.0
705,555,360,91,66256.0
706,556,361,91,66316.0
707,557,361,92,66376.0
708,558,362,92,66436.0
709,559,362,93,66496.0
710,560,363,93,66556.0
710,560,363,93,66616.0
712,561,364,93,66676.0
713,562,365,93,66736.0
714,563,366,93,66796.0
714,563,366,93,66856.0
714,563,366,93,66916.0
717,564,366,93,66976.0
718,565,367,93,67036.0
719,566,367,94,67096.0
720,567,368,94,67156.0
721,568,369,94,67216.0
722,569,370,94,67276.0
723,570,370,95,67336.0
724,571,371,95,67396.0
725,572,372,95,67456.0
726,573,373,95,67516.0
726,573,373,95,67576.0
