recvSeq2,recvNum2,compute1num2,compute2num2,timestamp
488,352,302,47,26724.0
489,353,303,47,26784.0
490,354,304,47,26844.0
490,354,304,47,26904.0
492,355,305,47,26964.0
493,356,305,48,27024.0
494,357,306,48,27084.0
495,358,307,48,27144.0
496,359,308,48,27204.0
497,360,308,49,27264.0
498,361,309,49,27324.0
499,362,310,49,27384.0
500,363,311,49,27444.0
501,364,312,49,27504.0
502,365,313,49,27564.0
503,366,314,49,27624.0
504,367,315,49,27684.0
504,367,315,49,27744.0
506,368,316,49,27804.0
507,369,317,49,27864.0
508,370,318,49,27924.0
509,371,319,49,27984.0
510,372,320,49,28044.0
511,373,321,49,28104.0
512,374,321,50,28164.0
513,375,322,50,28224.0
513,375,322,50,28284.0
513,375,322,50,28344.0
513,375,322,50,28404.0
517,376,322,50,28464.0
518,377,323,50,28524.0
518,377,323,50,28584.0
518,377,323,50,28644.0
521,378,324,50,28704.0
522,379,325,50,28764.0
522,379,325,50,28824.0
524,380,326,50,28884.0
525,381,327,50,28944.0
526,382,328,50,29004.0
527,383,329,50,29064.0
528,384,330,50,29124.0
529,385,330,51,29184.0
530,386,331,51,29244.0
531,387,332,51,29304.0
532,388,333,51,29364.0
532,388,333,51,29424.0
534,389,334,51,29484.0
535,390,335,51,29544.0
536,391,336,51,29604.0
537,392,337,51,29664.0
538,393,338,51,29724.0
539,394,338,52,29784.0
540,395,339,52,29844.0
541,396,340,52,29904.0
542,397,340,53,29964.0
543,398,341,53,30024.0
543,398,341,53,30084.0
543,398,341,53,30144.0
546,399,342,53,30204.0
546,399,342,53,30264.0
546,399,342,53,30324.0
549,400,343,53,30384.0
550,401,344,53,30444.0
551,402,345,53,30504.0
551,402,345,53,30564.0
553,403,346,53,30624.0
554,404,347,53,30684.0
555,405,348,53,30744.0
556,406,348,54,30804.0
557,407,348,55,30864.0
558,408,349,55,30924.0
559,409,350,55,30984.0
560,410,351,55,31044.0
561,411,352,55,31104.0
562,412,353,55,31164.0
563,413,354,55,31224.0
564,414,355,55,31284.0
565,415,356,55,31344.0
566,416,356,56,31404.0
567,417,357,56,31464.0
568,418,358,56,31524.0
568,418,358,56,31584.0
570,419,359,56,31644.0
571,420,360,56,31704.0
572,421,361,56,31764.0
573,422,362,56,31824.0
574,423,363,56,31884.0
575,424,364,56,31944.0
576,425,365,56,32004.0
577,426,366,56,32064.0
578,427,367,56,32124.0
579,428,368,56,32184.0
579,428,368,56,32244.0
579,428,368,56,32304.0
582,429,369,56,32364.0
583,430,370,56,32424.0
584,431,371,56,32484.0
585,432,372,56,32544.0
586,433,373,56,32604.0
587,434,374,56,32664.0
588,435,374,57,32724.0
589,436,375,57,32784.0
589,436,375,57,32844.0
591,437,376,57,32904.0
591,437,376,57,32964.0
593,438,377,57,33024.0
594,439,378,57,33084.0
595,440,379,57,33144.0
596,441,380,57,33204.0
597,442,381,57,33264.0
598,443,382,57,33324.0
599,444,383,57,33384.0
600,445,384,57,33444.0
601,446,385,57,33504.0
601,446,385,57,33564.0
603,447,386,57,33624.0
603,447,386,57,33684.0
605,448,387,57,33744.0
606,449,388,57,33804.0
607,450,389,57,33864.0
608,451,390,57,33924.0
609,452,391,57,33984.0
609,452,391,57,34044.0
611,453,392,57,34104.0
612,454,393,57,34164.0
613,455,394,57,34224.0
614,456,395,57,34284.0
615,457,396,57,34344.0
616,458,397,57,34404.0
616,458,397,57,34464.0
618,459,398,57,34524.0
619,460,399,57,34584.0
620,461,400,57,34644.0
621,462,400,57,34704.0
622,463,401,57,34764.0
623,464,402,57,34824.0
624,465,403,57,34884.0
625,466,404,57,34944.0
626,467,404,58,35004.0
627,468,405,58,35064.0
628,469,406,58,35124.0
629,470,407,58,35184.0
630,471,408,58,35244.0
631,472,409,58,35304.0
632,473,410,58,35364.0
632,473,410,58,35424.0
634,474,411,58,35484.0
635,475,411,59,35544.0
636,476,412,59,35604.0
636,476,412,59,35664.0
638,477,413,59,35724.0
639,478,413,60,35784.0
640,479,414,60,35844.0
641,480,415,60,35904.0
641,480,415,60,35964.0
641,480,415,60,36024.0
644,481,416,60,36084.0
644,481,416,60,36144.0
644,481,416,60,36204.0
647,482,417,60,36264.0
648,483,418,60,36324.0
648,483,418,60,36384.0
650,484,419,60,36444.0
650,484,419,60,36504.0
652,485,420,60,36564.0
652,485,420,60,36624.0
654,486,421,60,36684.0
655,487,422,60,36744.0
656,488,423,60,36804.0
