recvSeq2,recvNum2,compute1num2,compute2num2,timestamp
73,61,33,17,30011.0
73,61,33,17,30071.0
73,61,33,17,30131.0
76,62,33,18,30191.0
76,62,33,18,30251.0
78,63,34,18,30311.0
78,63,34,18,30371.0
80,64,34,18,30431.0
81,65,35,18,30491.0
82,66,36,18,30551.0
83,67,37,18,30611.0
84,68,38,18,30671.0
85,69,39,18,30731.0
85,69,39,18,30791.0
87,70,39,18,30851.0
88,71,40,18,30911.0
89,72,41,18,30971.0
89,72,41,18,31031.0
91,73,41,18,31091.0
92,74,42,18,31151.0
93,75,43,18,31211.0
93,75,43,18,31271.0
93,75,43,18,31331.0
93,75,43,18,31391.0
97,76,43,18,31451.0
98,77,44,18,31511.0
99,78,45,18,31571.0
100,79,46,18,31631.0
101,80,47,18,31691.0
102,81,47,19,31751.0
103,82,48,19,31811.0
104,83,49,19,31871.0
105,84,50,19,31931.0
106,85,50,20,31991.0
106,85,50,20,32051.0
108,86,51,20,32111.0
109,87,52,20,32171.0
109,87,52,20,32231.0
111,88,52,20,32291.0
112,89,53,20,32351.0
112,89,53,20,32411.0
114,90,53,20,32471.0
114,90,53,20,32531.0
116,91,53,20,32591.0
116,91,53,20,32651.0
118,92,53,20,32711.0
119,93,53,21,32771.0
120,94,53,22,32831.0
121,95,54,22,32891.0
121,95,54,22,32951.0
121,95,54,22,33011.0
124,96,54,22,33071.0
125,97,55,22,33131.0
126,98,55,23,33191.0
127,99,56,23,33251.0
127,99,56,23,33311.0
129,100,56,23,33371.0
130,101,57,23,33431.0
131,102,58,23,33491.0
132,103,58,24,33551.0
133,104,58,25,33611.0
133,104,58,25,33671.0
133,104,58,25,33731.0
136,105,58,26,33791.0
137,106,58,27,33851.0
137,106,58,27,33911.0
139,107,58,28,33971.0
140,108,58,29,34031.0
141,109,59,29,34091.0
141,109,59,29,34151.0
143,110,59,29,34211.0
144,111,60,29,34271.0
145,112,61,29,34331.0
146,113,62,29,34391.0
147,114,63,29,34451.0
148,115,64,29,34511.0
149,116,65,29,34571.0
150,117,66,29,34631.0
151,118,66,30,34691.0
152,119,66,30,34751.0
153,120,67,30,34811.0
154,121,68,30,34871.0
155,122,68,31,34931.0
156,123,69,31,34991.0
156,123,69,31,35051.0
158,124,69,31,35111.0
159,125,70,31,35171.0
