recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
342,240,137,77,98,18243.0
344,242,138,78,99,18303.0
345,243,139,78,99,18363.0
346,244,140,78,99,18423.0
347,245,140,79,100,18483.0
348,246,141,79,100,18543.0
349,247,141,80,101,18603.0
350,248,142,80,101,18663.0
350,248,142,80,101,18723.0
352,249,143,80,101,18783.0
354,250,144,80,101,18843.0
354,250,144,80,101,18903.0
355,251,144,81,102,18963.0
356,252,145,81,102,19023.0
357,253,145,82,103,19083.0
357,253,145,82,103,19143.0
360,255,146,83,104,19203.0
361,256,147,83,104,19263.0
361,256,147,83,104,19323.0
362,257,147,84,105,19383.0
363,258,148,84,105,19443.0
364,259,149,84,105,19503.0
365,260,149,85,106,19563.0
366,261,150,85,106,19623.0
366,261,150,85,106,19683.0
368,263,151,86,107,19743.0
369,264,152,86,107,19803.0
371,266,153,86,108,19863.0
371,266,153,86,108,19923.0
373,268,154,87,109,19983.0
373,268,154,87,109,20043.0
374,269,155,87,109,20103.0
375,270,155,88,110,20163.0
377,272,156,89,111,20223.0
378,273,157,89,111,20283.0
378,273,157,89,111,20343.0
380,275,157,90,113,20403.0
381,276,158,90,113,20463.0
382,277,158,91,114,20523.0
383,278,159,91,114,20583.0
384,279,159,92,115,20643.0
386,281,160,93,116,20703.0
387,282,161,93,116,20763.0
388,283,162,93,116,20823.0
389,284,163,93,116,20883.0
389,284,163,93,116,20943.0
391,286,164,94,117,21003.0
392,287,165,94,117,21063.0
392,287,165,94,117,21123.0
395,289,165,95,119,21183.0
395,289,165,95,119,21243.0
396,290,166,95,119,21303.0
398,292,166,96,121,21363.0
398,292,166,96,121,21423.0
399,293,167,96,121,21483.0
400,294,168,96,121,21543.0
401,295,168,97,122,21603.0
402,296,169,97,122,21663.0
404,298,170,98,123,21723.0
404,298,170,98,123,21783.0
406,300,171,99,124,21843.0
408,302,171,99,126,21903.0
409,303,172,99,126,21963.0
410,304,172,100,127,22023.0
411,305,173,100,127,22083.0
412,306,174,100,127,22143.0
413,307,175,100,127,22203.0
414,308,175,101,128,22263.0
415,309,176,101,128,22323.0
416,310,176,102,129,22383.0
417,311,177,102,129,22443.0
418,312,178,102,129,22503.0
418,312,178,102,129,22563.0
419,313,178,103,130,22623.0
420,314,179,103,130,22683.0
421,315,179,104,131,22743.0
421,315,179,104,131,22803.0
422,316,180,104,131,22863.0
423,317,181,104,131,22923.0
424,318,181,105,132,22983.0
425,319,182,105,132,23043.0
425,319,182,105,132,23103.0
