recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
247,146,81,44,60,13476.0
247,146,81,44,60,13536.0
248,147,81,45,61,13596.0
249,148,81,45,62,13656.0
250,149,81,45,63,13716.0
250,149,81,45,63,13776.0
250,149,81,45,63,13836.0
253,150,82,45,63,13896.0
254,151,82,46,64,13956.0
255,152,82,46,65,14016.0
256,153,82,46,66,14076.0
257,154,83,46,66,14136.0
258,155,84,46,66,14196.0
259,156,84,47,67,14256.0
259,156,84,47,67,14316.0
261,157,85,47,67,14376.0
262,158,85,48,68,14436.0
262,158,85,48,68,14496.0
264,160,86,49,69,14556.0
264,160,86,49,69,14616.0
266,161,86,49,70,14676.0
267,162,87,49,70,14736.0
268,163,87,50,71,14796.0
269,164,88,50,71,14856.0
269,164,88,50,71,14916.0
271,166,89,51,72,14976.0
272,167,90,51,72,15036.0
273,168,90,52,73,15096.0
275,169,90,52,74,15156.0
276,170,91,52,74,15217.0
276,170,91,52,74,15276.0
279,172,92,53,75,15336.0
280,173,92,53,76,15396.0
280,173,92,53,76,15456.0
281,174,92,53,77,15516.0
282,175,93,53,77,15576.0
283,176,93,54,78,15636.0
284,177,94,54,78,15696.0
284,177,94,54,78,15756.0
286,178,95,54,78,15816.0
288,180,96,55,79,15876.0
290,182,97,56,80,15936.0
290,182,97,56,80,15996.0
291,183,97,57,81,16056.0
291,183,97,57,81,16116.0
294,185,98,58,82,16176.0
295,186,98,58,83,16236.0
295,186,98,58,83,16296.0
297,188,99,59,84,16356.0
297,188,99,59,84,16416.0
299,189,100,59,84,16476.0
300,190,100,60,85,16536.0
301,191,101,60,85,16596.0
302,192,102,60,85,16656.0
303,193,102,61,86,16716.0
304,194,102,61,87,16776.0
305,195,103,61,87,16836.0
306,196,103,62,88,16896.0
308,197,103,62,89,16956.0
309,198,104,62,89,17016.0
310,199,104,63,90,17076.0
311,200,105,63,90,17136.0
313,201,105,64,91,17196.0
314,202,106,64,91,17256.0
314,202,106,64,91,17316.0
314,202,106,64,91,17376.0
314,202,106,64,91,17436.0
317,203,107,64,91,17496.0
318,204,107,64,91,17556.0
319,205,108,64,91,17616.0
319,205,108,64,91,17676.0
319,205,108,64,91,17736.0
322,206,109,64,91,17796.0
323,207,109,65,92,17856.0
324,208,110,65,92,17916.0
325,209,110,66,93,17976.0
325,209,110,66,93,18036.0
327,210,111,66,93,18096.0
328,211,111,67,94,18156.0
329,212,112,67,94,18216.0
330,213,113,67,94,18276.0
331,214,113,68,95,18336.0
332,215,114,68,95,18396.0
332,215,114,68,95,18456.0
332,215,114,68,95,18516.0
334,216,115,68,95,18576.0
335,217,115,69,96,18636.0
337,219,116,70,97,18696.0
338,220,117,70,97,18756.0
338,220,117,70,97,18816.0
340,222,118,71,98,18876.0
340,222,118,71,98,18936.0
341,223,119,71,98,18996.0
343,224,120,71,98,19056.0
345,226,121,72,99,19116.0
345,226,121,72,99,19176.0
347,228,122,73,100,19236.0
348,229,123,73,100,19296.0
349,230,123,74,101,19356.0
350,231,124,74,101,19416.0
351,232,124,75,102,19476.0
352,233,125,75,102,19536.0
353,234,125,76,103,19596.0
353,234,125,76,103,19656.0
355,235,126,76,103,19716.0
356,236,127,76,103,19776.0
356,236,127,76,103,19836.0
358,237,128,76,103,19896.0
359,238,129,76,103,19957.0
360,239,129,77,104,20016.0
361,240,130,77,104,20076.0
362,241,130,78,105,20136.0
363,242,131,78,105,20196.0
363,242,131,78,105,20256.0
365,244,132,79,106,20316.0
366,245,133,79,106,20376.0
366,245,133,79,106,20436.0
367,246,134,79,106,20496.0
369,247,135,79,106,20556.0
370,248,135,80,107,20616.0
371,249,136,80,107,20676.0
371,249,136,80,107,20736.0
371,249,136,80,107,20796.0
374,250,137,80,107,20856.0
374,250,137,80,107,20916.0
376,251,138,80,107,20976.0
377,252,138,81,108,21036.0
378,253,139,81,108,21096.0
380,254,139,82,109,21156.0
381,255,140,82,109,21216.0
382,256,140,83,110,21276.0
383,257,141,83,110,21336.0
384,258,141,84,111,21396.0
386,260,141,84,113,21456.0
387,261,142,84,113,21516.0
388,262,143,84,113,21576.0
389,263,143,85,114,21636.0
389,263,143,85,114,21696.0
390,264,144,85,114,21756.0
390,264,144,85,114,21816.0
392,265,145,85,114,21876.0
394,267,146,86,115,21936.0
395,268,146,87,116,21996.0
396,269,147,87,116,22056.0
396,269,147,87,116,22116.0
398,270,147,88,117,22176.0
399,271,148,88,117,22236.0
400,272,149,88,117,22296.0
401,273,149,89,118,22356.0
402,274,150,89,118,22416.0
403,275,150,90,119,22476.0
403,275,150,90,119,22536.0
405,276,150,90,120,22596.0
408,277,150,90,121,22656.0
409,278,151,90,121,22716.0
410,279,151,91,122,22776.0
410,279,151,91,122,22836.0
410,279,151,91,122,22896.0
412,280,152,91,122,22956.0
413,281,153,91,122,23016.0
414,282,153,92,123,23076.0
415,283,154,92,123,23136.0
416,284,154,93,124,23196.0
417,285,155,93,124,23256.0
418,286,155,94,125,23316.0
419,287,156,94,125,23376.0
420,288,157,94,125,23436.0
420,288,157,94,125,23496.0
421,289,157,95,126,23556.0
422,290,158,95,126,23616.0
423,291,159,95,126,23676.0
424,292,160,95,126,23736.0
424,292,160,95,126,23796.0
424,292,160,95,126,23856.0
426,293,161,95,126,23916.0
426,293,161,95,126,23976.0
427,294,162,95,126,24036.0
428,295,163,95,126,24096.0
428,295,163,95,126,24156.0
428,295,163,95,126,24216.0
428,295,163,95,126,24276.0
431,296,164,95,126,24336.0
432,297,165,95,126,24396.0
433,298,166,95,126,24456.0
434,299,166,96,127,24516.0
435,300,167,96,127,24576.0
436,301,167,97,128,24636.0
437,302,167,97,129,24696.0
438,303,168,97,129,24756.0
438,303,168,97,129,24816.0
440,304,168,98,130,24876.0
441,305,169,98,130,24936.0
441,305,169,98,130,24996.0
443,306,170,98,130,25056.0
445,308,170,99,132,25116.0
446,309,171,99,132,25176.0
446,309,171,99,132,25236.0
447,310,171,100,133,25296.0
447,310,171,100,133,25356.0
447,310,171,100,133,25416.0
450,311,172,100,133,25476.0
451,312,173,100,133,25536.0
452,313,174,100,133,25596.0
452,313,174,100,133,25657.0
453,314,175,100,133,25716.0
454,315,175,101,134,25776.0
455,316,176,101,134,25836.0
456,317,177,101,134,25896.0
457,318,177,102,135,25956.0
459,320,178,103,136,26016.0
459,320,178,103,136,26077.0
461,321,179,103,136,26136.0
461,321,179,103,136,26196.0
463,322,179,104,137,26256.0
463,322,179,104,137,26316.0
464,323,180,104,137,26376.0
466,325,181,105,138,26436.0
466,325,181,105,138,26496.0
467,326,182,105,138,26556.0
467,326,182,105,138,26616.0
469,327,183,105,138,26676.0
470,328,183,106,139,26736.0
471,329,184,106,139,26796.0
471,329,184,106,139,26856.0
473,331,184,107,141,26916.0
474,332,184,107,141,26976.0
475,333,185,107,141,27036.0
475,333,185,107,141,27097.0
477,334,186,107,141,27156.0
478,335,187,107,141,27216.0
479,336,187,108,142,27276.0
480,337,188,108,142,27336.0
481,338,189,108,142,27396.0
482,339,189,109,143,27456.0
483,340,190,109,143,27516.0
484,341,190,110,144,27576.0
485,342,191,110,144,27636.0
486,343,191,111,145,27696.0
488,345,192,112,146,27756.0
488,345,192,112,146,27816.0
489,346,193,112,146,27876.0
490,347,194,112,146,27936.0
490,347,194,112,146,27996.0
491,348,194,113,147,28056.0
492,349,195,113,147,28116.0
493,350,195,114,148,28176.0
494,351,196,114,148,28236.0
495,352,197,114,148,28296.0
496,353,197,115,149,28356.0
496,353,197,115,149,28416.0
497,354,198,115,149,28476.0
498,355,198,116,150,28536.0
498,355,198,116,150,28596.0
500,356,199,116,150,28656.0
501,357,199,117,151,28716.0
501,357,199,117,151,28776.0
503,358,199,117,152,28836.0
504,359,200,117,152,28896.0
505,360,200,118,153,28956.0
506,361,201,118,153,29016.0
506,361,201,118,153,29076.0
507,362,202,118,153,29136.0
507,362,202,118,153,29196.0
509,363,203,118,153,29256.0
511,364,204,118,153,29316.0
513,366,204,119,155,29376.0
514,367,204,119,156,29436.0
515,368,205,119,156,29496.0
515,368,205,119,156,29557.0
516,369,205,120,157,29616.0
517,370,205,120,158,29676.0
