recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
794,71,69,0,0,6748.0
795,72,70,0,0,6808.0
796,73,71,0,0,6868.0
797,74,72,0,0,6928.0
798,75,73,0,0,6988.0
799,76,74,0,0,7048.0
800,77,75,0,0,7108.0
801,78,76,0,0,7168.0
802,79,77,0,0,7228.0
803,80,78,0,0,7288.0
804,81,79,0,0,7348.0
805,82,80,0,0,7408.0
806,83,81,0,0,7468.0
807,84,82,0,0,7528.0
808,85,83,0,0,7588.0
809,86,84,0,0,7648.0
810,87,85,0,0,7708.0
811,88,86,0,0,7768.0
812,89,87,0,0,7828.0
813,90,88,0,0,7888.0
814,91,89,0,0,7948.0
815,92,90,0,0,8008.0
816,93,91,0,0,8068.0
817,94,92,0,0,8128.0
818,95,93,0,0,8188.0
819,96,94,0,0,8248.0
820,97,95,0,0,8308.0
821,98,96,0,0,8368.0
822,99,97,0,0,8428.0
823,100,98,0,0,8488.0
824,101,99,0,0,8548.0
825,102,100,0,0,8608.0
826,103,101,0,0,8668.0
827,104,102,0,0,8728.0
828,105,103,0,0,8788.0
829,106,104,0,0,8848.0
830,107,105,0,0,8908.0
831,108,106,0,0,8968.0
832,109,107,0,0,9028.0
833,110,108,0,0,9088.0
834,111,109,0,0,9148.0
835,112,110,0,0,9208.0
836,113,111,0,0,9268.0
837,114,112,0,0,9328.0
838,115,113,0,0,9388.0
839,116,114,0,0,9448.0
840,117,115,0,0,9508.0
841,118,116,0,0,9568.0
842,119,117,0,0,9628.0
843,120,118,0,0,9688.0
844,121,119,0,0,9748.0
845,122,120,0,0,9808.0
846,123,121,0,0,9868.0
847,124,122,0,0,9928.0
848,125,123,0,0,9988.0
849,126,124,0,0,10048.0
850,127,125,0,0,10108.0
851,128,126,0,0,10168.0
852,129,127,0,0,10228.0
853,130,128,0,0,10288.0
854,131,129,0,0,10348.0
855,132,130,0,0,10408.0
856,133,131,0,0,10468.0
857,134,132,0,0,10528.0
858,135,133,0,0,10588.0
859,136,134,0,0,10648.0
860,137,135,0,0,10708.0
861,138,136,0,0,10768.0
862,139,137,0,0,10828.0
863,140,138,0,0,10888.0
864,141,139,0,0,10948.0
865,142,140,0,0,11008.0
866,143,141,0,0,11068.0
867,144,142,0,0,11128.0
868,145,143,0,0,11188.0
869,146,144,0,0,11248.0
870,147,145,0,0,11308.0
871,148,146,0,0,11368.0
872,149,147,0,0,11428.0
873,150,148,0,0,11488.0
874,151,149,0,0,11548.0
875,152,150,0,0,11608.0
876,153,151,0,0,11668.0
877,154,152,0,0,11728.0
878,155,153,0,0,11788.0
879,156,154,0,0,11848.0
880,157,155,0,0,11908.0
881,158,156,0,0,11968.0
882,159,157,0,0,12028.0
883,160,158,0,0,12088.0
884,161,159,0,0,12148.0
885,162,160,0,0,12208.0
886,163,161,0,0,12268.0
887,164,162,0,0,12328.0
888,165,163,0,0,12388.0
889,166,164,0,0,12448.0
890,167,165,0,0,12508.0
891,168,166,0,0,12568.0
892,169,167,0,0,12628.0
893,170,168,0,0,12688.0
894,171,169,0,0,12748.0
895,172,170,0,0,12808.0
896,173,171,0,0,12868.0
897,174,172,0,0,12928.0
898,175,173,0,0,12988.0
899,176,174,0,0,13048.0
900,177,175,0,0,13108.0
901,178,176,0,0,13168.0
902,179,177,0,0,13228.0
903,180,178,0,0,13288.0
904,181,179,0,0,13348.0
905,182,180,0,0,13408.0
906,183,181,0,0,13468.0
907,184,182,0,0,13528.0
908,185,183,0,0,13588.0
909,186,184,0,0,13648.0
910,187,185,0,0,13708.0
911,188,186,0,0,13768.0
912,189,187,0,0,13828.0
913,190,188,0,0,13888.0
914,191,189,0,0,13948.0
915,192,190,0,0,14008.0
916,193,191,0,0,14068.0
917,194,192,0,0,14128.0
918,195,193,0,0,14188.0
919,196,194,0,0,14248.0
920,197,195,0,0,14308.0
921,198,196,0,0,14368.0
922,199,197,0,0,14428.0
923,200,198,0,0,14488.0
924,201,199,0,0,14548.0
925,202,200,0,0,14608.0
926,203,201,0,0,14668.0
927,204,202,0,0,14728.0
928,205,203,0,0,14788.0
929,206,204,0,0,14848.0
930,207,205,0,0,14908.0
931,208,206,0,0,14968.0
932,209,207,0,0,15028.0
933,210,208,0,0,15088.0
934,211,209,0,0,15148.0
935,212,210,0,0,15208.0
936,213,211,0,0,15268.0
937,214,212,0,0,15328.0
938,215,213,0,0,15388.0
939,216,214,0,0,15448.0
940,217,215,0,0,15508.0
941,218,216,0,0,15568.0
942,219,217,0,0,15628.0
943,220,218,0,0,15688.0
944,221,219,0,0,15748.0
945,222,220,0,0,15808.0
946,223,221,0,0,15868.0
947,224,222,0,0,15928.0
948,225,223,0,0,15988.0
949,226,224,0,0,16048.0
950,227,225,0,0,16108.0
951,228,226,0,0,16168.0
952,229,227,0,0,16228.0
953,230,228,0,0,16288.0
954,231,229,0,0,16348.0
