recvSeq2,recvNum2,compute1num2,compute2num2,timestamp
460,371,296,68,51485.0
463,372,297,68,51546.0
463,372,297,68,51606.0
463,372,297,68,51665.0
466,373,298,68,51725.0
467,374,299,68,51785.0
468,375,300,68,51845.0
468,375,300,68,51905.0
470,376,300,68,51965.0
471,377,301,68,52025.0
472,378,302,68,52085.0
473,379,302,69,52145.0
474,380,302,70,52205.0
475,381,303,70,52265.0
476,382,304,70,52325.0
477,383,305,70,52385.0
477,383,305,70,52445.0
479,384,306,70,52505.0
480,385,307,70,52565.0
481,386,308,70,52625.0
482,387,309,70,52685.0
483,388,309,71,52745.0
484,389,310,71,52806.0
485,390,311,71,52865.0
485,390,311,71,52925.0
487,391,312,71,52985.0
488,392,312,72,53045.0
489,393,313,72,53105.0
490,394,314,72,53165.0
491,395,315,72,53225.0
492,396,316,72,53285.0
493,397,317,72,53345.0
494,398,318,72,53405.0
495,399,319,72,53465.0
496,400,320,72,53525.0
496,400,320,72,53585.0
496,400,320,72,53645.0
499,401,321,72,53705.0
500,402,322,72,53765.0
501,403,323,72,53825.0
502,404,324,72,53885.0
503,405,325,72,53945.0
504,406,326,72,54005.0
505,407,326,73,54066.0
506,408,327,73,54125.0
506,408,327,73,54186.0
508,409,328,73,54245.0
508,409,328,73,54306.0
510,410,329,73,54366.0
511,411,330,73,54425.0
512,412,331,73,54486.0
513,413,332,73,54545.0
514,414,333,73,54605.0
515,415,334,73,54665.0
516,416,335,73,54725.0
517,417,336,73,54785.0
518,418,337,73,54845.0
518,418,337,73,54905.0
520,419,338,73,54965.0
520,419,338,73,55025.0
522,420,339,73,55085.0
523,421,340,73,55145.0
524,422,341,73,55205.0
525,423,341,74,55265.0
526,424,342,74,55325.0
526,424,342,74,55385.0
528,425,343,74,55445.0
529,426,344,74,55505.0
530,427,345,74,55565.0
531,428,346,74,55625.0
531,428,346,74,55685.0
533,429,347,74,55745.0
533,429,347,74,55805.0
535,430,348,74,55865.0
536,431,349,74,55925.0
537,432,350,74,55985.0
537,432,350,74,56045.0
539,433,350,75,56105.0
540,434,351,75,56165.0
541,435,352,75,56225.0
542,436,353,75,56285.0
543,437,353,76,56345.0
544,438,354,76,56405.0
545,439,355,76,56465.0
546,440,356,76,56525.0
547,441,357,76,56585.0
548,442,358,76,56645.0
549,443,359,76,56706.0
549,443,359,76,56766.0
551,444,360,76,56825.0
552,445,360,77,56885.0
553,446,361,77,56945.0
553,446,361,77,57006.0
555,447,361,78,57066.0
556,448,361,79,57125.0
557,449,362,79,57186.0
558,450,363,79,57246.0
558,450,363,79,57305.0
558,450,363,79,57365.0
561,451,364,79,57425.0
561,451,364,79,57485.0
561,451,364,79,57545.0
564,452,365,79,57605.0
565,453,366,79,57665.0
565,453,366,79,57725.0
567,454,367,79,57785.0
567,454,367,79,57845.0
569,455,368,79,57905.0
569,455,368,79,57965.0
571,456,369,79,58025.0
572,457,370,79,58085.0
573,458,371,79,58145.0
574,459,372,79,58206.0
574,459,372,79,58265.0
574,459,372,79,58325.0
577,460,373,79,58385.0
577,460,373,79,58445.0
579,461,374,79,58505.0
580,462,375,79,58565.0
581,463,376,79,58625.0
582,464,377,79,58685.0
583,465,378,79,58746.0
584,466,379,79,58805.0
585,467,380,79,58865.0
585,467,380,79,58925.0
587,468,381,79,58985.0
588,469,382,79,59045.0
588,469,382,79,59105.0
590,470,383,79,59165.0
590,470,383,79,59225.0
592,471,384,79,59285.0
592,471,384,79,59345.0
592,471,384,79,59405.0
595,472,385,79,59465.0
596,473,386,79,59525.0
597,474,387,79,59585.0
597,474,387,79,59646.0
599,475,388,79,59706.0
600,476,389,79,59766.0
601,477,390,79,59826.0
601,477,390,79,59886.0
603,478,391,79,59945.0
603,478,391,79,60006.0
605,479,392,79,60066.0
606,480,393,79,60126.0
607,481,394,79,60185.0
607,481,394,79,60245.0
609,482,395,79,60305.0
610,483,396,79,60365.0
611,484,397,79,60425.0
612,485,398,79,60485.0
612,485,398,79,60545.0
614,486,399,79,60605.0
615,487,400,79,60665.0
616,488,401,79,60725.0
616,488,401,79,60785.0
618,489,402,79,60845.0
619,490,402,80,60905.0
620,491,403,80,60965.0
620,491,403,80,61026.0
620,491,403,80,61085.0
620,491,403,80,61146.0
624,492,403,80,61206.0
625,493,404,80,61265.0
626,494,405,80,61325.0
626,494,405,80,61385.0
628,495,406,80,61445.0
629,496,406,81,61505.0
630,497,406,82,61565.0
631,498,406,83,61625.0
632,499,407,83,61685.0
632,499,407,83,61745.0
634,500,408,83,61805.0
635,501,409,83,61865.0
636,502,410,83,61925.0
637,503,411,83,61985.0
638,504,411,84,62045.0
639,505,411,85,62105.0
640,506,411,86,62165.0
640,506,411,86,62225.0
642,507,412,86,62286.0
643,508,413,86,62346.0
644,509,413,87,62406.0
645,510,414,87,62465.0
645,510,414,87,62526.0
647,511,415,87,62586.0
648,512,416,87,62645.0
649,513,417,87,62705.0
650,514,418,87,62765.0
651,515,419,87,62825.0
652,516,420,87,62885.0
653,517,421,87,62945.0
654,518,422,87,63005.0
654,518,422,87,63065.0
654,518,422,87,63125.0
657,519,423,87,63185.0
658,520,424,87,63245.0
659,521,425,87,63305.0
660,522,426,87,63365.0
661,523,427,87,63425.0
662,524,428,87,63485.0
662,524,428,87,63545.0
664,525,429,87,63605.0
665,526,429,88,63665.0
666,527,430,88,63725.0
667,528,431,88,63785.0
668,529,432,88,63845.0
669,530,433,88,63905.0
670,531,434,88,63966.0
670,531,434,88,64025.0
672,532,435,88,64086.0
672,532,435,88,64145.0
672,532,435,88,64205.0
672,532,435,88,64266.0
676,533,435,88,64325.0
677,534,435,89,64385.0
677,534,435,89,64445.0
679,535,436,89,64505.0
680,536,437,89,64565.0
680,536,437,89,64625.0
682,537,438,89,64685.0
683,538,439,89,64745.0
684,539,440,89,64805.0
685,540,441,89,64865.0
686,541,442,89,64925.0
687,542,443,89,64985.0
688,543,444,89,65045.0
689,544,444,90,65105.0
689,544,444,90,65165.0
691,545,445,90,65225.0
692,546,446,90,65285.0
693,547,447,90,65345.0
693,547,447,90,65405.0
693,547,447,90,65465.0
696,548,448,90,65525.0
696,548,448,90,65585.0
698,549,449,90,65645.0
699,550,450,90,65705.0
699,550,450,90,65765.0
701,551,451,90,65825.0
702,552,452,90,65885.0
703,553,453,90,65945.0
704,554,453,91,66005.0
705,555,454,91,66065.0
706,556,455,91,66125.0
707,557,455,92,66185.0
708,558,456,92,66245.0
709,559,456,93,66305.0
710,560,457,93,66365.0
710,560,457,93,66425.0
712,561,458,93,66485.0
713,562,459,93,66545.0
714,563,460,93,66605.0
714,563,460,93,66666.0
714,563,460,93,66726.0
717,564,461,93,66785.0
718,565,462,93,66845.0
719,566,462,94,66905.0
720,567,463,94,66965.0
721,568,464,94,67025.0
722,569,465,94,67086.0
723,570,465,95,67145.0
724,571,466,95,67205.0
725,572,467,95,67265.0
726,573,468,95,67325.0
726,573,468,95,67385.0
728,574,469,95,67445.0
729,575,469,96,67505.0
730,576,470,96,67565.0
731,577,471,96,67625.0
732,578,471,97,67685.0
732,578,471,97,67745.0
734,579,472,97,67805.0
734,579,472,97,67865.0
736,580,473,97,67925.0
737,581,474,97,67985.0
737,581,474,97,68045.0
739,582,475,97,68105.0
740,583,475,98,68165.0
741,584,476,98,68225.0
742,585,477,98,68285.0
742,585,477,98,68346.0
742,585,477,98,68405.0
745,586,478,98,68465.0
746,587,479,98,68525.0
747,588,479,99,68585.0
747,588,479,99,68645.0
749,589,480,99,68705.0
749,589,480,99,68765.0
751,590,481,99,68825.0
752,591,481,100,68885.0
753,592,482,100,68945.0
754,593,483,100,69005.0
755,594,484,100,69065.0
756,595,484,101,69125.0
756,595,484,101,69185.0
758,596,484,101,69245.0
759,597,485,101,69305.0
760,598,486,101,69365.0
761,599,487,101,69425.0
762,600,488,101,69485.0
763,601,489,101,69545.0
763,601,489,101,69605.0
765,602,490,101,69665.0
765,602,490,101,69725.0
767,603,491,101,69785.0
768,604,492,101,69845.0
768,604,492,101,69905.0
768,604,492,101,69965.0
771,605,493,101,70025.0
771,605,493,101,70085.0
773,606,494,101,70145.0
773,606,494,101,70205.0
775,607,494,102,70265.0
776,608,495,102,70325.0
777,609,496,102,70385.0
778,610,496,103,70445.0
779,611,496,104,70505.0
780,612,497,104,70565.0
781,613,498,104,70626.0
782,614,499,104,70686.0
783,615,500,104,70746.0
784,616,501,104,70805.0
784,616,501,104,70866.0
786,617,502,104,70926.0
787,618,503,104,70986.0
788,619,504,104,71045.0
789,620,505,104,71106.0
790,621,506,104,71165.0
791,622,507,104,71225.0
792,623,508,104,71285.0
793,624,509,104,71345.0
794,625,510,104,71405.0
795,626,511,104,71465.0
795,626,511,104,71525.0
797,627,512,104,71585.0
797,627,512,104,71645.0
799,628,513,104,71705.0
800,629,514,104,71765.0
801,630,515,104,71825.0
802,631,516,104,71885.0
803,632,517,104,71945.0
803,632,517,104,72005.0
805,633,518,104,72065.0
806,634,519,104,72125.0
807,635,520,104,72186.0
808,636,521,104,72245.0
809,637,522,104,72305.0
810,638,522,105,72365.0
810,638,522,105,72425.0
812,639,523,105,72485.0
813,640,524,105,72545.0
814,641,525,105,72605.0
814,641,525,105,72665.0
816,642,526,105,72725.0
817,643,527,105,72785.0
818,644,527,106,72845.0
818,644,527,106,72905.0
818,644,527,106,72965.0
821,645,528,106,73025.0
822,646,529,106,73085.0
823,647,530,106,73145.0
824,648,531,106,73205.0
825,649,531,107,73265.0
826,650,532,107,73325.0
827,651,532,108,73385.0
828,652,533,108,73445.0
829,653,534,108,73505.0
830,654,535,108,73566.0
831,655,536,108,73626.0
832,656,537,108,73686.0
833,657,538,108,73745.0
834,658,538,109,73806.0
835,659,539,109,73866.0
836,660,539,110,73926.0
837,661,540,110,73985.0
838,662,541,110,74045.0
839,663,542,110,74105.0
840,664,542,111,74165.0
841,665,543,111,74225.0
841,665,543,111,74285.0
841,665,543,111,74345.0
844,666,544,111,74405.0
844,666,544,111,74465.0
846,667,545,111,74525.0
847,668,546,111,74585.0
847,668,546,111,74645.0
849,669,547,111,74705.0
850,670,547,112,74765.0
851,671,548,112,74825.0
851,671,548,112,74885.0
853,672,549,112,74945.0
854,673,549,113,75005.0
855,674,550,113,75066.0
856,675,551,113,75125.0
857,676,552,113,75185.0
858,677,553,113,75246.0
859,678,554,113,75305.0
860,679,555,113,75365.0
861,680,556,113,75425.0
862,681,556,114,75485.0
863,682,557,114,75545.0
863,682,557,114,75605.0
865,683,558,114,75665.0
866,684,559,114,75725.0
867,685,560,114,75785.0
868,686,561,114,75845.0
869,687,562,114,75905.0
869,687,562,114,75965.0
871,688,563,114,76025.0
872,689,563,115,76085.0
872,689,563,115,76145.0
874,690,564,115,76205.0
875,691,565,115,76265.0
876,692,566,115,76325.0
877,693,567,115,76386.0
878,694,568,115,76445.0
879,695,569,115,76506.0
880,696,570,115,76566.0
881,697,571,115,76626.0
881,697,571,115,76685.0
883,698,572,115,76745.0
884,699,572,116,76805.0
885,700,573,116,76865.0
886,701,574,116,76925.0
887,702,575,116,76985.0
888,703,576,116,77045.0
889,704,577,116,77105.0
889,704,577,116,77165.0
891,705,578,116,77226.0
891,705,578,116,77285.0
893,706,579,116,77345.0
894,707,580,116,77405.0
894,707,580,116,77465.0
894,707,580,116,77525.0
897,708,581,116,77585.0
898,709,582,116,77646.0
899,710,583,116,77705.0
899,710,583,116,77766.0
901,711,584,116,77825.0
902,712,585,116,77886.0
903,713,586,116,77946.0
904,714,587,116,78006.0
904,714,587,116,78065.0
906,715,588,116,78125.0
906,715,588,116,78185.0
908,716,589,116,78245.0
909,717,590,116,78305.0
909,717,590,116,78365.0
909,717,590,116,78425.0
912,718,591,116,78485.0
913,719,592,116,78545.0
913,719,592,116,78605.0
915,720,593,116,78665.0
916,721,594,116,78725.0
917,722,595,116,78785.0
918,723,596,116,78845.0
919,724,597,116,78905.0
920,725,598,116,78965.0
921,726,598,117,79025.0
922,727,599,117,79085.0
922,727,599,117,79145.0
924,728,600,117,79205.0
925,729,601,117,79265.0
925,729,601,117,79326.0
927,730,602,117,79385.0
928,731,602,118,79445.0
929,732,603,118,79505.0
929,732,603,118,79565.0
929,732,603,118,79625.0
932,733,604,118,79685.0
933,734,605,118,79745.0
934,735,606,118,79805.0
935,736,607,118,79865.0
936,737,607,119,79925.0
937,738,608,119,79985.0
938,739,609,119,80045.0
939,740,610,119,80105.0
940,741,611,119,80165.0
941,742,612,119,80225.0
941,742,612,119,80285.0
943,743,612,120,80345.0
944,744,613,120,80405.0
945,745,614,120,80465.0
946,746,615,120,80526.0
946,746,615,120,80585.0
948,747,616,120,80645.0
949,748,617,120,80706.0
950,749,618,120,80765.0
950,749,618,120,80825.0
952,750,619,120,80885.0
952,750,619,120,80945.0
954,751,620,120,81005.0
955,752,621,120,81065.0
956,753,621,121,81125.0
956,753,621,121,81185.0
958,754,622,121,81245.0
959,755,623,121,81305.0
960,756,624,121,81365.0
961,757,625,121,81425.0
962,758,626,121,81485.0
963,759,627,121,81545.0
963,759,627,121,81605.0
965,760,628,121,81665.0
965,760,628,121,81725.0
965,760,628,121,81786.0
968,761,629,121,81846.0
969,762,630,121,81905.0
970,763,631,121,81965.0
970,763,631,121,82025.0
970,763,631,121,82085.0
973,764,632,121,82145.0
973,764,632,121,82205.0
975,765,633,121,82265.0
975,765,633,121,82325.0
977,766,634,121,82385.0
978,767,635,121,82445.0
979,768,636,121,82505.0
980,769,637,121,82565.0
980,769,637,121,82625.0
982,770,638,121,82685.0
983,771,639,121,82745.0
984,772,640,121,82805.0
985,773,641,121,82865.0
986,774,641,122,82925.0
987,775,642,122,82985.0
988,776,643,122,83045.0
988,776,643,122,83105.0
990,777,644,122,83165.0
991,778,645,122,83225.0
992,779,646,122,83285.0
993,780,647,122,83345.0
994,781,647,123,83405.0
995,782,648,123,83465.0
996,783,649,123,83525.0
997,784,650,123,83585.0
998,785,651,123,83645.0
998,785,651,123,83705.0
1000,786,652,123,83765.0
1000,786,652,123,83825.0
1002,787,653,123,83885.0
1003,788,654,123,83945.0
1004,789,655,123,84005.0
1005,790,656,123,84065.0
1005,790,656,123,84125.0
1007,791,657,123,84185.0
1008,792,657,124,84245.0
1009,793,658,124,84305.0
1009,793,658,124,84366.0
1011,794,659,124,84426.0
1012,795,660,124,84486.0
1012,795,660,124,84546.0
1014,796,661,124,84606.0
1015,797,662,124,84666.0
1016,798,663,124,84726.0
1017,799,664,124,84786.0
1018,800,665,124,84845.0
1019,801,666,124,84905.0
1020,802,666,125,84965.0
1021,803,667,125,85025.0
1022,804,667,126,85085.0
1023,805,668,126,85145.0
1024,806,668,127,85205.0
1024,806,668,127,85265.0
1026,807,669,127,85325.0
1027,808,670,127,85385.0
1027,808,670,127,85445.0
1029,809,671,127,85505.0
1029,809,671,127,85565.0
1031,810,672,127,85625.0
1032,811,673,127,85685.0
1033,812,673,128,85745.0
1034,813,674,128,85805.0
1035,814,674,129,85865.0
1036,815,675,129,85925.0
1037,816,676,129,85985.0
1038,817,677,129,86045.0
1039,818,678,129,86106.0
1040,819,679,129,86165.0
1041,820,679,130,86225.0
1041,820,679,130,86285.0
1043,821,679,130,86345.0
1044,822,680,130,86405.0
1045,823,681,130,86465.0
1046,824,682,130,86525.0
1047,825,683,130,86585.0
1048,826,683,131,86645.0
1049,827,684,131,86705.0
1050,828,684,132,86765.0
1050,828,684,132,86825.0
1052,829,685,132,86885.0
1053,830,686,132,86945.0
1054,831,687,132,87005.0
1055,832,688,132,87065.0
1056,833,689,132,87125.0
1057,834,690,132,87186.0
1057,834,690,132,87246.0
1059,835,691,132,87306.0
1060,836,692,132,87366.0
1061,837,693,132,87426.0
1062,838,694,132,87486.0
1062,838,694,132,87546.0
1064,839,695,132,87606.0
1065,840,696,132,87665.0
1066,841,697,132,87725.0
1067,842,698,132,87785.0
1068,843,698,133,87845.0
1068,843,698,133,87905.0
1070,844,699,133,87965.0
1071,845,700,133,88025.0
1072,846,701,133,88085.0
1073,847,702,133,88145.0
1073,847,702,133,88205.0
1075,848,703,133,88265.0
1075,848,703,133,88325.0
1077,849,704,133,88385.0
1077,849,704,133,88445.0
1079,850,705,133,88505.0
1080,851,706,133,88565.0
1081,852,706,134,88625.0
1082,853,707,134,88685.0
1083,854,708,134,88745.0
1084,855,709,134,88805.0
1085,856,710,134,88865.0
1086,857,711,134,88925.0
1086,857,711,134,88985.0
1088,858,712,134,89045.0
1088,858,712,134,89105.0
1090,859,713,134,89165.0
1091,860,714,134,89225.0
1092,861,715,134,89285.0
1093,862,716,134,89345.0
1094,863,717,134,89405.0
1095,864,718,134,89466.0
1096,865,718,135,89525.0
1096,865,718,135,89585.0
1098,866,719,135,89645.0
1099,867,720,135,89706.0
1100,868,721,135,89766.0
1101,869,722,135,89826.0
1102,870,723,135,89886.0
1103,871,724,135,89945.0
1103,871,724,135,90005.0
1105,872,725,135,90065.0
1106,873,726,135,90125.0
1107,874,727,135,90185.0
1107,874,727,135,90245.0
1109,875,728,135,90305.0
1110,876,729,135,90365.0
1110,876,729,135,90425.0
1112,877,730,135,90485.0
1112,877,730,135,90545.0
1114,878,731,135,90605.0
1115,879,732,135,90665.0
1116,880,732,136,90725.0
1117,881,733,136,90785.0
1118,882,734,136,90845.0
1119,883,735,136,90905.0
1119,883,735,136,90965.0
1121,884,736,136,91025.0
1122,885,737,136,91085.0
1123,886,738,136,91145.0
1124,887,738,137,91205.0
1125,888,739,137,91265.0
1126,889,740,137,91325.0
1126,889,740,137,91386.0
1128,890,741,137,91446.0
1129,891,742,137,91505.0
1130,892,743,137,91565.0
1131,893,744,137,91625.0
1132,894,745,137,91685.0
1132,894,745,137,91745.0
1134,895,746,137,91805.0
1134,895,746,137,91865.0
1134,895,746,137,91925.0
1137,896,747,137,91985.0
1138,897,747,138,92045.0
1139,898,748,138,92105.0
1140,899,749,138,92165.0
1141,900,749,139,92225.0
1142,901,750,139,92285.0
1143,902,751,139,92345.0
1143,902,751,139,92405.0
1145,903,752,139,92465.0
1146,904,753,139,92525.0
1147,905,754,139,92585.0
1148,906,755,139,92645.0
1149,907,756,139,92705.0
1150,908,756,140,92766.0
1151,909,756,141,92826.0
1152,910,757,141,92886.0
1153,911,757,142,92946.0
1154,912,758,142,93005.0
1155,913,758,143,93065.0
1156,914,758,144,93125.0
1157,915,759,144,93185.0
1157,915,759,144,93245.0
1157,915,759,144,93305.0
1160,916,760,144,93365.0
1161,917,761,144,93425.0
1161,917,761,144,93485.0
1163,918,762,144,93545.0
1164,919,763,144,93605.0
1165,920,764,144,93665.0
1166,921,765,144,93725.0
1167,922,766,144,93785.0
1167,922,766,144,93845.0
1169,923,767,144,93905.0
1170,924,768,144,93966.0
1170,924,768,144,94025.0
1170,924,768,144,94086.0
1173,925,769,144,94146.0
1174,926,770,144,94205.0
1174,926,770,144,94266.0
1176,927,771,144,94326.0
1177,928,771,145,94385.0
1178,929,772,145,94445.0
1179,930,772,146,94505.0
1180,931,773,146,94565.0
1181,932,774,146,94625.0
1182,933,775,146,94685.0
1182,933,775,146,94745.0
1182,933,775,146,94805.0
1185,934,776,146,94865.0
1186,935,776,147,94925.0
1187,936,777,147,94985.0
1188,937,778,147,95045.0
1189,938,779,147,95105.0
1190,939,780,147,95165.0
1191,940,781,147,95225.0
1191,940,781,147,95285.0
1191,940,781,147,95345.0
1191,940,781,147,95406.0
1195,941,781,147,95466.0
1195,941,781,147,95526.0
1197,942,782,147,95585.0
1198,943,782,148,95646.0
1199,944,783,148,95705.0
1199,944,783,148,95765.0
1201,945,784,148,95825.0
1202,946,785,148,95885.0
1203,947,785,149,95945.0
1204,948,786,149,96005.0
1205,949,787,149,96065.0
1206,950,788,149,96125.0
1207,951,789,149,96185.0
1208,952,789,150,96245.0
1209,953,790,150,96305.0
1209,953,790,150,96365.0
1211,954,791,150,96425.0
1212,955,792,150,96485.0
1212,955,792,150,96545.0
1214,956,793,150,96605.0
1215,957,794,150,96665.0
1216,958,795,150,96725.0
1217,959,796,150,96785.0
1217,959,796,150,96845.0
1219,960,797,150,96905.0
1219,960,797,150,96965.0
1221,961,798,150,97025.0
1221,961,798,150,97085.0
1223,962,799,150,97145.0
1224,963,800,150,97205.0
1225,964,801,150,97265.0
1226,965,802,150,97325.0
1227,966,803,150,97385.0
1228,967,803,151,97445.0
1228,967,803,151,97505.0
1230,968,804,151,97565.0
1231,969,805,151,97625.0
1232,970,806,151,97685.0
1233,971,807,151,97745.0
1234,972,808,151,97805.0
1235,973,809,151,97866.0
1236,974,809,152,97926.0
1237,975,810,152,97986.0
1238,976,811,152,98046.0
1239,977,812,152,98106.0
1240,978,813,152,98166.0
1240,978,813,152,98225.0
1242,979,814,152,98286.0
1243,980,814,153,98345.0
1244,981,815,153,98405.0
1245,982,816,153,98465.0
1246,983,817,153,98525.0
1247,984,818,153,98585.0
1248,985,819,153,98645.0
1249,986,820,153,98705.0
1250,987,821,153,98765.0
1251,988,822,153,98825.0
1252,989,822,154,98885.0
1253,990,823,154,98945.0
1254,991,824,154,99005.0
1255,992,825,154,99065.0
1256,993,825,155,99125.0
1257,994,825,156,99185.0
1258,995,826,156,99245.0
1259,996,827,156,99306.0
1260,997,828,156,99365.0
1261,998,829,156,99425.0
1262,999,829,157,99486.0
1263,1000,830,157,99546.0
1263,1000,830,157,99605.0
1265,1001,831,157,99665.0
1265,1001,831,157,99725.0
1267,1002,832,157,99785.0
1268,1003,833,157,99845.0
1269,1004,834,157,99905.0
1269,1004,834,157,99965.0
1271,1005,835,157,100025.0
1271,1005,835,157,100085.0
1273,1006,836,157,100145.0
1274,1007,837,157,100205.0
1275,1008,838,157,100265.0
1275,1008,838,157,100325.0
1275,1008,838,157,100385.0
1275,1008,838,157,100445.0
1279,1009,838,157,100505.0
1280,1010,839,157,100565.0
1281,1011,840,157,100625.0
1282,1012,841,157,100686.0
1283,1013,842,157,100746.0
1284,1014,843,157,100806.0
1284,1014,843,157,100866.0
1286,1015,844,157,100926.0
1286,1015,844,157,100986.0
1288,1016,845,157,101045.0
1289,1017,846,157,101105.0
1289,1017,846,157,101165.0
1289,1017,846,157,101225.0
1292,1018,847,157,101285.0
1293,1019,848,157,101345.0
1294,1020,849,157,101405.0
1294,1020,849,157,101465.0
1296,1021,850,157,101525.0
1296,1021,850,157,101585.0
1298,1022,851,157,101645.0
1299,1023,852,157,101705.0
1300,1024,853,157,101765.0
1301,1025,854,157,101825.0
1301,1025,854,157,101885.0
1303,1026,855,157,101946.0
1303,1026,855,157,102005.0
1305,1027,856,157,102065.0
1306,1028,857,157,102125.0
1307,1029,858,157,102186.0
1308,1030,859,157,102245.0
1309,1031,860,157,102305.0
1310,1032,861,157,102365.0
1311,1033,862,157,102425.0
1312,1034,863,157,102485.0
1313,1035,864,157,102545.0
1313,1035,864,157,102605.0
1315,1036,865,157,102665.0
1316,1037,866,157,102725.0
1317,1038,867,157,102785.0
1318,1039,868,157,102845.0
1318,1039,868,157,102905.0
1320,1040,869,157,102965.0
1321,1041,869,158,103025.0
1321,1041,869,158,103085.0
1323,1042,870,158,103145.0
1324,1043,871,158,103205.0
1325,1044,872,158,103265.0
1325,1044,872,158,103325.0
1327,1045,873,158,103385.0
1328,1046,873,159,103445.0
1329,1047,874,159,103506.0
1330,1048,874,160,103566.0
1331,1049,874,160,103625.0
1332,1050,874,161,103685.0
1332,1050,874,161,103745.0
1334,1051,875,161,103805.0
1335,1052,876,161,103865.0
1335,1052,876,161,103925.0
1337,1053,877,161,103985.0
1338,1054,878,161,104045.0
1339,1055,879,161,104105.0
1340,1056,879,162,104165.0
1341,1057,880,162,104225.0
1342,1058,881,162,104285.0
1343,1059,881,163,104345.0
1344,1060,881,164,104405.0
1344,1060,881,164,104465.0
1346,1061,882,164,104525.0
1347,1062,883,164,104585.0
1347,1062,883,164,104645.0
1349,1063,884,164,104706.0
1350,1064,885,164,104766.0
1351,1065,885,165,104825.0
1352,1066,886,165,104886.0
1353,1067,887,165,104945.0
1353,1067,887,165,105005.0
1355,1068,888,165,105065.0
1356,1069,889,165,105125.0
1357,1070,890,165,105185.0
1358,1071,891,165,105245.0
1359,1072,891,166,105305.0
1360,1073,892,166,105365.0
1361,1074,893,166,105425.0
1362,1075,894,166,105485.0
1363,1076,894,167,105545.0
1364,1077,895,167,105605.0
