,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
422,28990,1,,,,,,387.0,386.0,191.0,191.0,44.0
423,21936,0,265.0,193.0,190.0,0.0,42.0,,,,,
424,29040,1,,,,,,388.0,387.0,191.0,192.0,45.0
425,21986,0,266.0,194.0,191.0,0.0,45.0,,,,,
426,29090,1,,,,,,389.0,388.0,192.0,192.0,46.0
427,22036,0,266.0,194.0,191.0,0.0,45.0,,,,,
428,29140,1,,,,,,390.0,389.0,192.0,193.0,45.0
429,22086,0,267.0,195.0,192.0,0.0,45.0,,,,,
430,29190,1,,,,,,391.0,390.0,193.0,193.0,42.0
431,22136,0,267.0,195.0,192.0,0.0,45.0,,,,,
432,29240,1,,,,,,392.0,391.0,193.0,194.0,42.0
433,22186,0,268.0,196.0,193.0,0.0,42.0,,,,,
434,29290,1,,,,,,393.0,392.0,194.0,194.0,44.0
435,22236,0,268.0,196.0,193.0,0.0,42.0,,,,,
436,29340,1,,,,,,394.0,393.0,194.0,195.0,45.0
437,22286,0,269.0,197.0,194.0,0.0,45.0,,,,,
438,29390,1,,,,,,395.0,394.0,195.0,195.0,45.0
439,22336,0,269.0,197.0,194.0,0.0,45.0,,,,,
440,29440,1,,,,,,396.0,395.0,195.0,196.0,44.0
441,22386,0,270.0,198.0,195.0,0.0,44.0,,,,,
442,29490,1,,,,,,397.0,396.0,196.0,196.0,42.0
443,22436,0,270.0,198.0,195.0,0.0,44.0,,,,,
444,29540,1,,,,,,398.0,397.0,196.0,197.0,42.0
445,22486,0,271.0,199.0,196.0,0.0,42.0,,,,,
446,29590,1,,,,,,399.0,398.0,197.0,197.0,42.0
447,22536,0,271.0,199.0,196.0,0.0,42.0,,,,,
448,29640,1,,,,,,400.0,399.0,197.0,198.0,43.0
449,22586,0,272.0,200.0,197.0,0.0,43.0,,,,,
450,29690,1,,,,,,401.0,400.0,198.0,198.0,43.0
451,22636,0,272.0,200.0,197.0,0.0,43.0,,,,,
452,29740,1,,,,,,402.0,401.0,198.0,199.0,42.0
453,22686,0,273.0,201.0,198.0,0.0,43.0,,,,,
454,29790,1,,,,,,403.0,402.0,199.0,199.0,42.0
455,22736,0,273.0,201.0,198.0,0.0,43.0,,,,,
456,29840,1,,,,,,404.0,403.0,199.0,200.0,43.0
457,22786,0,274.0,202.0,199.0,0.0,43.0,,,,,
458,29890,1,,,,,,405.0,404.0,200.0,200.0,44.0
459,22836,0,274.0,202.0,199.0,0.0,43.0,,,,,
460,29940,1,,,,,,406.0,405.0,200.0,201.0,45.0
461,22886,0,275.0,203.0,200.0,0.0,45.0,,,,,
462,29990,1,,,,,,407.0,406.0,201.0,201.0,45.0
463,22936,0,275.0,203.0,200.0,0.0,45.0,,,,,
464,30040,1,,,,,,408.0,407.0,201.0,202.0,47.0
465,22986,0,276.0,204.0,201.0,0.0,46.0,,,,,
466,30090,1,,,,,,409.0,408.0,202.0,202.0,45.0
467,23036,0,276.0,204.0,201.0,0.0,46.0,,,,,
468,30140,1,,,,,,410.0,409.0,202.0,203.0,45.0
469,23086,0,277.0,205.0,202.0,0.0,45.0,,,,,
470,30190,1,,,,,,411.0,410.0,203.0,203.0,46.0
471,23136,0,277.0,205.0,202.0,0.0,45.0,,,,,
472,30240,1,,,,,,412.0,411.0,203.0,204.0,45.0
473,23186,0,278.0,206.0,203.0,0.0,45.0,,,,,
474,30290,1,,,,,,413.0,412.0,204.0,204.0,43.0
475,23236,0,278.0,206.0,203.0,0.0,45.0,,,,,
476,30340,1,,,,,,414.0,413.0,204.0,205.0,42.0
477,23286,0,279.0,207.0,204.0,0.0,42.0,,,,,
478,30390,1,,,,,,415.0,414.0,205.0,205.0,42.0
479,23336,0,279.0,207.0,204.0,0.0,42.0,,,,,
480,30440,1,,,,,,416.0,415.0,205.0,206.0,42.0
481,23386,0,280.0,208.0,205.0,0.0,43.0,,,,,
482,30490,1,,,,,,417.0,416.0,206.0,206.0,45.0
483,23436,0,280.0,208.0,205.0,0.0,43.0,,,,,
484,30540,1,,,,,,418.0,417.0,206.0,207.0,45.0
485,23486,0,281.0,209.0,206.0,0.0,45.0,,,,,
486,30590,1,,,,,,419.0,418.0,207.0,207.0,43.0
487,23536,0,281.0,209.0,206.0,0.0,45.0,,,,,
488,30640,1,,,,,,420.0,419.0,207.0,208.0,43.0
489,23586,0,282.0,210.0,207.0,0.0,44.0,,,,,
490,30690,1,,,,,,421.0,420.0,208.0,208.0,44.0
491,23636,0,282.0,210.0,207.0,0.0,44.0,,,,,
492,30740,1,,,,,,422.0,421.0,208.0,209.0,43.0
493,23686,0,283.0,211.0,208.0,0.0,44.0,,,,,
494,30790,1,,,,,,423.0,422.0,209.0,209.0,44.0
495,23736,0,283.0,211.0,208.0,0.0,44.0,,,,,
496,30840,1,,,,,,424.0,423.0,209.0,210.0,43.0
497,23786,0,284.0,212.0,209.0,0.0,44.0,,,,,
498,30890,1,,,,,,425.0,424.0,210.0,210.0,44.0
499,23836,0,284.0,212.0,209.0,0.0,44.0,,,,,
500,30940,1,,,,,,426.0,425.0,210.0,211.0,45.0
501,23886,0,285.0,213.0,210.0,0.0,44.0,,,,,
502,30990,1,,,,,,427.0,426.0,211.0,211.0,43.0
503,23936,0,285.0,213.0,210.0,0.0,44.0,,,,,
504,31040,1,,,,,,428.0,427.0,211.0,212.0,42.0
505,23986,0,286.0,214.0,211.0,0.0,43.0,,,,,
506,31090,1,,,,,,429.0,428.0,212.0,212.0,42.0
507,24036,0,286.0,214.0,211.0,0.0,43.0,,,,,
508,31140,1,,,,,,430.0,429.0,212.0,213.0,43.0
509,24086,0,287.0,215.0,212.0,0.0,43.0,,,,,
510,31190,1,,,,,,431.0,430.0,213.0,213.0,43.0
511,24136,0,287.0,215.0,212.0,0.0,43.0,,,,,
512,31240,1,,,,,,432.0,431.0,213.0,214.0,45.0
513,24186,0,288.0,216.0,213.0,0.0,44.0,,,,,
514,31290,1,,,,,,433.0,432.0,214.0,214.0,44.0
515,24236,0,288.0,216.0,213.0,0.0,44.0,,,,,
516,31340,1,,,,,,434.0,433.0,214.0,215.0,45.0
517,24286,0,289.0,217.0,214.0,0.0,45.0,,,,,
518,31390,1,,,,,,435.0,434.0,215.0,215.0,45.0
519,24336,0,289.0,217.0,214.0,0.0,45.0,,,,,
520,31440,1,,,,,,436.0,435.0,215.0,216.0,45.0
521,24386,0,290.0,218.0,215.0,0.0,46.0,,,,,
522,31490,1,,,,,,437.0,436.0,216.0,216.0,45.0
523,24436,0,290.0,218.0,215.0,0.0,46.0,,,,,
524,31540,1,,,,,,438.0,437.0,216.0,217.0,45.0
525,24486,0,291.0,219.0,216.0,0.0,45.0,,,,,
526,31590,1,,,,,,439.0,438.0,217.0,217.0,44.0
527,24536,0,291.0,219.0,216.0,0.0,45.0,,,,,
528,31640,1,,,,,,440.0,439.0,217.0,218.0,44.0
529,24586,0,292.0,220.0,217.0,0.0,45.0,,,,,
530,31690,1,,,,,,441.0,440.0,218.0,218.0,44.0
531,24636,0,292.0,220.0,217.0,0.0,45.0,,,,,
532,31740,1,,,,,,442.0,441.0,218.0,219.0,44.0
533,24686,0,293.0,221.0,218.0,0.0,44.0,,,,,
534,31790,1,,,,,,443.0,442.0,219.0,219.0,43.0
535,24736,0,293.0,221.0,218.0,0.0,44.0,,,,,
536,31840,1,,,,,,444.0,443.0,219.0,220.0,43.0
537,24786,0,294.0,222.0,219.0,0.0,43.0,,,,,
538,31890,1,,,,,,445.0,444.0,220.0,220.0,46.0
539,24836,0,294.0,222.0,219.0,0.0,43.0,,,,,
540,31940,1,,,,,,446.0,445.0,220.0,221.0,46.0
541,24886,0,295.0,223.0,220.0,0.0,46.0,,,,,
542,31990,1,,,,,,447.0,446.0,221.0,221.0,43.0
543,24936,0,295.0,223.0,220.0,0.0,46.0,,,,,
544,32040,1,,,,,,448.0,447.0,221.0,222.0,42.0
545,24986,0,296.0,224.0,221.0,0.0,43.0,,,,,
546,32090,1,,,,,,449.0,448.0,222.0,222.0,44.0
547,25036,0,296.0,224.0,221.0,0.0,43.0,,,,,
548,32140,1,,,,,,450.0,449.0,222.0,223.0,43.0
549,25086,0,297.0,225.0,222.0,0.0,43.0,,,,,
550,32190,1,,,,,,451.0,450.0,223.0,223.0,39.0
551,25136,0,297.0,225.0,222.0,0.0,43.0,,,,,
552,32240,1,,,,,,452.0,451.0,223.0,224.0,40.0
553,25186,0,298.0,226.0,223.0,0.0,40.0,,,,,
554,32290,1,,,,,,453.0,452.0,224.0,224.0,41.0
555,25236,0,298.0,226.0,223.0,0.0,40.0,,,,,
556,32340,1,,,,,,454.0,453.0,224.0,225.0,42.0
557,25286,0,299.0,227.0,224.0,0.0,41.0,,,,,
558,32390,1,,,,,,455.0,454.0,225.0,225.0,42.0
559,25336,0,299.0,227.0,224.0,0.0,41.0,,,,,
560,32440,1,,,,,,456.0,455.0,225.0,226.0,43.0
561,25386,0,300.0,228.0,225.0,0.0,42.0,,,,,
562,32490,1,,,,,,457.0,456.0,226.0,226.0,42.0
563,25436,0,300.0,228.0,225.0,0.0,42.0,,,,,
564,32540,1,,,,,,458.0,457.0,226.0,227.0,42.0
565,25486,0,301.0,229.0,226.0,0.0,42.0,,,,,
566,32590,1,,,,,,459.0,458.0,227.0,227.0,42.0
567,25536,0,301.0,229.0,226.0,0.0,42.0,,,,,
568,32640,1,,,,,,460.0,459.0,227.0,228.0,43.0
569,25586,0,302.0,230.0,227.0,0.0,43.0,,,,,
570,32690,1,,,,,,461.0,460.0,228.0,228.0,45.0
571,25636,0,302.0,230.0,227.0,0.0,43.0,,,,,
572,32740,1,,,,,,462.0,461.0,228.0,229.0,44.0
573,25686,0,303.0,231.0,228.0,0.0,44.0,,,,,
574,32790,1,,,,,,463.0,462.0,229.0,229.0,41.0
575,25736,0,303.0,231.0,228.0,0.0,44.0,,,,,
576,32840,1,,,,,,464.0,463.0,229.0,230.0,42.0
577,25786,0,304.0,232.0,229.0,0.0,41.0,,,,,
578,32890,1,,,,,,465.0,464.0,230.0,230.0,41.0
579,25836,0,304.0,232.0,229.0,0.0,41.0,,,,,
580,32940,1,,,,,,466.0,465.0,230.0,231.0,41.0
581,25886,0,305.0,233.0,230.0,0.0,41.0,,,,,
582,32990,1,,,,,,467.0,466.0,231.0,231.0,43.0
583,25936,0,305.0,233.0,230.0,0.0,41.0,,,,,
584,33040,1,,,,,,468.0,467.0,231.0,232.0,43.0
585,25986,0,306.0,234.0,231.0,0.0,43.0,,,,,
586,33090,1,,,,,,469.0,468.0,232.0,232.0,42.0
587,26036,0,306.0,234.0,231.0,0.0,43.0,,,,,
588,33140,1,,,,,,470.0,469.0,232.0,233.0,41.0
589,26086,0,307.0,235.0,232.0,0.0,41.0,,,,,
590,33190,1,,,,,,471.0,470.0,233.0,233.0,40.0
591,26136,0,307.0,235.0,232.0,0.0,41.0,,,,,
592,33240,1,,,,,,472.0,471.0,233.0,234.0,40.0
593,26186,0,308.0,236.0,233.0,0.0,40.0,,,,,
594,33290,1,,,,,,473.0,472.0,234.0,234.0,41.0
595,26236,0,308.0,236.0,233.0,0.0,40.0,,,,,
596,33340,1,,,,,,474.0,473.0,234.0,235.0,41.0
597,26286,0,309.0,237.0,234.0,0.0,41.0,,,,,
598,33390,1,,,,,,475.0,474.0,235.0,235.0,39.0
599,26336,0,309.0,237.0,234.0,0.0,41.0,,,,,
600,33440,1,,,,,,476.0,475.0,235.0,236.0,40.0
601,26386,0,310.0,238.0,235.0,0.0,39.0,,,,,
602,33490,1,,,,,,477.0,476.0,236.0,236.0,40.0
603,26436,0,310.0,238.0,235.0,0.0,39.0,,,,,
604,33540,1,,,,,,478.0,477.0,236.0,237.0,42.0
605,26486,0,311.0,239.0,236.0,0.0,42.0,,,,,
606,33590,1,,,,,,479.0,478.0,237.0,237.0,42.0
607,26536,0,311.0,239.0,236.0,0.0,42.0,,,,,
608,33640,1,,,,,,480.0,479.0,237.0,238.0,41.0
609,26586,0,312.0,240.0,237.0,0.0,42.0,,,,,
610,33690,1,,,,,,481.0,480.0,238.0,238.0,42.0
611,26636,0,312.0,240.0,237.0,0.0,42.0,,,,,
612,33740,1,,,,,,482.0,481.0,238.0,239.0,42.0
613,26686,0,313.0,241.0,238.0,0.0,43.0,,,,,
614,33790,1,,,,,,483.0,482.0,239.0,239.0,44.0
615,26736,0,313.0,241.0,238.0,0.0,43.0,,,,,
616,33840,1,,,,,,484.0,483.0,239.0,240.0,43.0
617,26786,0,314.0,242.0,239.0,0.0,43.0,,,,,
618,33890,1,,,,,,485.0,484.0,240.0,240.0,41.0
619,26836,0,314.0,242.0,239.0,0.0,43.0,,,,,
620,33940,1,,,,,,486.0,485.0,240.0,241.0,42.0
621,26886,0,315.0,243.0,240.0,0.0,41.0,,,,,
622,33990,1,,,,,,487.0,486.0,241.0,241.0,40.0
623,26936,0,315.0,243.0,240.0,0.0,41.0,,,,,
624,34040,1,,,,,,488.0,487.0,241.0,242.0,40.0
625,26986,0,316.0,244.0,241.0,0.0,41.0,,,,,
626,34090,1,,,,,,489.0,488.0,242.0,242.0,41.0
627,27036,0,316.0,244.0,241.0,0.0,41.0,,,,,
628,34140,1,,,,,,490.0,489.0,242.0,243.0,42.0
629,27086,0,317.0,245.0,242.0,0.0,41.0,,,,,
630,34190,1,,,,,,491.0,490.0,243.0,243.0,39.0
631,27136,0,317.0,245.0,242.0,0.0,41.0,,,,,
632,34240,1,,,,,,492.0,491.0,243.0,244.0,41.0
633,27186,0,318.0,246.0,243.0,0.0,41.0,,,,,
634,34290,1,,,,,,493.0,492.0,244.0,244.0,42.0
635,27236,0,318.0,246.0,243.0,0.0,41.0,,,,,
636,34340,1,,,,,,494.0,493.0,244.0,245.0,42.0
637,27286,0,319.0,247.0,244.0,0.0,42.0,,,,,
638,34390,1,,,,,,495.0,494.0,245.0,245.0,41.0
639,27336,0,319.0,247.0,244.0,0.0,42.0,,,,,
640,34440,1,,,,,,496.0,495.0,245.0,246.0,41.0
641,27386,0,320.0,248.0,245.0,0.0,41.0,,,,,
642,34490,1,,,,,,497.0,496.0,246.0,246.0,43.0
643,27436,0,320.0,248.0,245.0,0.0,41.0,,,,,
644,34540,1,,,,,,498.0,497.0,246.0,247.0,43.0
645,27486,0,321.0,249.0,246.0,0.0,43.0,,,,,
646,34590,1,,,,,,499.0,498.0,247.0,247.0,43.0
647,27536,0,321.0,249.0,246.0,0.0,43.0,,,,,
648,34640,1,,,,,,500.0,499.0,247.0,248.0,44.0
649,27586,0,322.0,250.0,247.0,0.0,44.0,,,,,
650,34690,1,,,,,,501.0,500.0,248.0,248.0,43.0
651,27636,0,322.0,250.0,247.0,0.0,44.0,,,,,
652,34740,1,,,,,,502.0,501.0,248.0,249.0,44.0
653,27686,0,323.0,251.0,248.0,0.0,43.0,,,,,
654,34790,1,,,,,,503.0,502.0,248.0,249.0,44.0
655,27736,0,323.0,251.0,248.0,0.0,43.0,,,,,
656,34840,1,,,,,,504.0,503.0,248.0,250.0,42.0
657,27786,0,324.0,252.0,249.0,0.0,42.0,,,,,
658,34890,1,,,,,,505.0,504.0,249.0,250.0,41.0
659,27836,0,324.0,252.0,249.0,0.0,42.0,,,,,
660,34940,1,,,,,,506.0,505.0,249.0,251.0,42.0
661,27886,0,325.0,253.0,250.0,0.0,42.0,,,,,
662,34990,1,,,,,,507.0,506.0,250.0,251.0,42.0
663,27936,0,325.0,253.0,250.0,0.0,42.0,,,,,
664,35040,1,,,,,,508.0,507.0,250.0,252.0,43.0
665,27986,0,326.0,254.0,251.0,0.0,43.0,,,,,
666,35090,1,,,,,,509.0,508.0,251.0,252.0,41.0
667,28036,0,326.0,254.0,251.0,0.0,43.0,,,,,
668,35140,1,,,,,,510.0,509.0,251.0,253.0,41.0
669,28086,0,327.0,255.0,252.0,0.0,42.0,,,,,
670,35190,1,,,,,,511.0,510.0,252.0,253.0,44.0
671,28136,0,327.0,255.0,252.0,0.0,42.0,,,,,
672,35240,1,,,,,,512.0,511.0,252.0,254.0,45.0
673,28186,0,328.0,256.0,253.0,0.0,44.0,,,,,
674,35290,1,,,,,,513.0,512.0,253.0,254.0,45.0
675,28236,0,328.0,256.0,253.0,0.0,44.0,,,,,
676,35340,1,,,,,,514.0,513.0,253.0,255.0,45.0
677,28286,0,329.0,257.0,254.0,0.0,45.0,,,,,
678,35390,1,,,,,,515.0,514.0,254.0,255.0,45.0
679,28336,0,329.0,257.0,254.0,0.0,45.0,,,,,
680,35440,1,,,,,,516.0,515.0,254.0,256.0,45.0
681,28386,0,330.0,258.0,255.0,0.0,45.0,,,,,
682,35490,1,,,,,,517.0,516.0,255.0,256.0,45.0
683,28436,0,330.0,258.0,255.0,0.0,45.0,,,,,
684,35540,1,,,,,,518.0,517.0,255.0,257.0,45.0
685,28486,0,331.0,259.0,256.0,0.0,45.0,,,,,
686,35590,1,,,,,,519.0,518.0,256.0,257.0,43.0
687,28536,0,331.0,259.0,256.0,0.0,45.0,,,,,
688,35640,1,,,,,,520.0,519.0,256.0,258.0,44.0
689,28586,0,332.0,260.0,257.0,0.0,43.0,,,,,
690,35690,1,,,,,,521.0,520.0,257.0,258.0,45.0
691,28636,0,332.0,260.0,257.0,0.0,43.0,,,,,
692,35740,1,,,,,,522.0,521.0,257.0,259.0,45.0
693,28686,0,333.0,261.0,258.0,0.0,46.0,,,,,
694,35790,1,,,,,,523.0,522.0,258.0,259.0,47.0
695,28736,0,333.0,261.0,258.0,0.0,46.0,,,,,
696,35840,1,,,,,,524.0,523.0,258.0,260.0,47.0
697,28786,0,334.0,262.0,259.0,0.0,47.0,,,,,
698,35890,1,,,,,,525.0,524.0,259.0,260.0,46.0
699,28836,0,334.0,262.0,259.0,0.0,47.0,,,,,
700,35940,1,,,,,,526.0,525.0,259.0,261.0,46.0
701,28886,0,335.0,263.0,260.0,0.0,45.0,,,,,
702,35990,1,,,,,,527.0,526.0,260.0,261.0,43.0
703,28936,0,335.0,263.0,260.0,0.0,45.0,,,,,
704,36040,1,,,,,,528.0,527.0,260.0,262.0,44.0
705,28986,0,336.0,264.0,261.0,0.0,43.0,,,,,
706,36090,1,,,,,,529.0,528.0,261.0,262.0,43.0
707,29036,0,336.0,264.0,261.0,0.0,43.0,,,,,
708,36140,1,,,,,,530.0,529.0,261.0,263.0,43.0
709,29086,0,337.0,265.0,262.0,0.0,43.0,,,,,
710,36190,1,,,,,,531.0,530.0,262.0,263.0,45.0
711,29136,0,337.0,265.0,262.0,0.0,43.0,,,,,
712,36240,1,,,,,,532.0,531.0,262.0,264.0,45.0
713,29186,0,338.0,266.0,263.0,0.0,45.0,,,,,
714,36290,1,,,,,,533.0,532.0,263.0,264.0,43.0
715,29236,0,338.0,266.0,263.0,0.0,45.0,,,,,
716,36340,1,,,,,,534.0,533.0,263.0,265.0,43.0
717,29286,0,339.0,267.0,264.0,0.0,44.0,,,,,
718,36390,1,,,,,,535.0,534.0,264.0,265.0,45.0
719,29336,0,339.0,267.0,264.0,0.0,44.0,,,,,
720,36440,1,,,,,,536.0,535.0,264.0,266.0,44.0
721,29386,0,340.0,268.0,265.0,0.0,45.0,,,,,
722,36490,1,,,,,,537.0,536.0,265.0,266.0,44.0
723,29436,0,340.0,268.0,265.0,0.0,45.0,,,,,
724,36540,1,,,,,,538.0,537.0,265.0,267.0,44.0
725,29486,0,341.0,269.0,266.0,0.0,45.0,,,,,
726,36590,1,,,,,,539.0,538.0,266.0,267.0,45.0
727,29536,0,341.0,269.0,266.0,0.0,45.0,,,,,
728,36640,1,,,,,,540.0,539.0,266.0,268.0,45.0
729,29586,0,342.0,270.0,267.0,0.0,45.0,,,,,
730,36690,1,,,,,,541.0,540.0,267.0,268.0,45.0
731,29636,0,342.0,270.0,267.0,0.0,45.0,,,,,
732,36740,1,,,,,,542.0,541.0,267.0,269.0,45.0
733,29686,0,343.0,271.0,268.0,0.0,44.0,,,,,
734,36790,1,,,,,,543.0,542.0,268.0,269.0,42.0
735,29736,0,343.0,271.0,268.0,0.0,44.0,,,,,
736,36840,1,,,,,,544.0,543.0,268.0,270.0,42.0
737,29786,0,344.0,272.0,269.0,0.0,43.0,,,,,
738,36890,1,,,,,,545.0,544.0,269.0,270.0,44.0
739,29836,0,344.0,272.0,269.0,0.0,43.0,,,,,
740,36940,1,,,,,,546.0,545.0,269.0,271.0,43.0
741,29886,0,345.0,273.0,270.0,0.0,43.0,,,,,
742,36990,1,,,,,,547.0,546.0,270.0,271.0,43.0
743,29936,0,345.0,273.0,270.0,0.0,43.0,,,,,
744,37040,1,,,,,,548.0,547.0,270.0,272.0,44.0
745,29986,0,346.0,274.0,271.0,0.0,44.0,,,,,
746,37090,1,,,,,,549.0,548.0,271.0,272.0,45.0
747,30036,0,346.0,274.0,271.0,0.0,44.0,,,,,
748,37140,1,,,,,,550.0,549.0,271.0,273.0,45.0
749,30086,0,347.0,275.0,272.0,0.0,46.0,,,,,
750,37190,1,,,,,,551.0,550.0,272.0,273.0,43.0
751,30136,0,347.0,275.0,272.0,0.0,46.0,,,,,
752,37240,1,,,,,,552.0,551.0,272.0,274.0,43.0
753,30186,0,348.0,276.0,273.0,0.0,43.0,,,,,
754,37290,1,,,,,,553.0,552.0,273.0,274.0,45.0
755,30236,0,348.0,276.0,273.0,0.0,43.0,,,,,
756,37340,1,,,,,,554.0,553.0,273.0,275.0,47.0
757,30286,0,349.0,277.0,274.0,0.0,47.0,,,,,
758,37390,1,,,,,,555.0,554.0,274.0,275.0,46.0
759,30336,0,349.0,277.0,274.0,0.0,47.0,,,,,
760,37440,1,,,,,,556.0,555.0,274.0,276.0,46.0
761,30386,0,350.0,278.0,275.0,0.0,46.0,,,,,
762,37490,1,,,,,,557.0,556.0,275.0,276.0,44.0
763,30436,0,350.0,278.0,275.0,0.0,46.0,,,,,
764,37540,1,,,,,,558.0,557.0,275.0,277.0,44.0
765,30486,0,351.0,279.0,276.0,0.0,45.0,,,,,
766,37590,1,,,,,,559.0,558.0,276.0,277.0,46.0
767,30536,0,351.0,279.0,276.0,0.0,45.0,,,,,
768,37640,1,,,,,,560.0,559.0,276.0,278.0,45.0
769,30586,0,352.0,280.0,277.0,0.0,46.0,,,,,
770,37690,1,,,,,,561.0,560.0,277.0,278.0,44.0
771,30636,0,352.0,280.0,277.0,0.0,46.0,,,,,
772,37740,1,,,,,,562.0,561.0,277.0,279.0,44.0
773,30686,0,353.0,281.0,278.0,0.0,43.0,,,,,
774,37790,1,,,,,,563.0,562.0,278.0,279.0,43.0
775,30736,0,353.0,281.0,278.0,0.0,43.0,,,,,
776,37840,1,,,,,,564.0,563.0,278.0,280.0,45.0
777,30786,0,354.0,282.0,279.0,0.0,43.0,,,,,
778,37890,1,,,,,,565.0,564.0,279.0,280.0,44.0
779,30836,0,354.0,282.0,279.0,0.0,43.0,,,,,
780,37940,1,,,,,,566.0,565.0,279.0,281.0,46.0
781,30886,0,355.0,283.0,280.0,0.0,45.0,,,,,
782,37990,1,,,,,,567.0,566.0,280.0,281.0,45.0
783,30936,0,355.0,283.0,280.0,0.0,45.0,,,,,
784,38040,1,,,,,,568.0,567.0,280.0,282.0,45.0
785,30986,0,356.0,284.0,281.0,0.0,45.0,,,,,
786,38090,1,,,,,,569.0,568.0,281.0,282.0,45.0
787,31036,0,356.0,284.0,281.0,0.0,45.0,,,,,
788,38140,1,,,,,,570.0,569.0,281.0,283.0,45.0
789,31086,0,357.0,285.0,282.0,0.0,45.0,,,,,
790,38190,1,,,,,,571.0,570.0,282.0,283.0,44.0
791,31136,0,357.0,285.0,282.0,0.0,45.0,,,,,
792,38240,1,,,,,,572.0,571.0,282.0,284.0,45.0
793,31186,0,358.0,286.0,283.0,0.0,45.0,,,,,
794,38290,1,,,,,,573.0,572.0,283.0,284.0,47.0
795,31236,0,358.0,286.0,283.0,0.0,45.0,,,,,
796,38340,1,,,,,,574.0,573.0,283.0,285.0,47.0
797,31286,0,359.0,287.0,284.0,0.0,48.0,,,,,
798,38390,1,,,,,,575.0,574.0,284.0,285.0,47.0
799,31336,0,359.0,287.0,284.0,0.0,48.0,,,,,
800,38440,1,,,,,,576.0,575.0,284.0,286.0,46.0
801,31386,0,360.0,288.0,285.0,0.0,46.0,,,,,
802,38490,1,,,,,,577.0,576.0,285.0,286.0,46.0
803,31436,0,360.0,288.0,285.0,0.0,46.0,,,,,
804,38540,1,,,,,,578.0,577.0,285.0,287.0,46.0
805,31486,0,361.0,289.0,286.0,0.0,47.0,,,,,
806,38590,1,,,,,,579.0,578.0,286.0,287.0,46.0
807,31536,0,361.0,289.0,286.0,0.0,47.0,,,,,
808,38640,1,,,,,,580.0,579.0,286.0,288.0,45.0
809,31586,0,362.0,290.0,287.0,0.0,46.0,,,,,
810,38690,1,,,,,,581.0,580.0,287.0,288.0,47.0
811,31636,0,362.0,290.0,287.0,0.0,46.0,,,,,
812,38740,1,,,,,,582.0,581.0,287.0,289.0,48.0
813,31686,0,363.0,291.0,288.0,0.0,48.0,,,,,
814,38790,1,,,,,,583.0,582.0,288.0,289.0,46.0
815,31736,0,363.0,291.0,288.0,0.0,48.0,,,,,
816,38840,1,,,,,,584.0,583.0,288.0,290.0,45.0
817,31786,0,364.0,292.0,289.0,0.0,45.0,,,,,
818,38890,1,,,,,,585.0,584.0,289.0,290.0,43.0
819,31836,0,364.0,292.0,289.0,0.0,45.0,,,,,
820,38940,1,,,,,,586.0,585.0,289.0,291.0,42.0
821,31886,0,365.0,293.0,290.0,0.0,42.0,,,,,
822,38990,1,,,,,,587.0,586.0,290.0,291.0,42.0
823,31936,0,365.0,293.0,290.0,0.0,42.0,,,,,
824,39040,1,,,,,,588.0,587.0,290.0,292.0,42.0
825,31986,0,366.0,294.0,291.0,0.0,43.0,,,,,
826,39090,1,,,,,,589.0,588.0,291.0,292.0,45.0
827,32036,0,366.0,294.0,291.0,0.0,43.0,,,,,
828,39140,1,,,,,,590.0,589.0,291.0,293.0,45.0
829,32086,0,367.0,295.0,292.0,0.0,45.0,,,,,
830,39190,1,,,,,,591.0,590.0,292.0,293.0,45.0
831,32136,0,367.0,295.0,292.0,0.0,45.0,,,,,
832,39240,1,,,,,,592.0,591.0,292.0,294.0,45.0
833,32186,0,368.0,296.0,293.0,0.0,45.0,,,,,
834,39290,1,,,,,,593.0,592.0,293.0,294.0,43.0
835,32236,0,368.0,296.0,293.0,0.0,45.0,,,,,
836,39340,1,,,,,,594.0,593.0,293.0,295.0,44.0
837,32286,0,369.0,297.0,294.0,0.0,44.0,,,,,
838,39390,1,,,,,,595.0,594.0,294.0,295.0,48.0
839,32336,0,369.0,297.0,294.0,0.0,44.0,,,,,
840,39440,1,,,,,,596.0,595.0,294.0,296.0,48.0
841,32386,0,370.0,298.0,295.0,0.0,48.0,,,,,
842,39490,1,,,,,,597.0,596.0,295.0,296.0,45.0
843,32436,0,370.0,298.0,295.0,0.0,48.0,,,,,
844,39540,1,,,,,,598.0,597.0,295.0,297.0,44.0
845,32486,0,371.0,299.0,296.0,0.0,44.0,,,,,
846,39590,1,,,,,,599.0,598.0,296.0,297.0,44.0
847,32536,0,371.0,299.0,296.0,0.0,44.0,,,,,
848,39640,1,,,,,,600.0,599.0,296.0,298.0,44.0
849,32586,0,372.0,300.0,297.0,0.0,45.0,,,,,
850,39690,1,,,,,,601.0,600.0,297.0,298.0,49.0
851,32636,0,372.0,300.0,297.0,0.0,45.0,,,,,
852,39740,1,,,,,,602.0,601.0,297.0,299.0,48.0
853,32686,0,373.0,301.0,298.0,0.0,48.0,,,,,
854,39790,1,,,,,,603.0,602.0,298.0,299.0,45.0
