Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
84,110,104,113,-1,-1,137,157
92,110,104,114,-1,-1,142,157
87,110,107,114,-1,-1,139,158
87,110,107,114,-1,-1,141,157
89,110,106,113,-1,-1,141,157
90,110,107,113,-1,-1,143,158
90,110,108,113,-1,-1,137,158
87,110,103,112,-1,-1,137,158
91,110,103,113,-1,-1,142,158
91,110,103,113,-1,-1,137,158
88,110,106,113,-1,-1,137,158
87,110,103,113,-1,-1,137,158
85,110,106,114,-1,-1,141,158
91,110,104,114,-1,-1,139,158
89,110,106,114,-1,-1,140,158
85,110,106,114,-1,-1,140,157
85,110,106,113,-1,-1,140,157
88,110,101,113,-1,-1,137,158
91,110,102,112,-1,-1,143,158
90,110,104,112,-1,-1,138,158
87,110,106,113,-1,-1,141,158
87,110,106,113,-1,-1,141,157
88,109,105,114,-1,-1,141,157
90,109,106,114,-1,-1,138,157
91,110,105,113,-1,-1,140,158
88,110,104,113,-1,-1,139,158
86,110,106,113,-1,-1,138,158
86,110,106,113,-1,-1,140,158
88,110,106,113,-1,-1,140,158
86,110,105,113,-1,-1,139,158
87,110,102,113,-1,-1,138,158
87,109,106,114,-1,-1,136,157
88,109,107,113,-1,-1,136,158
88,109,107,113,-1,-1,137,158
88,110,104,114,-1,-1,137,158
88,110,105,112,-1,-1,140,158
87,109,106,113,-1,-1,138,157
91,110,105,114,-1,-1,140,158
91,110,107,113,-1,-1,139,158
88,111,107,113,-1,-1,140,158
88,111,104,112,-1,-1,140,158
86,110,104,112,-1,-1,139,158
91,110,104,112,-1,-1,137,158
90,109,104,114,-1,-1,137,157
89,109,104,113,-1,-1,138,157
88,109,104,113,-1,-1,140,157
88,109,105,113,-1,-1,140,157
90,110,106,113,-1,-1,140,158
92,110,105,113,-1,-1,139,158
90,110,108,113,-1,-1,140,158
85,110,105,113,-1,-1,139,158
90,110,105,113,-1,-1,140,158
90,110,101,113,-1,-1,140,158
91,110,104,113,-1,-1,140,158
90,110,106,113,-1,-1,139,158
87,110,105,113,-1,-1,140,158
90,110,106,114,-1,-1,140,158
87,110,106,114,-1,-1,137,158
87,110,104,113,-1,-1,137,158
89,110,100,114,-1,-1,139,158
86,110,107,113,-1,-1,138,158
90,110,103,113,-1,-1,139,158
90,109,103,113,-1,-1,137,157
89,110,103,113,-1,-1,140,157
89,110,104,114,-1,-1,140,157
89,110,105,113,-1,-1,141,157
91,110,106,114,-1,-1,139,157
86,110,104,114,-1,-1,142,158
88,110,104,112,-1,-1,141,158
88,110,104,112,-1,-1,140,158
90,110,104,113,-1,-1,140,158
87,110,102,113,-1,-1,137,158
91,110,102,113,-1,-1,139,158
87,110,103,113,-1,-1,138,158
91,110,106,114,-1,-1,141,158
91,110,106,114,-1,-1,139,158
88,110,104,114,-1,-1,139,158
87,110,103,114,-1,-1,140,158
89,109,103,114,-1,-1,141,158
87,110,106,114,-1,-1,139,158
88,110,107,113,-1,-1,139,158
88,110,107,113,-1,-1,140,158
89,110,106,113,-1,-1,140,158
88,110,102,113,-1,-1,138,158
91,110,106,113,-1,-1,139,158
86,110,105,112,-1,-1,141,158
86,110,106,113,-1,-1,141,158
86,110,106,113,-1,-1,138,158
86,110,103,113,-1,-1,138,158
86,110,104,114,-1,-1,137,158
87,110,105,114,-1,-1,141,158
90,109,105,113,-1,-1,140,158
89,110,105,113,-1,-1,140,158
88,110,105,113,-1,-1,139,158
88,110,101,113,-1,-1,139,158
88,110,104,112,-1,-1,137,158
89,110,106,114,-1,-1,141,158
89,109,106,114,-1,-1,141,157
87,110,104,114,-1,-1,139,157
87,110,104,114,-1,-1,137,158
87,110,105,114,-1,-1,137,158
87,109,105,114,-1,-1,140,157
89,110,103,112,-1,-1,140,158
91,111,105,113,-1,-1,137,158
86,110,105,113,-1,-1,138,158
88,110,105,113,-1,-1,141,158
88,110,106,114,-1,-1,141,158
90,110,103,114,-1,-1,141,158
90,110,105,114,-1,-1,139,158
90,110,105,114,-1,-1,139,158
90,110,103,113,-1,-1,136,157
87,110,103,113,-1,-1,140,158
87,110,105,113,-1,-1,140,158
87,110,106,113,-1,-1,140,158
88,110,104,112,-1,-1,140,158
90,110,104,113,-1,-1,140,158
90,110,104,113,-1,-1,140,158
89,110,104,113,-1,-1,139,158
89,110,101,113,-1,-1,139,158
88,110,101,113,-1,-1,139,158
88,110,101,113,-1,-1,137,158
91,110,101,113,-1,-1,139,158
91,110,100,114,-1,-1,140,158
88,109,100,114,-1,-1,142,157
88,109,107,113,-1,-1,142,157
87,109,105,114,-1,-1,142,157
87,110,102,114,-1,-1,143,157
87,110,104,114,-1,-1,140,157
88,110,106,112,-1,-1,140,158
86,110,106,112,-1,-1,139,157
86,110,102,113,-1,-1,139,157
87,110,106,113,-1,-1,137,157
89,110,106,113,-1,-1,138,158
91,110,105,113,-1,-1,137,158
91,110,105,113,-1,-1,140,158
89,110,105,113,-1,-1,142,158
89,110,107,113,-1,-1,142,158
89,110,105,113,-1,-1,141,158
92,110,106,113,-1,-1,141,158
89,110,106,114,-1,-1,141,157
89,110,104,113,-1,-1,139,157
89,110,104,113,-1,-1,140,157
89,110,104,113,-1,-1,140,157
89,110,105,112,-1,-1,140,157
86,110,106,113,-1,-1,140,158
89,110,107,113,-1,-1,140,158
89,110,104,113,-1,-1,140,158
87,110,104,113,-1,-1,139,158
87,110,106,113,-1,-1,139,158
87,109,103,113,-1,-1,139,157
86,110,104,112,-1,-1,139,158
87,110,106,113,-1,-1,137,158
87,110,106,112,-1,-1,137,158
89,110,106,112,-1,-1,139,158
89,110,106,114,-1,-1,139,158
89,110,103,113,-1,-1,139,158
91,110,103,114,-1,-1,139,158
91,110,104,114,-1,-1,138,158
86,110,104,114,-1,-1,141,157
86,110,104,114,-1,-1,140,157
86,111,105,113,-1,-1,140,157
86,111,105,112,-1,-1,140,158
87,111,106,112,-1,-1,140,158
88,110,102,112,-1,-1,138,158
89,110,105,113,-1,-1,139,158
89,109,105,113,-1,-1,137,157
89,109,105,114,-1,-1,137,157
88,109,103,114,-1,-1,136,157
84,110,102,114,-1,-1,139,158
87,109,109,114,-1,-1,136,157
88,109,104,113,-1,-1,137,157
87,109,105,114,-1,-1,140,157
90,110,105,114,-1,-1,140,157
90,110,104,113,-1,-1,140,158
90,110,104,112,-1,-1,140,158
89,110,102,112,-1,-1,140,158
87,110,106,113,-1,-1,141,158
89,110,106,113,-1,-1,141,157
88,110,102,114,-1,-1,141,157
88,110,104,112,-1,-1,138,158
91,110,102,113,-1,-1,139,158
86,110,105,114,-1,-1,143,158
89,110,104,114,-1,-1,139,158
90,110,104,114,-1,-1,140,158
87,110,105,114,-1,-1,140,158
87,110,104,113,-1,-1,137,158
86,110,106,113,-1,-1,137,158
91,110,105,113,-1,-1,138,158
85,110,106,114,-1,-1,139,158
91,110,106,114,-1,-1,139,157
90,109,106,114,-1,-1,139,157
90,109,105,114,-1,-1,141,157
88,109,105,114,-1,-1,139,157
89,109,105,114,-1,-1,138,157
86,110,104,114,-1,-1,138,158
89,110,104,114,-1,-1,140,157
87,111,105,114,-1,-1,140,157
87,111,106,113,-1,-1,142,158
88,111,106,113,-1,-1,141,158
90,110,105,113,-1,-1,141,158
91,110,104,114,-1,-1,139,158
89,110,104,114,-1,-1,137,158
88,110,107,114,-1,-1,137,158
88,110,101,114,-1,-1,141,158
89,110,104,114,-1,-1,140,157
91,109,103,113,-1,-1,140,157
89,109,105,113,-1,-1,139,157
90,110,105,113,-1,-1,137,158
90,110,106,113,-1,-1,137,158
90,110,103,113,-1,-1,142,158
90,110,103,113,-1,-1,140,158
88,110,104,113,-1,-1,140,158
89,110,102,113,-1,-1,139,158
91,110,102,113,-1,-1,139,158
88,110,106,113,-1,-1,139,158
88,110,102,113,-1,-1,140,158
90,110,103,113,-1,-1,138,158
88,110,103,114,-1,-1,136,158
88,110,106,113,-1,-1,136,158
86,110,106,113,-1,-1,139,158
90,109,104,113,-1,-1,139,158
90,109,105,114,-1,-1,141,157
88,109,103,113,-1,-1,139,157
87,110,104,112,-1,-1,142,158
87,110,106,112,-1,-1,141,158
91,110,106,112,-1,-1,137,158
90,110,106,112,-1,-1,137,158
90,110,106,112,-1,-1,137,158
88,110,104,113,-1,-1,139,158
86,110,103,114,-1,-1,142,158
89,110,103,113,-1,-1,139,158
91,110,103,113,-1,-1,139,158
90,110,106,114,-1,-1,139,158
90,110,104,113,-1,-1,142,157
89,110,104,114,-1,-1,140,157
89,110,105,114,-1,-1,139,157
86,110,101,113,-1,-1,141,158
87,110,101,113,-1,-1,139,159
89,110,104,113,-1,-1,139,159
89,110,106,113,-1,-1,139,158
89,110,103,113,-1,-1,139,158
89,111,106,113,-1,-1,139,158
87,110,101,113,-1,-1,141,158
87,110,101,113,-1,-1,140,158
90,110,106,112,-1,-1,140,158
90,110,103,114,-1,-1,140,157
91,110,107,114,-1,-1,137,158
89,110,106,113,-1,-1,140,157
88,110,105,114,-1,-1,138,158
88,109,105,114,-1,-1,139,158
89,110,104,113,-1,-1,139,158
89,110,104,113,-1,-1,139,158
90,110,104,114,-1,-1,141,158
90,109,106,114,-1,-1,138,157
91,110,103,113,-1,-1,139,158
91,109,103,113,-1,-1,138,157
86,109,103,114,-1,-1,138,157
86,109,104,114,-1,-1,137,157
91,110,104,114,-1,-1,140,158
88,110,102,113,-1,-1,137,158
88,110,106,112,-1,-1,141,158
89,110,106,112,-1,-1,141,158
88,110,104,112,-1,-1,141,158
88,110,102,112,-1,-1,137,158
88,109,106,114,-1,-1,142,157
87,110,105,114,-1,-1,138,157
89,110,102,114,-1,-1,140,158
88,110,102,114,-1,-1,140,158
89,110,106,114,-1,-1,140,158
89,110,105,114,-1,-1,137,158
90,110,104,113,-1,-1,141,157
88,109,103,113,-1,-1,140,157
88,110,104,112,-1,-1,140,157
90,110,104,112,-1,-1,138,158
93,110,106,113,-1,-1,138,158
93,110,105,113,-1,-1,140,158
88,110,104,112,-1,-1,139,158
88,110,105,112,-1,-1,141,158
88,110,101,113,-1,-1,136,158
87,110,101,113,-1,-1,141,158
88,110,105,114,-1,-1,141,158
88,110,105,114,-1,-1,137,157
88,110,106,113,-1,-1,140,157
87,110,106,114,-1,-1,136,158
89,110,103,114,-1,-1,138,157
89,110,103,114,-1,-1,139,158
91,109,104,113,-1,-1,139,158
91,109,106,114,-1,-1,140,157
89,109,103,114,-1,-1,139,157
91,110,105,114,-1,-1,141,158
87,110,104,113,-1,-1,140,158
87,110,104,113,-1,-1,139,158
87,110,105,113,-1,-1,139,158
87,110,104,113,-1,-1,140,158
