Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
89,112,98,115,97,126,114,133
89,112,98,115,100,126,115,134
91,112,97,115,102,126,116,134
92,112,97,115,98,126,116,134
91,112,97,115,98,126,116,134
93,112,96,116,98,126,117,134
93,112,97,116,100,126,118,134
94,112,98,116,100,126,117,134
92,112,98,116,102,126,116,134
94,112,97,116,105,126,116,134
95,112,97,116,105,126,116,134
93,112,97,115,100,126,115,134
93,112,98,116,98,126,116,134
93,112,96,116,100,126,117,134
89,112,98,116,103,126,116,134
91,112,96,116,102,126,116,134
94,112,96,116,102,126,116,134
93,112,98,116,98,126,116,134
93,112,96,116,99,126,119,134
90,112,98,115,98,126,116,134
92,112,98,116,100,126,115,134
92,112,96,116,99,126,116,134
91,112,96,116,99,126,116,134
91,112,97,116,100,126,116,134
91,112,97,116,98,126,113,134
94,112,96,115,100,126,117,134
89,112,96,115,105,126,118,134
93,112,97,115,103,126,119,134
94,112,97,115,103,126,119,134
90,112,97,115,102,126,119,134
90,112,97,116,100,126,120,134
91,112,98,116,100,126,119,134
92,112,96,116,100,126,117,134
91,112,97,116,100,126,116,134
93,112,97,116,100,126,116,134
91,112,96,115,100,126,118,134
91,112,97,116,100,126,115,134
91,112,97,117,100,126,115,134
91,112,97,117,102,126,115,134
91,112,98,118,101,125,115,134
93,111,98,118,101,125,115,134
91,112,96,118,99,126,115,134
91,112,97,118,100,126,115,134
95,112,96,118,99,126,115,133
90,112,98,117,105,126,119,133
89,112,97,116,102,126,118,134
90,112,97,116,102,126,118,134
92,112,96,116,103,126,116,134
92,112,98,116,99,126,115,133
90,112,97,115,101,126,115,134
95,112,96,115,101,126,115,134
91,112,98,116,104,126,116,134
92,112,98,116,104,126,116,134
92,112,98,116,104,126,117,133
92,112,97,116,104,126,117,133
94,111,97,116,104,126,115,133
91,111,96,117,104,126,116,133
94,111,97,116,104,126,117,133
90,111,97,116,104,126,117,133
93,112,96,116,104,126,116,133
93,112,97,115,104,126,119,134
92,112,98,115,104,126,119,134
94,112,97,116,102,126,119,134
91,112,97,116,102,126,119,134
93,112,97,116,102,126,119,134
92,112,97,116,97,126,119,134
92,112,96,116,99,126,119,134
95,112,96,116,97,126,119,134
91,112,96,115,101,126,119,134
88,112,96,116,101,126,119,134
92,112,96,116,101,126,119,134
93,112,96,116,101,126,116,134
93,112,97,116,106,126,116,134
95,112,97,116,98,126,115,134
91,112,96,116,99,126,114,134
97,112,96,116,98,126,114,134
94,112,96,116,98,126,114,134
91,112,97,116,97,126,117,134
91,112,97,116,98,126,116,134
92,112,98,116,98,126,116,134
91,111,97,117,98,126,119,134
92,111,97,117,98,126,118,134
92,111,97,117,98,126,118,134
91,112,97,117,101,126,116,134
91,112,96,116,101,126,116,134
95,112,96,116,100,126,118,134
92,112,96,116,103,126,116,134
91,112,96,115,101,126,116,134
93,112,96,115,101,126,116,134
92,112,98,116,100,126,117,134
92,112,97,115,101,126,114,134
92,112,96,115,102,126,116,134
94,112,96,116,101,126,116,134
95,112,98,116,100,125,115,133
91,112,98,116,100,126,115,133
93,112,97,115,100,126,116,134
93,112,96,116,99,126,117,134
94,112,97,116,100,126,116,134
92,111,97,116,102,126,118,134
93,111,98,116,99,126,115,133
95,111,98,116,99,126,115,133
92,112,99,117,100,126,116,133
92,112,96,116,100,126,113,134
91,112,98,116,100,126,115,134
91,112,98,116,100,126,119,134
92,112,96,117,100,126,118,134
97,112,96,117,100,126,115,134
94,112,97,116,100,126,115,134
94,112,98,116,100,126,115,134
94,112,98,116,100,126,115,134
89,112,96,116,100,126,115,134
95,112,98,116,100,126,115,134
92,112,98,116,100,126,115,134
93,112,98,116,100,126,115,134
93,112,98,115,99,126,115,134
92,112,97,115,100,126,115,134
91,112,97,115,101,126,119,134
89,112,96,115,99,126,118,134
94,112,96,115,99,126,115,133
91,112,98,116,102,126,115,133
91,112,96,115,102,126,113,134
93,112,96,116,102,126,114,134
94,112,97,115,102,126,116,134
93,112,96,115,102,126,118,134
92,112,96,115,102,126,117,134
92,112,96,115,102,126,117,134
92,112,98,117,102,126,118,134
91,112,96,115,102,126,117,134
93,112,96,115,102,126,116,134
90,112,97,115,102,126,116,134
92,112,97,115,102,126,116,134
91,112,97,116,102,126,116,134
91,112,97,116,98,126,116,134
95,112,97,116,100,126,116,134
91,112,96,117,98,126,116,134
91,112,98,117,99,126,116,134
92,112,98,117,99,126,116,134
94,112,97,117,98,126,116,134
94,112,97,116,101,126,116,134
93,112,96,116,101,126,116,134
93,112,97,116,103,126,114,134
91,112,97,116,104,126,116,134
94,112,97,116,102,126,117,134
95,112,97,116,102,126,117,134
95,112,98,117,100,126,118,134
96,112,96,117,100,126,118,134
96,111,97,117,99,126,118,134
95,111,96,117,101,126,117,133
91,111,96,117,100,126,118,134
93,111,96,116,100,126,118,134
93,111,97,117,100,126,119,133
91,111,97,117,98,126,116,133
91,111,97,117,99,125,117,133
91,112,97,116,100,126,114,134
88,112,97,116,99,126,114,134
91,112,96,116,99,126,114,134
91,112,98,116,100,126,115,134
94,111,96,116,102,126,118,134
92,112,96,116,102,126,119,134
94,112,98,116,98,126,120,134
92,111,98,116,97,126,118,134
94,112,97,116,97,126,118,134
94,112,97,117,101,126,116,134
93,112,98,116,103,126,114,134
94,112,96,116,102,126,115,134
92,112,96,116,102,126,117,134
91,112,96,116,101,126,118,134
92,112,97,115,101,126,118,134
92,112,96,116,98,126,118,134
92,112,97,116,101,126,115,134
91,112,97,116,102,126,117,134
94,112,97,116,101,126,119,134
91,112,97,116,101,126,115,134
91,112,97,116,101,126,115,134
91,112,96,117,101,126,115,134
93,112,98,117,101,126,118,134
95,112,97,117,101,126,118,134
91,112,98,117,99,126,118,134
91,111,98,117,101,126,118,134
98,111,97,117,101,126,118,134
98,111,95,117,100,126,118,134
92,112,95,116,101,126,118,134
91,111,96,116,99,126,118,134
94,111,96,116,102,126,118,134
91,111,96,116,98,126,118,133
91,111,96,116,98,126,118,133
91,111,97,117,97,126,118,133
91,112,97,116,99,126,117,134
93,112,96,116,99,126,116,134
92,112,96,116,100,126,114,134
93,112,96,116,100,126,115,134
93,112,96,116,100,126,115,134
93,112,97,116,100,126,116,134
90,112,96,116,100,126,115,134
92,112,96,116,100,126,118,134
91,112,96,116,100,126,116,134
91,112,96,116,100,126,119,134
95,112,96,116,100,126,119,134
93,112,97,116,100,126,116,134
93,112,98,116,100,126,117,134
93,112,96,116,791,126,117,134
94,112,97,116,98,126,117,134
90,112,97,116,98,126,117,134
93,112,97,117,98,126,117,134
91,112,98,117,101,126,117,134
91,112,97,117,98,126,117,134
91,112,97,117,99,126,117,134
94,112,95,117,102,126,117,134
92,111,95,117,98,126,117,134
92,111,96,117,98,126,117,134
91,112,96,117,104,126,117,134
91,112,98,117,101,126,117,134
94,111,97,117,98,126,117,134
91,111,96,116,96,126,116,134
92,112,97,116,99,126,116,134
90,112,97,116,99,126,116,134
92,112,97,116,100,126,116,134
92,112,98,117,100,126,116,134
91,112,98,116,104,126,115,134
91,111,97,118,102,125,117,133
91,112,97,116,103,126,117,134
94,112,97,116,103,126,117,134
92,112,97,116,103,126,114,134
92,112,98,116,100,126,117,134
96,112,95,115,100,126,118,134
93,112,96,115,100,126,117,134
93,112,96,116,100,126,117,134
94,112,96,116,100,126,117,134
93,112,97,117,98,126,115,134
93,112,97,117,100,126,116,134
91,112,96,117,106,126,115,134
94,112,97,117,101,126,116,134
90,112,97,116,103,126,117,134
93,112,97,116,103,126,117,134
91,112,97,116,103,126,118,134
91,112,96,116,103,126,115,134
93,112,97,115,105,126,116,134
92,112,98,116,98,126,116,134
91,112,97,116,98,126,116,134
92,112,97,116,98,126,116,134
91,111,98,116,99,126,116,134
91,111,96,117,103,125,115,133
96,112,97,117,103,125,117,134
95,111,98,117,103,125,119,133
92,111,96,117,103,125,118,133
93,111,96,117,103,125,118,133
94,111,98,117,103,125,118,133
94,111,97,117,103,125,118,133
91,111,97,117,103,126,118,133
92,111,97,117,103,126,118,133
94,111,98,116,95,126,118,133
91,112,98,116,95,126,118,133
93,112,98,116,95,126,118,133
93,112,98,116,99,126,118,133
92,112,97,115,102,126,118,133
90,112,96,115,99,126,118,134
91,112,98,117,104,125,118,134
91,111,98,117,104,125,118,134
96,111,96,117,96,125,114,133
96,111,98,117,100,125,114,133
97,112,98,116,102,126,116,134
95,111,97,117,101,125,117,133
93,112,96,116,99,126,117,134
92,112,96,116,99,126,117,134
91,112,98,116,102,126,117,134
91,112,98,116,101,126,115,134
94,112,99,116,101,126,115,134
92,112,98,116,101,126,118,134
91,112,95,117,101,126,116,133
94,112,95,117,101,126,116,133
92,111,99,117,101,126,115,133
