Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
87,97,-1,96,192,194
90,97,-1,96,189,194
83,97,-1,96,189,194
91,97,-1,96,189,194
87,97,-1,96,190,194
87,97,-1,96,194,194
86,97,-1,96,191,194
89,97,-1,96,191,194
87,97,-1,96,190,194
89,97,-1,96,190,194
92,97,-1,96,188,194
92,97,-1,96,193,194
88,97,-1,96,190,194
91,97,-1,96,191,194
87,96,-1,96,189,194
91,97,-1,96,189,194
88,97,-1,96,190,194
88,97,-1,96,193,194
90,97,-1,96,190,194
87,98,-1,96,191,194
87,97,-1,96,194,194
90,97,-1,96,194,194
90,97,-1,96,192,194
90,97,-1,96,190,194
86,97,-1,96,191,194
86,96,-1,96,193,193
88,97,-1,96,190,193
90,96,-1,96,190,193
88,97,-1,96,187,194
88,97,-1,96,192,194
90,97,-1,96,192,194
88,97,-1,96,191,194
88,97,-1,96,191,194
84,97,-1,96,191,194
90,98,-1,96,190,194
90,98,-1,96,189,194
90,97,-1,96,190,194
88,96,-1,96,190,194
91,98,-1,96,188,194
87,96,-1,96,188,194
89,96,-1,96,187,193
89,96,-1,96,189,193
91,95,-1,96,190,193
87,97,-1,96,190,194
89,97,-1,96,191,194
89,97,-1,96,191,194
91,97,-1,96,194,194
91,97,-1,96,193,194
88,97,-1,96,193,194
91,97,-1,96,190,194
89,97,-1,96,192,193
87,95,-1,96,192,193
87,97,-1,96,190,194
87,97,-1,96,195,194
86,97,-1,96,190,194
90,97,-1,96,192,194
86,97,-1,96,190,194
88,96,-1,96,190,194
83,96,-1,96,194,194
83,96,-1,96,189,194
89,97,-1,96,196,194
87,97,-1,96,192,194
87,97,-1,96,191,194
88,97,-1,96,191,194
90,97,-1,96,190,194
90,97,-1,96,193,194
86,97,-1,96,191,194
92,97,-1,96,190,194
88,97,-1,96,190,194
86,97,-1,96,190,194
88,97,-1,96,195,194
88,97,-1,96,188,194
88,97,-1,96,191,194
88,97,-1,96,192,194
90,98,-1,96,191,193
91,96,-1,96,191,193
85,96,-1,96,189,193
85,96,-1,96,192,194
88,96,-1,96,194,194
85,97,-1,96,189,194
87,97,-1,96,188,194
89,98,-1,96,188,194
90,98,-1,96,190,194
90,98,-1,96,192,194
88,96,-1,96,192,194
87,96,-1,96,194,194
90,96,-1,96,197,194
87,97,-1,96,197,194
87,96,-1,96,192,194
87,96,-1,96,193,194
86,97,-1,96,192,194
90,97,-1,96,190,194
88,96,-1,96,192,194
88,96,-1,96,192,194
90,96,-1,96,191,194
90,96,-1,96,188,194
87,97,-1,96,191,194
87,97,-1,96,190,194
91,97,-1,96,187,194
88,97,-1,96,187,194
89,96,-1,96,189,194
89,96,-1,96,190,194
88,97,-1,96,190,194
87,96,-1,96,192,194
85,97,-1,96,190,194
87,95,-1,96,190,194
89,96,-1,96,191,193
89,96,-1,96,194,193
87,97,-1,96,190,194
92,97,-1,96,190,194
92,97,-1,96,190,194
87,97,-1,96,190,194
87,98,-1,96,190,194
87,98,-1,96,192,195
88,97,-1,96,190,194
87,97,-1,96,187,194
91,96,-1,96,190,194
88,96,-1,96,190,194
88,97,-1,96,189,194
88,97,-1,96,190,194
87,96,-1,96,188,193
91,97,-1,96,189,194
91,97,-1,96,194,194
86,97,-1,96,194,194
86,97,-1,96,190,194
86,97,-1,96,190,193
87,95,-1,96,190,193
88,96,-1,96,197,194
86,96,-1,96,192,193
88,95,-1,96,192,193
90,97,-1,96,190,194
90,97,-1,96,191,194
85,97,-1,96,191,194
87,97,-1,96,191,194
88,96,105,96,191,194
87,97,107,96,191,194
89,97,107,96,187,194
89,97,111,96,184,194
88,97,110,97,188,194
91,97,107,96,184,194
87,96,105,96,184,194
86,96,109,96,184,194
89,97,109,96,188,194
89,97,110,97,189,194
88,98,104,97,189,194
85,97,111,97,188,194
90,96,106,96,180,194
91,97,107,96,180,194
89,97,107,96,176,194
89,97,109,96,183,194
89,97,106,97,189,194
87,97,109,96,188,194
86,96,109,97,189,194
87,96,106,97,189,194
84,97,106,97,188,194
84,97,103,97,190,194
90,97,108,97,187,194
87,97,107,97,186,194
88,97,108,97,187,194
86,97,106,97,187,194
90,97,106,97,193,194
90,97,106,96,186,194
87,97,106,96,190,194
88,97,107,96,189,194
86,97,109,96,187,194
88,96,109,96,187,194
88,97,109,96,187,194
88,97,107,96,190,194
86,97,108,96,188,194
87,97,108,97,193,194
90,97,107,96,188,194
90,97,109,96,188,194
89,97,109,96,189,194
89,97,108,96,197,194
88,96,107,96,191,194
89,96,108,96,191,194
88,95,106,95,189,193
87,96,107,95,189,193
87,96,107,95,193,193
87,96,110,95,193,193
86,96,108,95,194,194
85,97,108,96,186,194
90,97,109,96,194,194
89,97,107,96,194,194
87,97,107,96,190,194
87,97,104,96,192,194
87,97,106,96,190,194
87,97,107,96,188,194
90,97,108,96,187,194
87,96,104,96,187,194
91,97,104,96,189,194
91,97,109,96,189,194
91,96,106,95,190,193
91,96,108,95,190,193
89,97,109,96,190,194
88,97,110,96,190,194
86,96,110,96,192,194
86,96,106,96,191,193
85,96,106,96,192,193
86,96,110,96,191,194
87,97,106,96,191,194
90,97,106,97,191,194
88,97,106,97,192,195
88,97,109,97,187,195
90,97,108,97,187,194
91,97,107,97,191,194
89,98,107,98,194,194
88,98,108,98,194,194
85,98,108,98,197,194
85,98,106,98,188,194
88,97,109,98,188,194
90,97,106,98,193,194
89,97,107,98,192,194
86,97,107,98,192,194
86,97,107,98,190,193
92,96,109,98,189,194
86,96,110,98,192,194
89,95,110,97,190,193
90,95,108,97,190,193
91,95,106,97,194,193
88,95,106,97,190,193
88,95,110,97,195,194
89,97,109,98,192,194
87,96,107,98,194,193
88,96,108,97,194,193
84,97,106,98,193,193
84,97,106,98,188,194
88,97,108,98,193,194
87,97,108,98,195,194
88,97,109,98,195,194
88,95,109,98,195,194
89,97,106,98,194,194
89,97,106,98,191,194
88,97,106,98,191,194
89,96,106,98,193,194
89,95,106,97,195,193
86,95,108,97,195,193
89,95,106,97,197,193
89,95,106,97,197,193
87,95,107,97,196,193
87,96,106,97,194,194
88,97,106,97,194,193
90,96,109,98,194,193
91,97,106,98,196,194
91,97,106,98,194,194
83,97,107,98,196,194
86,97,106,98,193,194
90,97,111,98,195,194
88,97,109,98,195,194
89,95,106,97,191,194
89,95,106,97,195,193
89,96,107,97,195,193
90,96,106,97,196,193
88,97,104,98,199,195
90,98,110,98,199,195
87,96,107,98,194,194
87,96,107,98,196,194
90,97,107,98,193,194
90,97,109,98,193,194
89,97,106,97,192,194
87,96,106,98,192,194
90,97,109,101,194,194
90,97,109,101,193,194
87,97,106,101,194,194
88,97,108,99,192,193
88,96,109,98,197,193
88,95,107,98,197,193
87,97,106,99,197,193
87,97,106,99,194,194
89,98,108,98,194,194
88,98,106,98,192,195
89,98,106,98,191,195
89,97,107,98,191,195
88,97,108,98,191,194
88,97,108,98,195,194
87,96,103,98,193,195
87,97,107,98,191,194
90,96,108,98,190,195
87,97,108,98,190,195
88,97,107,98,194,194
88,97,107,98,198,194
88,96,108,98,196,194
88,97,106,98,191,194
88,96,104,98,195,194
86,96,104,98,195,194
87,97,108,98,197,194
87,97,108,98,196,194
91,97,105,98,191,194
90,97,108,98,196,194
88,97,107,98,193,194
89,97,105,98,193,194
91,96,103,97,191,194
91,96,103,97,194,194
89,97,108,98,193,193
86,96,106,97,192,193
89,96,105,98,197,194
91,97,106,98,197,194
85,97,106,98,193,194
85,97,107,98,191,194
90,97,106,98,193,194
88,97,108,98,193,194
87,97,109,98,192,194
87,97,106,98,192,194
86,97,105,98,190,194
86,97,105,98,193,194
86,97,105,97,193,194
86,97,106,97,192,194
87,97,106,97,194,194
84,96,106,97,194,194
85,96,109,97,192,194
85,96,109,97,192,194
87,96,107,98,193,194
88,97,106,98,191,194
88,96,108,98,193,194
87,96,106,98,193,194
89,97,106,98,192,194
89,97,106,98,192,194
89,96,108,98,188,194
88,97,107,98,193,194
87,96,106,97,190,193
86,96,108,97,190,193
90,96,108,97,194,193
90,96,108,97,190,193
83,96,110,97,194,193
86,96,106,97,196,193
85,96,107,98,195,194
87,97,113,98,195,194
87,96,113,98,193,194
87,96,111,98,195,194
88,96,109,97,192,193
85,96,106,97,186,193
87,96,104,97,190,194
90,97,105,98,190,194
88,98,105,98,195,194
88,98,106,98,195,194
90,98,106,98,192,194
87,96,107,97,191,194
86,96,105,97,191,194
88,97,109,98,191,194
90,97,109,98,192,194
90,97,107,98,192,194
86,96,110,97,192,195
89,97,106,98,192,194
89,96,107,97,192,193
89,96,111,97,192,193
88,96,111,97,193,193
88,96,109,97,197,193
91,95,104,97,194,193
89,97,108,98,194,195
91,97,106,98,198,194
87,97,107,98,198,194
87,96,107,98,195,194
87,96,106,98,197,194
88,96,107,98,198,194
90,96,105,98,196,194
89,96,112,99,193,194
88,96,106,98,193,194
88,96,106,98,195,194
88,96,107,97,195,193
88,96,107,97,194,193
90,96,107,97,194,193
88,96,109,97,197,193
91,97,110,98,197,193
93,96,110,98,194,194
93,96,110,98,190,194
89,97,109,98,194,194
87,97,108,98,193,194
89,97,111,98,199,194
89,97,108,98,199,194
89,98,108,98,192,194
89,98,108,98,195,194
88,97,106,98,193,194
88,97,107,98,192,194
88,97,107,98,194,194
90,97,107,98,194,194
88,97,107,98,193,194
88,97,105,98,193,194
86,97,107,98,195,194
87,97,108,98,193,194
89,97,109,97,192,194
88,97,106,98,192,194
88,97,106,98,191,194
88,97,105,98,194,194
89,98,105,98,191,194
88,97,109,97,190,194
89,97,108,98,190,194
88,97,108,98,190,194
84,97,108,98,188,194
84,97,106,98,191,194
84,97,106,98,191,194
90,96,107,98,195,194
90,96,108,98,192,194
87,96,106,98,192,194
89,97,106,98,192,194
89,97,110,97,194,194
91,97,107,97,190,194
88,97,107,98,193,194
87,97,109,98,188,194
87,97,106,98,188,194
91,97,106,98,184,194
91,97,108,98,190,194
86,97,110,98,191,194
89,97,109,98,190,194
87,96,105,98,190,194
87,96,107,98,190,194
88,97,107,98,192,194
88,97,108,98,192,194
84,97,106,98,190,195
88,97,109,98,194,195
92,97,106,98,191,195
91,97,108,98,191,195
89,96,108,98,193,194
89,96,107,97,194,194
88,97,105,97,193,194
86,96,107,98,194,195
90,97,110,98,191,194
88,97,108,98,191,194
88,97,108,98,191,194
88,97,109,98,187,194
90,97,108,98,185,194
87,97,109,98,192,194
88,97,107,97,191,194
93,96,106,97,191,194
89,97,106,97,188,193
89,97,106,97,190,194
86,97,106,98,191,194
91,97,111,98,190,194
90,97,106,98,191,194
91,97,106,98,191,194
87,97,106,98,191,194
87,97,110,98,190,194
88,97,108,98,192,194
88,97,106,98,190,194
92,97,106,98,189,194
88,97,104,98,189,194
86,97,104,98,191,194
86,97,106,98,189,194
88,97,105,98,193,194
90,97,106,98,192,194
90,97,106,98,190,194
88,97,107,98,190,194
88,97,107,98,191,194
88,97,108,98,192,194
91,97,107,98,190,195
90,97,109,98,188,194
91,98,106,98,190,194
91,97,106,98,190,194
90,97,106,98,191,194
90,97,111,98,190,194
88,97,106,98,191,194
87,97,108,98,190,194
88,97,110,98,190,194
91,97,108,98,190,194
86,97,108,98,193,194
86,97,107,98,192,194
86,97,107,98,191,194
87,96,104,98,192,194
87,97,107,98,192,194
86,98,108,98,192,194
85,98,108,98,191,194
85,98,109,98,189,194
89,97,108,98,189,194
87,97,106,98,190,194
87,97,110,98,192,194
87,97,111,98,192,194
89,97,111,98,191,194
89,97,108,98,191,194
86,97,110,98,190,194
89,95,107,98,191,194
90,97,106,98,191,194
92,97,106,98,191,194
87,97,106,98,188,194
87,97,106,98,190,194
90,97,106,98,192,194
88,97,108,98,190,194
89,97,109,98,191,194
92,97,107,98,191,194
92,97,107,98,189,194
92,97,109,98,189,194
92,97,106,98,190,194
89,97,110,98,190,194
88,97,107,98,188,194
91,97,108,98,188,194
91,96,108,98,189,194
91,96,109,97,191,193
88,96,108,97,192,193
85,96,106,98,192,194
85,97,107,98,194,194
91,97,105,98,194,194
91,97,105,98,194,194
91,97,108,98,190,194
88,97,110,98,189,194
90,97,108,98,195,194
89,97,102,99,192,194
87,96,108,99,192,194
88,96,108,99,195,194
88,96,103,99,189,194
87,97,105,99,191,194
87,97,105,99,195,195
84,98,102,99,197,194
92,98,104,97,197,194
99,100,104,97,196,196
99,100,101,97,197,195
97,101,104,99,198,194
96,101,111,100,195,193
106,102,111,100,198,193
103,101,111,103,198,193
101,101,111,103,196,191
101,101,114,106,195,190
