Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
-1,-1.0,143,166.68348693847656,93,112.22013092041016
-1,-1.0,141,166.8074951171875,91,112.34834289550781
-1,-1.0,144,166.1874237060547,91,112.23319244384766
-1,-1.0,143,166.55154418945312,91,112.56951904296875
-1,-1.0,142,165.22024536132812,91,112.56951904296875
-1,-1.0,142,165.22024536132812,90,112.56951904296875
-1,-1.0,143,166.23052978515625,92,112.47239685058594
-1,-1.0,143,165.25753784179688,91,112.47239685058594
-1,-1.0,144,166.22933959960938,93,112.33734893798828
-1,-1.0,143,166.5775604248047,93,112.3355941772461
-1,-1.0,141,166.5775604248047,93,112.3355941772461
-1,-1.0,141,166.5775604248047,91,112.34689331054688
-1,-1.0,141,165.60826110839844,90,112.22901153564453
-1,-1.0,142,165.60826110839844,89,112.34056854248047
-1,-1.0,144,165.60826110839844,89,112.25102996826172
-1,-1.0,141,165.5902557373047,91,112.22318267822266
-1,-1.0,144,165.60789489746094,91,112.22318267822266
-1,-1.0,144,165.60789489746094,92,112.2177505493164
-1,-1.0,144,165.60386657714844,91,112.07996368408203
-1,-1.0,144,165.4611053466797,88,112.07996368408203
-1,-1.0,143,165.41539001464844,91,112.21513366699219
-1,-1.0,143,165.2039337158203,91,112.3306655883789
-1,-1.0,143,165.4282989501953,91,112.3306655883789
-1,-1.0,143,165.4282989501953,91,112.07649993896484
-1,-1.0,142,166.4150390625,90,112.49005126953125
-1,-1.0,143,166.5668487548828,91,112.24156188964844
-1,-1.0,144,166.84034729003906,93,112.24138641357422
-1,-1.0,145,165.57521057128906,94,112.49057006835938
-1,-1.0,143,166.40969848632812,94,112.49057006835938
-1,-1.0,143,166.40969848632812,91,112.20864868164062
-1,-1.0,143,166.57894897460938,91,112.24279022216797
-1,-1.0,143,166.86532592773438,91,112.24279022216797
-1,-1.0,143,166.86532592773438,93,112.32708740234375
-1,-1.0,143,166.86532592773438,92,112.12230682373047
-1,-1.0,143,166.43203735351562,92,112.12230682373047
-1,-1.0,143,166.43203735351562,88,112.20581817626953
-1,-1.0,142,166.7076416015625,89,112.21813201904297
-1,-1.0,142,165.60980224609375,92,112.22918701171875
-1,-1.0,141,165.24566650390625,94,112.47004699707031
-1,-1.0,141,166.49732971191406,93,112.21305847167969
-1,-1.0,141,166.70664978027344,93,112.21305847167969
-1,-1.0,141,166.70664978027344,93,112.21507263183594
-1,-1.0,143,166.70664978027344,93,112.21507263183594
-1,-1.0,143,166.70664978027344,94,112.3141098022461
-1,-1.0,143,166.41885375976562,93,112.20069122314453
-1,-1.0,142,165.4200897216797,91,112.21524810791016
-1,-1.0,141,165.56202697753906,91,112.21524810791016
-1,-1.0,141,165.56202697753906,94,112.25199890136719
-1,-1.0,143,165.42384338378906,92,112.03508758544922
-1,-1.0,143,165.56182861328125,90,112.05351257324219
-1,-1.0,140,166.441650390625,92,112.06739044189453
-1,-1.0,142,165.41555786132812,91,112.33894348144531
-1,-1.0,141,166.57130432128906,91,112.33894348144531
-1,-1.0,141,166.57130432128906,91,112.08634185791016
-1,-1.0,143,166.5137481689453,96,112.31549072265625
-1,-1.0,142,166.86444091796875,95,112.59204864501953
-1,-1.0,140,166.55325317382812,95,112.35485076904297
-1,-1.0,138,166.43560791015625,93,112.34507751464844
-1,-1.0,139,166.560302734375,93,112.34507751464844
-1,-1.0,139,166.560302734375,93,112.24427032470703
-1,-1.0,141,166.43203735351562,92,112.20870971679688
-1,-1.0,144,166.2213134765625,90,112.20779418945312
-1,-1.0,143,165.45086669921875,90,112.20050048828125
-1,-1.0,144,166.43849182128906,91,112.20387268066406
-1,-1.0,142,166.42169189453125,91,112.20387268066406
-1,-1.0,142,166.42169189453125,91,112.32181549072266
-1,-1.0,141,166.428955078125,92,112.21937561035156
-1,-1.0,141,166.500244140625,94,112.46930694580078
-1,-1.0,141,166.4884033203125,91,112.47421264648438
-1,-1.0,142,166.48899841308594,91,112.47959899902344
-1,-1.0,139,166.49240112304688,91,112.47959899902344
-1,-1.0,139,166.49240112304688,91,112.2655258178711
-1,-1.0,141,166.836181640625,92,112.34413146972656
-1,-1.0,142,166.836181640625,90,112.34413146972656
-1,-1.0,143,166.836181640625,89,112.37354278564453
-1,-1.0,141,166.53228759765625,93,112.21343231201172
-1,-1.0,141,165.32276916503906,93,112.21343231201172
-1,-1.0,141,165.32276916503906,94,112.20355224609375
-1,-1.0,138,166.57968139648438,96,112.07107543945312
-1,-1.0,140,166.2005615234375,95,112.35391235351562
-1,-1.0,143,166.5596160888672,91,112.11186981201172
-1,-1.0,143,166.54600524902344,93,112.2462387084961
-1,-1.0,144,166.5421905517578,93,112.2462387084961
-1,-1.0,144,166.5421905517578,90,112.34364318847656
-1,-1.0,143,165.56784057617188,91,112.09779357910156
-1,-1.0,144,165.22076416015625,89,112.47425079345703
-1,-1.0,140,165.20892333984375,91,112.35359954833984
-1,-1.0,142,165.20338439941406,91,112.49488830566406
-1,-1.0,140,166.56602478027344,91,112.49488830566406
-1,-1.0,140,166.56602478027344,91,112.47982788085938
-1,-1.0,142,166.49578857421875,91,112.49703979492188
-1,-1.0,141,165.4241180419922,90,112.33882141113281
-1,-1.0,142,166.4246826171875,93,112.32785034179688
-1,-1.0,142,165.44149780273438,92,112.28933715820312
-1,-1.0,142,166.4381866455078,92,112.28933715820312
-1,-1.0,142,166.4381866455078,92,112.28933715820312
-1,-1.0,142,166.8557891845703,92,112.2388687133789
-1,-1.0,141,166.8765411376953,93,112.33340454101562
-1,-1.0,141,165.58937072753906,93,112.25604248046875
-1,-1.0,143,165.21722412109375,91,112.25315856933594
-1,-1.0,142,165.2024688720703,91,112.25315856933594
-1,-1.0,142,165.2024688720703,91,112.4925308227539
-1,-1.0,144,166.18960571289062,91,112.49544525146484
-1,-1.0,142,166.21446228027344,90,112.48958587646484
-1,-1.0,142,166.2113494873047,93,112.21333312988281
-1,-1.0,144,166.42630004882812,93,112.44170379638672
-1,-1.0,140,166.4341583251953,93,112.44170379638672
-1,-1.0,140,166.4341583251953,93,112.30720520019531
-1,-1.0,140,166.70803833007812,91,112.21968078613281
-1,-1.0,142,166.70803833007812,88,112.22203063964844
-1,-1.0,142,166.55270385742188,90,112.34362030029297
-1,-1.0,144,166.40682983398438,88,112.20681762695312
-1,-1.0,140,165.5773162841797,88,112.20681762695312
-1,-1.0,140,165.5773162841797,89,112.34953308105469
-1,-1.0,138,166.423828125,89,112.07022094726562
-1,-1.0,139,165.42747497558594,90,112.07022094726562
-1,-1.0,143,166.42620849609375,91,112.33187103271484
-1,-1.0,143,166.50205993652344,92,112.3265380859375
-1,-1.0,143,166.50088500976562,92,112.3265380859375
-1,-1.0,143,166.50088500976562,92,112.34114074707031
-1,-1.0,144,166.57827758789062,91,112.25153350830078
-1,-1.0,144,166.5826416015625,91,112.3367691040039
-1,-1.0,139,166.23081970214844,91,112.46739196777344
-1,-1.0,140,166.57562255859375,91,112.2392578125
-1,-1.0,142,166.5580596923828,91,112.2392578125
-1,-1.0,142,166.5580596923828,91,112.24800872802734
-1,-1.0,139,165.5720672607422,92,112.34840393066406
-1,-1.0,143,166.2209014892578,91,112.07001495361328
-1,-1.0,141,166.4341278076172,91,112.31116485595703
-1,-1.0,140,166.43490600585938,92,112.31116485595703
-1,-1.0,140,166.37570190429688,92,112.31116485595703
-1,-1.0,140,166.37570190429688,94,112.38090515136719
-1,-1.0,139,165.4384002685547,93,112.20343780517578
-1,-1.0,142,165.21951293945312,91,112.48657989501953
-1,-1.0,143,165.2035675048828,90,112.49269104003906
-1,-1.0,143,165.20603942871094,90,112.48020935058594
-1,-1.0,144,165.20603942871094,90,112.48020935058594
-1,-1.0,144,165.20603942871094,91,112.58192443847656
-1,-1.0,144,165.2144012451172,91,112.58192443847656
-1,-1.0,144,165.21420288085938,92,112.58192443847656
-1,-1.0,146,165.21420288085938,91,112.4940414428711
-1,-1.0,142,165.55316162109375,92,112.11397552490234
-1,-1.0,142,165.5679931640625,92,112.11397552490234
-1,-1.0,142,165.5679931640625,91,112.13140869140625
