Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
92,99.1937026977539,-1,-1.0,-1,-1.0,-1,-1.0
97,99.1113052368164,-1,-1.0,-1,-1.0,-1,-1.0
97,99.18671417236328,-1,-1.0,-1,-1.0,-1,-1.0
95,98.77256774902344,-1,-1.0,-1,-1.0,-1,-1.0
95,98.77256774902344,-1,-1.0,-1,-1.0,-1,-1.0
95,98.77310180664062,-1,-1.0,-1,-1.0,-1,-1.0
92,98.77310180664062,-1,-1.0,-1,-1.0,-1,-1.0
92,98.77310180664062,-1,-1.0,-1,-1.0,-1,-1.0
95,98.77310180664062,-1,-1.0,-1,-1.0,-1,-1.0
95,98.8847885131836,-1,-1.0,-1,-1.0,-1,-1.0
95,98.8847885131836,-1,-1.0,-1,-1.0,-1,-1.0
97,98.89277648925781,-1,-1.0,-1,-1.0,-1,-1.0
97,99.13068389892578,-1,-1.0,-1,-1.0,-1,-1.0
96,98.95318603515625,-1,-1.0,-1,-1.0,-1,-1.0
96,98.97848510742188,-1,-1.0,-1,-1.0,-1,-1.0
93,98.81208801269531,-1,-1.0,-1,-1.0,-1,-1.0
93,98.81208801269531,-1,-1.0,-1,-1.0,-1,-1.0
93,98.80532836914062,-1,-1.0,-1,-1.0,-1,-1.0
98,99.14314270019531,-1,-1.0,-1,-1.0,-1,-1.0
98,98.79740905761719,-1,-1.0,-1,-1.0,-1,-1.0
99,99.14071655273438,-1,-1.0,-1,-1.0,-1,-1.0
98,98.78021240234375,-1,-1.0,-1,-1.0,-1,-1.0
98,98.78021240234375,-1,-1.0,-1,-1.0,-1,-1.0
93,99.21644592285156,-1,-1.0,-1,-1.0,-1,-1.0
93,99.21644592285156,-1,-1.0,-1,-1.0,-1,-1.0
98,99.12751007080078,-1,-1.0,-1,-1.0,-1,-1.0
98,98.79673767089844,-1,-1.0,-1,-1.0,-1,-1.0
