Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
139,161.0001678466797,-1,-1.0,-1,-1.0
139,160.98757934570312,-1,-1.0,-1,-1.0
139,160.99961853027344,-1,-1.0,-1,-1.0
139,160.99989318847656,-1,-1.0,-1,-1.0
137,160.99989318847656,-1,-1.0,-1,-1.0
137,160.99989318847656,-1,-1.0,-1,-1.0
137,160.99537658691406,-1,-1.0,-1,-1.0
135,160.81918334960938,-1,-1.0,-1,-1.0
135,160.81016540527344,-1,-1.0,-1,-1.0
137,160.81016540527344,-1,-1.0,-1,-1.0
137,160.81016540527344,-1,-1.0,-1,-1.0
137,160.81016540527344,-1,-1.0,-1,-1.0
133,160.81016540527344,-1,-1.0,-1,-1.0
133,160.81016540527344,-1,-1.0,-1,-1.0
131,160.81016540527344,-1,-1.0,-1,-1.0
131,161.00634765625,-1,-1.0,-1,-1.0
