Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
91,99.33451080322266,-1,-1.0,-1,-1.0,-1,-1
94,99.15029907226562,-1,-1.0,-1,-1.0,-1,-1
94,99.15029907226562,-1,-1.0,-1,-1.0,-1,-1
94,99.2286148071289,-1,-1.0,-1,-1.0,-1,-1
94,99.23286437988281,-1,-1.0,-1,-1.0,-1,-1
94,99.48927307128906,-1,-1.0,-1,-1.0,-1,-1
94,99.48927307128906,-1,-1.0,-1,-1.0,-1,-1
94,99.58470916748047,-1,-1.0,-1,-1.0,-1,-1
94,99.58470916748047,-1,-1.0,-1,-1.0,-1,-1
93,99.56991577148438,-1,-1.0,-1,-1.0,-1,-1
93,99.65547180175781,-1,-1.0,-1,-1.0,-1,-1
89,99.48567962646484,-1,-1.0,-1,-1.0,-1,-1
89,99.66787719726562,-1,-1.0,-1,-1.0,-1,-1
91,99.63356018066406,-1,-1.0,-1,-1.0,-1,-1
91,99.63356018066406,-1,-1.0,-1,-1.0,-1,-1
91,99.63660430908203,-1,-1.0,-1,-1.0,-1,-1
91,99.30125427246094,-1,-1.0,-1,-1.0,-1,-1
90,99.12327575683594,-1,-1.0,-1,-1.0,-1,-1
88,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
88,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
88,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
92,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
92,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
93,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
93,99.53919982910156,-1,-1.0,-1,-1.0,-1,-1
93,99.49287414550781,-1,-1.0,-1,-1.0,-1,-1
93,99.49287414550781,-1,-1.0,-1,-1.0,-1,-1
93,99.48763275146484,-1,-1.0,-1,-1.0,-1,-1
94,99.4811782836914,-1,-1.0,-1,-1.0,-1,-1
94,99.65923309326172,-1,-1.0,-1,-1.0,-1,-1
92,99.56195068359375,-1,-1.0,-1,-1.0,-1,-1
92,99.32949829101562,-1,-1.0,-1,-1.0,-1,-1
92,99.32949829101562,-1,-1.0,-1,-1.0,-1,-1
94,99.33537292480469,-1,-1.0,-1,-1.0,-1,-1
94,99.2408447265625,-1,-1.0,-1,-1.0,-1,-1
94,99.3221206665039,-1,-1.0,-1,-1.0,-1,-1
94,99.24879455566406,-1,-1.0,-1,-1.0,-1,-1
92,99.49931335449219,-1,-1.0,-1,-1.0,-1,-1
92,99.49931335449219,-1,-1.0,-1,-1.0,-1,-1
92,99.56977844238281,-1,-1.0,-1,-1.0,-1,-1
91,99.16046142578125,-1,-1.0,-1,-1.0,-1,-1
91,99.46604919433594,-1,-1.0,-1,-1.0,-1,-1
93,99.14847564697266,-1,-1.0,-1,-1.0,-1,-1
92,99.64453887939453,-1,-1.0,-1,-1.0,-1,-1
92,99.64453887939453,-1,-1.0,-1,-1.0,-1,-1
91,99.23470306396484,-1,-1.0,-1,-1.0,-1,-1
91,99.23180389404297,-1,-1.0,-1,-1.0,-1,-1
90,99.33982849121094,-1,-1.0,-1,-1.0,-1,-1
90,99.33393859863281,-1,-1.0,-1,-1.0,-1,-1
93,99.31592559814453,-1,-1.0,-1,-1.0,-1,-1
93,99.31592559814453,-1,-1.0,-1,-1.0,-1,-1
93,99.3363037109375,-1,-1.0,-1,-1.0,-1,-1
91,99.16996765136719,-1,-1.0,-1,-1.0,-1,-1
91,99.60322570800781,-1,-1.0,-1,-1.0,-1,-1
91,99.60322570800781,-1,-1.0,-1,-1.0,-1,-1
93,99.19698333740234,-1,-1.0,-1,-1.0,-1,-1
93,99.19698333740234,-1,-1.0,-1,-1.0,-1,-1
89,99.18107604980469,-1,-1.0,-1,-1.0,-1,-1
89,99.48533630371094,-1,-1.0,-1,-1.0,-1,-1
91,99.56658172607422,-1,-1.0,-1,-1.0,-1,-1
92,99.45272827148438,-1,-1.0,-1,-1.0,-1,-1
94,99.13663482666016,-1,-1.0,-1,-1.0,-1,-1
94,99.13663482666016,-1,-1.0,-1,-1.0,-1,-1
94,99.13663482666016,-1,-1.0,-1,-1.0,-1,-1
91,99.28421020507812,-1,-1.0,-1,-1.0,-1,-1
91,99.23072052001953,-1,-1.0,-1,-1.0,-1,-1
94,99.22124481201172,-1,-1.0,-1,-1.0,-1,-1
94,99.3060531616211,-1,-1.0,-1,-1.0,-1,-1
94,99.3060531616211,-1,-1.0,-1,-1.0,-1,-1
93,99.65300750732422,-1,-1.0,-1,-1.0,-1,-1
93,99.46770477294922,-1,-1.0,-1,-1.0,-1,-1
93,99.59607696533203,-1,-1.0,-1,-1.0,-1,-1
93,99.46024322509766,-1,-1.0,-1,-1.0,-1,-1
94,99.51105499267578,-1,-1.0,-1,-1.0,-1,-1
94,99.51105499267578,-1,-1.0,-1,-1.0,-1,-1
