recvSeq,recvNum,compute1num,compute2num,timestamp
272,141,136,0,11150.0
273,142,137,0,11200.0
274,143,138,0,11250.0
275,144,139,0,11300.0
276,145,140,0,11350.0
276,145,140,0,11400.0
278,146,141,0,11450.0
278,146,141,0,11500.0
280,147,142,0,11550.0
280,147,142,0,11600.0
280,147,142,0,11650.0
283,148,143,0,11700.0
284,149,144,0,11750.0
285,150,145,0,11800.0
286,151,146,0,11850.0
287,152,147,0,11900.0
288,153,148,0,11950.0
289,154,149,0,12000.0
290,155,150,0,12050.0
290,155,150,0,12100.0
292,156,151,0,12150.0
293,157,152,0,12200.0
294,158,153,0,12250.0
294,158,153,0,12300.0
296,159,154,0,12350.0
296,159,154,0,12400.0
298,160,155,0,12450.0
299,161,156,0,12500.0
300,162,157,0,12550.0
300,162,157,0,12600.0
302,163,158,0,12650.0
303,164,159,0,12700.0
303,164,159,0,12750.0
305,165,160,0,12800.0
305,165,160,0,12850.0
307,166,161,0,12900.0
308,167,162,0,12950.0
309,168,163,0,13000.0
310,169,164,0,13050.0
311,170,165,0,13100.0
312,171,166,0,13150.0
313,172,167,0,13200.0
314,173,168,0,13250.0
315,174,169,0,13300.0
315,174,169,0,13350.0
317,175,170,0,13400.0
318,176,171,0,13450.0
319,177,172,0,13500.0
319,177,172,0,13550.0
319,177,172,0,13600.0
319,177,172,0,13650.0
323,178,172,0,13700.0
324,179,173,0,13750.0
325,180,174,0,13800.0
326,181,175,0,13850.0
326,181,175,0,13900.0
326,181,175,0,13950.0
329,182,176,0,14000.0
330,183,177,0,14050.0
331,184,178,0,14100.0
332,185,179,0,14150.0
333,186,180,0,14200.0
334,187,181,0,14250.0
334,187,181,0,14300.0
336,188,182,0,14350.0
337,189,183,0,14400.0
338,190,184,0,14450.0
338,190,184,0,14500.0
338,190,184,0,14550.0
338,190,184,0,14600.0
338,190,184,0,14650.0
338,190,184,0,14700.0
338,190,184,0,14750.0
338,190,184,0,14800.0
346,191,184,0,14850.0
347,192,185,0,14900.0
348,193,186,0,14950.0
349,194,187,0,15000.0
349,194,187,0,15050.0
351,195,188,0,15100.0
351,195,188,0,15150.0
353,196,189,0,15200.0
354,197,190,0,15250.0
355,198,191,0,15300.0
356,199,192,0,15350.0
357,200,193,0,15400.0
358,201,194,0,15450.0
358,201,194,0,15500.0
360,202,195,0,15550.0
361,203,196,0,15600.0
361,203,196,0,15650.0
363,204,197,0,15700.0
364,205,198,0,15750.0
365,206,199,0,15800.0
366,207,200,0,15850.0
366,207,200,0,15900.0
368,208,201,0,15950.0
369,209,202,0,16000.0
369,209,202,0,16050.0
371,210,203,0,16100.0
372,211,204,0,16150.0
373,212,205,0,16200.0
374,213,206,0,16250.0
374,213,206,0,16300.0
376,214,207,0,16350.0
376,214,207,0,16400.0
378,215,208,0,16450.0
379,216,209,0,16500.0
380,217,210,0,16550.0
380,217,210,0,16600.0
382,218,211,0,16650.0
383,219,212,0,16700.0
384,220,213,0,16750.0
385,221,214,0,16800.0
386,222,215,0,16850.0
386,222,215,0,16900.0
388,223,216,0,16950.0
389,224,217,0,17000.0
390,225,218,0,17050.0
391,226,219,0,17100.0
392,227,220,0,17150.0
392,227,220,0,17200.0
394,228,221,0,17250.0
394,228,221,0,17300.0
396,229,222,0,17350.0
397,230,223,0,17400.0
398,231,224,0,17450.0
399,232,225,0,17500.0
400,233,226,0,17550.0
400,233,226,0,17600.0
402,234,227,0,17650.0
403,235,228,0,17700.0
403,235,228,0,17750.0
405,236,229,0,17800.0
406,237,230,0,17850.0
407,238,231,0,17900.0
407,238,231,0,17950.0
407,238,231,0,18000.0
410,239,232,0,18050.0
410,239,232,0,18100.0
412,240,233,0,18150.0
413,241,234,0,18200.0
413,241,234,0,18250.0
415,242,235,0,18300.0
416,243,236,0,18350.0
416,243,236,0,18400.0
418,244,237,0,18450.0
419,245,238,0,18500.0
419,245,238,0,18550.0
421,246,239,0,18600.0
422,247,240,0,18650.0
423,248,241,0,18700.0
424,249,242,0,18750.0
425,250,243,0,18800.0
425,250,243,0,18850.0
425,250,243,0,18900.0
428,251,244,0,18950.0
429,252,245,0,19000.0
430,253,246,0,19050.0
430,253,246,0,19100.0
430,253,246,0,19150.0
433,254,247,0,19200.0
434,255,248,0,19250.0
435,256,249,0,19300.0
436,257,250,0,19350.0
436,257,250,0,19400.0
438,258,251,0,19450.0
439,259,252,0,19500.0
440,260,253,0,19550.0
441,261,254,0,19600.0
441,261,254,0,19650.0
443,262,255,0,19700.0
444,263,256,0,19750.0
445,264,257,0,19800.0
446,265,258,0,19850.0
447,266,259,0,19900.0
448,267,260,0,19950.0
449,268,261,0,20000.0
450,269,262,0,20050.0
451,270,263,0,20100.0
452,271,264,0,20150.0
453,272,265,0,20200.0
454,273,266,0,20250.0
455,274,267,0,20300.0
456,275,268,0,20350.0
456,275,268,0,20400.0
456,275,268,0,20450.0
459,276,269,0,20500.0
460,277,270,0,20550.0
461,278,271,0,20600.0
462,279,272,0,20650.0
462,279,272,0,20700.0
464,280,273,0,20750.0
465,281,274,0,20800.0
466,282,275,0,20850.0
467,283,276,0,20900.0
468,284,277,0,20950.0
469,285,278,0,21000.0
470,286,279,0,21050.0
470,286,279,0,21100.0
472,287,280,0,21150.0
472,287,280,0,21200.0
474,288,281,0,21250.0
475,289,282,0,21300.0
476,290,283,0,21350.0
477,291,284,0,21400.0
478,292,285,0,21450.0
479,293,286,0,21500.0
480,294,287,0,21550.0
481,295,288,0,21600.0
482,296,289,0,21650.0
483,297,290,0,21700.0
483,297,290,0,21750.0
485,298,291,0,21800.0
486,299,292,0,21850.0
