recvSeq,recvNum,compute1num,compute2num,timestamp
307,278,221,23,45014.0
308,279,222,23,45064.0
309,280,223,23,45114.0
310,281,224,23,45164.0
311,282,224,24,45214.0
312,283,225,24,45264.0
313,284,226,24,45314.0
314,285,227,24,45364.0
315,286,227,25,45414.0
316,287,228,25,45464.0
317,288,228,26,45514.0
318,289,229,26,45564.0
318,289,229,26,45614.0
320,290,229,26,45664.0
321,291,230,26,45714.0
322,292,231,26,45764.0
323,293,232,26,45814.0
324,294,233,26,45864.0
325,295,234,26,45914.0
326,296,234,27,45964.0
327,297,235,27,46014.0
328,298,235,28,46064.0
329,299,236,28,46114.0
330,300,237,28,46164.0
331,301,238,28,46214.0
332,302,239,28,46264.0
333,303,240,28,46314.0
334,304,240,29,46364.0
334,304,240,29,46414.0
336,305,240,29,46464.0
337,306,241,29,46514.0
338,307,242,29,46564.0
339,308,243,29,46614.0
340,309,244,29,46664.0
340,309,244,29,46714.0
342,310,244,29,46764.0
343,311,245,29,46814.0
344,312,246,29,46864.0
345,313,247,29,46914.0
346,314,248,29,46964.0
346,314,248,29,47014.0
348,315,248,29,47064.0
349,316,249,29,47114.0
350,317,249,30,47164.0
351,318,250,30,47214.0
352,319,251,30,47264.0
353,320,252,30,47314.0
354,321,253,30,47364.0
355,322,254,30,47414.0
355,322,254,30,47464.0
357,323,254,30,47514.0
358,324,255,30,47564.0
359,325,256,30,47614.0
360,326,257,30,47664.0
361,327,257,31,47714.0
362,328,258,31,47764.0
362,328,258,31,47814.0
364,329,258,31,47864.0
364,329,258,31,47914.0
364,329,258,31,47964.0
367,330,258,31,48014.0
368,331,259,31,48064.0
369,332,260,31,48114.0
370,333,261,31,48164.0
371,334,262,31,48214.0
372,335,263,31,48264.0
373,336,264,31,48314.0
374,337,265,31,48364.0
375,338,266,31,48414.0
376,339,267,31,48464.0
377,340,268,31,48514.0
378,341,269,31,48564.0
379,342,270,31,48614.0
380,343,271,31,48664.0
381,344,272,31,48714.0
382,345,273,31,48764.0
383,346,274,31,48814.0
384,347,275,31,48864.0
385,348,276,31,48914.0
386,349,277,31,48964.0
387,350,278,31,49014.0
388,351,279,31,49064.0
389,352,280,31,49114.0
390,353,281,31,49164.0
391,354,282,31,49214.0
392,355,283,31,49264.0
392,355,283,31,49314.0
394,356,283,31,49364.0
395,357,284,31,49414.0
395,357,284,31,49464.0
397,358,284,31,49514.0
398,359,285,31,49564.0
399,360,286,31,49614.0
400,361,286,32,49664.0
401,362,287,32,49714.0
402,363,288,32,49764.0
403,364,289,32,49814.0
404,365,290,32,49864.0
405,366,291,32,49914.0
406,367,292,32,49964.0
406,367,292,32,50014.0
408,368,292,32,50064.0
409,369,293,32,50114.0
410,370,294,32,50164.0
411,371,295,32,50214.0
412,372,296,32,50264.0
413,373,297,32,50314.0
414,374,298,32,50364.0
415,375,299,32,50414.0
415,375,299,32,50464.0
417,376,299,32,50514.0
418,377,300,32,50564.0
419,378,301,32,50614.0
420,379,302,32,50664.0
421,380,303,32,50714.0
422,381,303,33,50764.0
423,382,304,33,50814.0
424,383,305,33,50864.0
425,384,306,33,50914.0
426,385,307,33,50964.0
427,386,308,33,51014.0
428,387,309,33,51064.0
429,388,310,33,51114.0
430,389,311,33,51164.0
431,390,312,33,51214.0
432,391,313,33,51264.0
433,392,313,34,51314.0
434,393,314,34,51364.0
434,393,314,34,51414.0
434,393,314,34,51464.0
437,394,314,34,51514.0
438,395,315,34,51564.0
438,395,315,34,51614.0
440,396,315,34,51664.0
441,397,316,34,51714.0
442,398,317,34,51764.0
443,399,318,34,51814.0
444,400,319,34,51864.0
445,401,320,34,51914.0
446,402,321,34,51964.0
447,403,322,34,52014.0
448,404,323,34,52064.0
448,404,323,34,52114.0
450,405,323,34,52164.0
451,406,324,34,52214.0
452,407,325,34,52264.0
453,408,326,34,52314.0
454,409,327,34,52364.0
455,410,327,35,52414.0
456,411,328,35,52464.0
457,412,329,35,52514.0
458,413,329,36,52564.0
458,413,329,36,52614.0
460,414,329,36,52664.0
461,415,330,36,52714.0
462,416,331,36,52764.0
463,417,332,36,52814.0
464,418,333,36,52864.0
465,419,334,36,52914.0
466,420,334,37,52964.0
467,421,335,37,53014.0
468,422,336,37,53064.0
468,422,336,37,53114.0
