recvSeq,recvNum,compute1num,compute2num,timestamp
99,71,52,16,24715.0
100,72,53,16,24765.0
101,73,54,16,24815.0
101,73,54,16,24865.0
103,74,55,16,24915.0
104,75,55,17,24965.0
104,75,55,17,25015.0
106,76,56,17,25065.0
107,77,57,17,25115.0
108,78,58,17,25165.0
109,79,59,17,25215.0
109,79,59,17,25265.0
111,80,60,17,25315.0
112,81,61,17,25365.0
113,82,62,17,25415.0
113,82,62,17,25465.0
115,83,62,18,25515.0
115,83,62,18,25565.0
117,84,63,18,25615.0
117,84,63,18,25665.0
119,85,63,19,25715.0
119,85,63,19,25765.0
119,85,63,19,25815.0
122,86,64,19,25865.0
122,86,64,19,25915.0
124,87,64,20,25965.0
124,87,64,20,26015.0
126,88,65,20,26065.0
127,89,66,20,26115.0
128,90,67,20,26165.0
129,91,68,20,26215.0
130,92,69,20,26265.0
131,93,70,20,26315.0
132,94,71,20,26365.0
132,94,71,20,26415.0
134,95,72,20,26465.0
135,96,73,20,26515.0
136,97,74,20,26565.0
136,97,74,20,26615.0
136,97,74,20,26665.0
139,98,75,20,26715.0
140,99,75,21,26765.0
140,99,75,21,26815.0
140,99,75,21,26865.0
143,100,76,21,26915.0
143,100,76,21,26965.0
143,100,76,21,27015.0
146,101,77,21,27065.0
147,102,78,21,27115.0
147,102,78,21,27165.0
149,103,79,21,27215.0
150,104,80,21,27265.0
151,105,80,22,27315.0
151,105,80,22,27365.0
153,106,81,22,27415.0
153,106,81,22,27465.0
153,106,81,22,27515.0
153,106,81,22,27565.0
157,107,82,22,27615.0
158,108,83,22,27665.0
159,109,84,22,27715.0
160,110,84,23,27765.0
161,111,84,24,27815.0
162,112,85,24,27865.0
163,113,85,25,27915.0
164,114,86,25,27965.0
164,114,86,25,28015.0
166,115,87,25,28065.0
167,116,88,25,28115.0
168,117,89,25,28165.0
169,118,90,25,28215.0
170,119,91,25,28265.0
171,120,92,25,28315.0
172,121,92,26,28365.0
173,122,92,27,28415.0
174,123,93,27,28465.0
174,123,93,27,28515.0
176,124,94,27,28565.0
177,125,95,27,28615.0
177,125,95,27,28665.0
179,126,96,27,28715.0
179,126,96,27,28765.0
181,127,97,27,28815.0
182,128,97,28,28865.0
183,129,98,28,28915.0
184,130,99,28,28965.0
185,131,99,29,29015.0
186,132,100,29,29065.0
