recvSeq,recvNum,compute1num,compute2num,timestamp
131,104,84,16,34043.0
132,105,85,16,34093.0
133,106,86,16,34143.0
134,107,87,16,34193.0
135,108,88,16,34243.0
136,109,89,16,34293.0
136,109,89,16,34343.0
136,109,89,16,34393.0
139,110,89,17,34443.0
140,111,90,17,34493.0
140,111,90,17,34543.0
142,112,90,18,34593.0
143,113,91,18,34643.0
144,114,92,18,34693.0
144,114,92,18,34743.0
146,115,92,19,34793.0
147,116,93,19,34843.0
148,117,94,19,34893.0
149,118,95,19,34943.0
150,119,96,19,34993.0
151,120,97,19,35043.0
152,121,98,19,35093.0
153,122,99,19,35143.0
154,123,100,19,35193.0
155,124,101,19,35243.0
156,125,102,19,35293.0
157,126,103,19,35343.0
158,127,104,19,35393.0
159,128,105,19,35443.0
160,129,106,19,35493.0
161,130,107,19,35543.0
162,131,108,19,35593.0
163,132,109,19,35643.0
164,133,110,19,35693.0
165,134,111,19,35743.0
166,135,112,19,35793.0
167,136,113,19,35843.0
168,137,114,19,35893.0
169,138,115,19,35943.0
170,139,116,19,35993.0
170,139,116,19,36043.0
172,140,116,20,36093.0
173,141,117,20,36143.0
174,142,118,20,36193.0
175,143,119,20,36243.0
176,144,120,20,36293.0
177,145,121,20,36343.0
177,145,121,20,36393.0
179,146,121,21,36443.0
179,146,121,21,36493.0
181,147,121,22,36543.0
181,147,121,22,36593.0
181,147,121,22,36643.0
184,148,121,23,36693.0
185,149,122,23,36743.0
186,150,123,23,36793.0
187,151,124,23,36843.0
188,152,125,23,36893.0
189,153,126,23,36943.0
190,154,127,23,36993.0
191,155,128,23,37043.0
191,155,128,23,37093.0
193,156,128,24,37143.0
194,157,129,24,37193.0
195,158,130,24,37243.0
195,158,130,24,37293.0
197,159,130,25,37343.0
197,159,130,25,37393.0
199,160,130,26,37443.0
200,161,131,26,37493.0
201,162,132,26,37543.0
201,162,132,26,37593.0
203,163,132,27,37643.0
204,164,133,27,37693.0
204,164,133,27,37743.0
206,165,133,28,37793.0
206,165,133,28,37843.0
208,166,133,29,37893.0
209,167,134,29,37943.0
210,168,135,29,37993.0
211,169,136,29,38043.0
212,170,137,29,38093.0
213,171,138,29,38143.0
214,172,139,29,38193.0
215,173,140,29,38243.0
216,174,141,29,38293.0
216,174,141,29,38343.0
218,175,141,30,38393.0
219,176,142,30,38443.0
220,177,143,30,38493.0
220,177,143,30,38543.0
220,177,143,30,38593.0
220,177,143,30,38643.0
224,178,143,30,38693.0
225,179,144,30,38743.0
226,180,145,30,38793.0
227,181,146,30,38843.0
227,181,146,30,38893.0
227,181,146,30,38943.0
230,182,146,31,38993.0
231,183,147,31,39043.0
232,184,148,31,39093.0
233,185,149,31,39143.0
234,186,150,31,39193.0
235,187,151,31,39243.0
235,187,151,31,39293.0
237,188,151,32,39343.0
238,189,152,32,39393.0
239,190,153,32,39443.0
239,190,153,32,39493.0
239,190,153,32,39543.0
239,190,153,32,39593.0
239,190,153,32,39643.0
239,190,153,32,39693.0
239,190,153,32,39743.0
239,190,153,32,39793.0
247,191,153,32,39843.0
248,192,154,32,39893.0
249,193,155,32,39943.0
250,194,156,32,39993.0
250,194,156,32,40043.0
252,195,156,33,40093.0
252,195,156,33,40143.0
254,196,156,34,40193.0
255,197,157,34,40243.0
256,198,158,34,40293.0
257,199,159,34,40343.0
258,200,160,34,40393.0
259,201,161,34,40443.0
259,201,161,34,40493.0
261,202,161,35,40543.0
