recvSeq,recvNum,compute1num,compute2num,timestamp
96,88,84,2,10834.0
96,88,84,2,10884.0
96,88,84,2,10934.0
96,88,84,2,10984.0
96,88,84,2,11034.0
96,88,84,2,11084.0
96,88,84,2,11134.0
96,88,84,2,11184.0
96,88,84,2,11234.0
96,88,84,2,11284.0
96,88,84,2,11334.0
96,88,84,2,11384.0
96,88,84,2,11434.0
96,88,84,2,11484.0
96,88,84,2,11534.0
96,88,84,2,11584.0
96,88,84,2,11634.0
96,88,84,2,11684.0
96,88,84,2,11734.0
96,88,84,2,11784.0
122,89,84,2,11834.0
123,90,84,3,11884.0
124,91,84,4,11934.0
125,92,84,5,11984.0
126,93,84,6,12034.0
127,94,84,7,12084.0
128,95,84,8,12134.0
129,96,84,9,12184.0
130,97,84,10,12234.0
131,98,84,11,12284.0
132,99,84,12,12334.0
133,100,84,13,12384.0
133,100,84,13,12434.0
135,101,84,14,12484.0
136,102,84,15,12534.0
137,103,84,16,12584.0
138,104,84,17,12634.0
139,105,84,18,12684.0
139,105,84,18,12734.0
141,106,84,19,12784.0
141,106,84,19,12834.0
141,106,84,19,12884.0
144,107,85,19,12934.0
144,107,85,19,12984.0
146,108,85,19,13034.0
147,109,85,20,13084.0
148,110,86,20,13134.0
149,111,86,21,13184.0
149,111,86,21,13234.0
151,112,87,21,13284.0
152,113,88,21,13334.0
153,114,89,21,13384.0
154,115,89,22,13434.0
155,116,90,22,13484.0
156,117,91,22,13534.0
157,118,92,22,13584.0
158,119,93,22,13634.0
159,120,94,22,13684.0
160,121,95,22,13734.0
161,122,96,22,13784.0
161,122,96,22,13834.0
161,122,96,22,13884.0
164,123,97,22,13934.0
165,124,97,23,13984.0
165,124,97,23,14034.0
167,125,98,23,14084.0
168,126,99,23,14134.0
169,127,99,24,14184.0
169,127,99,24,14234.0
171,128,100,24,14284.0
172,129,101,24,14334.0
173,130,101,25,14384.0
174,131,102,25,14434.0
175,132,103,25,14484.0
176,133,104,25,14534.0
177,134,105,25,14584.0
178,135,106,25,14634.0
179,136,107,25,14684.0
180,137,108,25,14734.0
181,138,109,25,14784.0
182,139,110,25,14834.0
183,140,111,25,14884.0
184,141,112,25,14934.0
185,142,113,25,14984.0
186,143,114,25,15034.0
187,144,115,25,15084.0
188,145,116,25,15134.0
189,146,117,25,15184.0
190,147,118,25,15234.0
191,148,119,25,15284.0
192,149,120,25,15334.0
193,150,121,25,15384.0
194,151,122,25,15434.0
195,152,123,25,15484.0
196,153,124,25,15534.0
197,154,125,25,15584.0
198,155,126,25,15634.0
199,156,127,25,15684.0
200,157,128,25,15734.0
201,158,129,25,15784.0
202,159,130,25,15834.0
202,159,130,25,15884.0
204,160,131,25,15934.0
204,160,131,25,15984.0
206,161,132,25,16034.0
207,162,133,25,16084.0
208,163,133,26,16134.0
209,164,134,26,16184.0
210,165,135,26,16234.0
211,166,136,26,16284.0
212,167,137,26,16334.0
213,168,138,26,16384.0
214,169,139,26,16434.0
215,170,140,26,16484.0
216,171,141,26,16534.0
216,171,141,26,16584.0
218,172,142,26,16634.0
219,173,143,26,16684.0
220,174,143,27,16734.0
220,174,143,27,16784.0
222,175,144,27,16834.0
223,176,145,27,16884.0
224,177,145,28,16934.0
225,178,146,28,16984.0
226,179,147,28,17034.0
227,180,148,28,17084.0
228,181,149,28,17134.0
229,182,150,28,17184.0
230,183,151,28,17234.0
231,184,152,28,17284.0
232,185,153,28,17334.0
233,186,154,28,17384.0
234,187,154,28,17434.0
235,188,155,28,17484.0
236,189,156,28,17534.0
237,190,157,28,17584.0
238,191,158,28,17634.0
239,192,159,28,17684.0
240,193,160,28,17734.0
241,194,161,28,17784.0
242,195,162,28,17834.0
243,196,163,28,17884.0
244,197,164,28,17934.0
245,198,165,28,17984.0
245,198,165,28,18034.0
245,198,165,28,18084.0
248,199,166,28,18134.0
249,200,166,29,18184.0
250,201,166,30,18234.0
251,202,167,30,18284.0
252,203,168,30,18334.0
252,203,168,30,18384.0
254,204,169,30,18434.0
255,205,170,30,18484.0
256,206,170,31,18534.0
257,207,171,31,18584.0
258,208,172,31,18634.0
259,209,173,31,18684.0
260,210,174,31,18734.0
261,211,175,31,18784.0
262,212,176,31,18834.0
263,213,177,31,18884.0
264,214,178,31,18934.0
264,214,178,31,18984.0
266,215,179,31,19034.0
266,215,179,31,19084.0
268,216,180,31,19134.0
268,216,180,31,19184.0
270,217,181,31,19234.0
270,217,181,31,19284.0
272,218,182,31,19334.0
273,219,183,31,19384.0
274,220,183,32,19434.0
275,221,184,32,19484.0
276,222,185,32,19534.0
277,223,186,32,19584.0
278,224,187,32,19634.0
279,225,188,32,19684.0
280,226,189,32,19734.0
281,227,190,32,19784.0
282,228,191,32,19834.0
283,229,192,32,19884.0
284,230,193,32,19934.0
284,230,193,32,19984.0
286,231,194,32,20034.0
287,232,195,32,20084.0
287,232,195,32,20134.0
289,233,196,32,20184.0
290,234,197,32,20234.0
291,235,197,33,20284.0
292,236,198,33,20334.0
293,237,199,33,20384.0
294,238,200,33,20434.0
295,239,201,33,20484.0
295,239,201,33,20534.0
297,240,202,33,20584.0
298,241,203,33,20634.0
299,242,203,34,20684.0
300,243,204,34,20734.0
301,244,205,34,20784.0
302,245,206,34,20834.0
302,245,206,34,20884.0
304,246,207,34,20934.0
305,247,208,34,20984.0
306,248,208,35,21034.0
307,249,209,35,21084.0
308,250,210,35,21134.0
309,251,211,35,21184.0
310,252,212,35,21234.0
311,253,213,35,21284.0
312,254,214,35,21334.0
312,254,214,35,21384.0
314,255,215,35,21434.0
315,256,216,35,21484.0
316,257,216,36,21534.0
317,258,217,36,21584.0
318,259,218,36,21634.0
318,259,218,36,21684.0
320,260,219,36,21734.0
320,260,219,36,21784.0
322,261,220,36,21834.0
323,262,221,36,21884.0
324,263,221,37,21934.0
325,264,222,37,21984.0
326,265,223,37,22034.0
326,265,223,37,22084.0
328,266,224,37,22134.0
329,267,225,37,22184.0
330,268,225,38,22234.0
331,269,226,38,22284.0
332,270,227,38,22334.0
333,271,228,38,22384.0
333,271,228,38,22434.0
335,272,229,38,22484.0
336,273,230,38,22534.0
336,273,230,38,22584.0
338,274,231,38,22634.0
339,275,232,38,22684.0
339,275,232,38,22734.0
341,276,233,38,22784.0
342,277,234,38,22834.0
343,278,234,39,22884.0
344,279,235,39,22934.0
345,280,236,39,22984.0
346,281,237,39,23034.0
347,282,238,39,23084.0
348,283,239,39,23134.0
349,284,240,39,23184.0
350,285,241,39,23234.0
351,286,242,39,23284.0
351,286,242,39,23334.0
353,287,243,39,23384.0
354,288,244,39,23434.0
355,289,244,40,23484.0
356,290,245,40,23534.0
356,290,245,40,23584.0
356,290,245,40,23634.0
359,291,246,40,23684.0
360,292,246,41,23734.0
361,293,246,42,23784.0
362,294,247,42,23834.0
363,295,248,42,23884.0
364,296,249,42,23934.0
365,297,250,42,23984.0
