,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
727,22234,0,168.0,167.0,164.0,0.0,21.0,,,,,
728,19211,1,,,,,,396.0,334.0,164.0,165.0,22.0
729,22244,0,168.0,167.0,164.0,0.0,21.0,,,,,
730,19221,1,,,,,,396.0,334.0,164.0,165.0,22.0
731,22254,0,168.0,167.0,164.0,0.0,21.0,,,,,
732,19231,1,,,,,,396.0,334.0,164.0,165.0,22.0
733,22264,0,169.0,168.0,165.0,0.0,22.0,,,,,
734,19241,1,,,,,,396.0,334.0,164.0,165.0,22.0
735,22274,0,169.0,168.0,165.0,0.0,22.0,,,,,
736,19251,1,,,,,,396.0,334.0,164.0,165.0,22.0
737,19261,1,,,,,,397.0,335.0,165.0,165.0,20.0
738,22284,0,169.0,168.0,165.0,0.0,22.0,,,,,
739,22294,0,169.0,168.0,165.0,0.0,22.0,,,,,
740,19271,1,,,,,,397.0,335.0,165.0,165.0,20.0
741,22304,0,169.0,168.0,165.0,0.0,22.0,,,,,
742,19281,1,,,,,,397.0,335.0,165.0,165.0,20.0
743,22314,0,169.0,168.0,165.0,0.0,22.0,,,,,
744,19291,1,,,,,,397.0,335.0,165.0,165.0,20.0
745,22324,0,169.0,168.0,165.0,0.0,22.0,,,,,
746,19301,1,,,,,,397.0,335.0,165.0,165.0,20.0
747,22334,0,169.0,168.0,165.0,0.0,22.0,,,,,
748,19311,1,,,,,,398.0,336.0,165.0,166.0,20.0
749,22344,0,169.0,168.0,165.0,0.0,22.0,,,,,
750,19321,1,,,,,,398.0,336.0,165.0,166.0,20.0
751,22354,0,169.0,168.0,165.0,0.0,22.0,,,,,
752,19331,1,,,,,,398.0,336.0,165.0,166.0,20.0
753,22364,0,170.0,169.0,166.0,0.0,19.0,,,,,
754,19341,1,,,,,,398.0,336.0,165.0,166.0,20.0
755,22374,0,170.0,169.0,166.0,0.0,19.0,,,,,
756,19351,1,,,,,,398.0,336.0,165.0,166.0,20.0
757,22384,0,170.0,169.0,166.0,0.0,19.0,,,,,
758,19361,1,,,,,,399.0,337.0,166.0,166.0,21.0
759,22394,0,170.0,169.0,166.0,0.0,19.0,,,,,
760,19371,1,,,,,,399.0,337.0,166.0,166.0,21.0
761,22404,0,170.0,169.0,166.0,0.0,19.0,,,,,
762,19381,1,,,,,,399.0,337.0,166.0,166.0,21.0
763,22414,0,170.0,169.0,166.0,0.0,19.0,,,,,
764,19391,1,,,,,,399.0,337.0,166.0,166.0,21.0
765,22424,0,170.0,169.0,166.0,0.0,19.0,,,,,
766,19401,1,,,,,,399.0,337.0,166.0,166.0,21.0
767,22434,0,170.0,169.0,166.0,0.0,19.0,,,,,
768,19411,1,,,,,,400.0,338.0,166.0,167.0,22.0
769,22444,0,170.0,169.0,166.0,0.0,19.0,,,,,
770,19421,1,,,,,,400.0,338.0,166.0,167.0,22.0
771,22454,0,170.0,169.0,166.0,0.0,19.0,,,,,
772,19431,1,,,,,,400.0,338.0,166.0,167.0,22.0
773,22464,0,171.0,170.0,167.0,0.0,21.0,,,,,
774,19441,1,,,,,,400.0,338.0,166.0,167.0,22.0
775,22474,0,171.0,170.0,167.0,0.0,21.0,,,,,
776,19451,1,,,,,,400.0,338.0,166.0,167.0,22.0
777,22484,0,171.0,170.0,167.0,0.0,21.0,,,,,
778,19461,1,,,,,,401.0,339.0,167.0,167.0,20.0
779,22494,0,171.0,170.0,167.0,0.0,21.0,,,,,
780,19471,1,,,,,,401.0,339.0,167.0,167.0,20.0
781,22504,0,171.0,170.0,167.0,0.0,21.0,,,,,
782,19481,1,,,,,,401.0,339.0,167.0,167.0,20.0
783,22514,0,171.0,170.0,167.0,0.0,21.0,,,,,
784,19491,1,,,,,,401.0,339.0,167.0,167.0,20.0
785,22524,0,171.0,170.0,167.0,0.0,21.0,,,,,
786,19501,1,,,,,,401.0,339.0,167.0,167.0,20.0
787,22534,0,171.0,170.0,167.0,0.0,21.0,,,,,
788,19511,1,,,,,,401.0,339.0,167.0,167.0,20.0
789,22544,0,171.0,170.0,167.0,0.0,21.0,,,,,
790,19521,1,,,,,,402.0,340.0,167.0,168.0,21.0
791,22554,0,171.0,170.0,167.0,0.0,21.0,,,,,
792,19531,1,,,,,,402.0,340.0,167.0,168.0,21.0
793,22564,0,172.0,171.0,168.0,0.0,20.0,,,,,
794,19541,1,,,,,,402.0,340.0,167.0,168.0,21.0
795,22574,0,172.0,171.0,168.0,0.0,20.0,,,,,
796,19551,1,,,,,,402.0,340.0,167.0,168.0,21.0
797,22584,0,172.0,171.0,168.0,0.0,20.0,,,,,
798,19561,1,,,,,,403.0,341.0,168.0,168.0,20.0
799,22594,0,172.0,171.0,168.0,0.0,20.0,,,,,
800,19571,1,,,,,,403.0,341.0,168.0,168.0,20.0
