recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
207,197,189,5,5,20231.0
208,198,190,5,5,20291.0
209,199,191,5,5,20351.0
210,200,192,5,5,20411.0
210,200,192,5,5,20471.0
212,201,193,5,5,20531.0
213,202,194,5,5,20591.0
214,203,195,5,5,20651.0
215,204,196,5,5,20711.0
215,204,196,5,5,20771.0
217,205,197,5,5,20831.0
218,206,198,5,5,20891.0
219,207,199,5,5,20951.0
220,208,200,5,5,21011.0
221,209,201,5,5,21071.0
222,210,202,5,5,21131.0
223,211,202,6,6,21191.0
224,212,203,6,6,21251.0
225,213,204,6,6,21311.0
226,214,205,6,6,21371.0
227,215,206,6,6,21431.0
228,216,207,6,6,21491.0
229,217,208,6,6,21551.0
230,218,209,6,6,21611.0
231,219,210,6,6,21671.0
232,220,211,6,6,21731.0
233,221,212,6,6,21791.0
234,222,213,6,6,21851.0
235,223,214,6,6,21911.0
236,224,215,6,6,21971.0
236,224,215,6,6,22031.0
238,225,216,6,6,22091.0
239,226,217,6,6,22151.0
240,227,218,6,6,22211.0
240,227,218,6,6,22271.0
242,228,219,6,6,22331.0
243,229,220,6,6,22391.0
243,229,220,6,6,22451.0
245,230,221,6,6,22511.0
246,231,222,6,6,22571.0
247,232,222,7,7,22631.0
248,233,223,7,7,22691.0
249,234,224,7,7,22751.0
250,235,225,7,7,22811.0
251,236,226,7,7,22871.0
252,237,227,7,7,22931.0
253,238,228,7,7,22991.0
254,239,229,7,7,23051.0
255,240,230,7,7,23111.0
256,241,231,7,7,23171.0
257,242,232,7,7,23231.0
258,243,233,7,7,23291.0
259,244,234,7,7,23351.0
260,245,235,7,7,23411.0
261,246,235,8,8,23471.0
262,247,236,8,8,23531.0
263,248,237,8,8,23591.0
264,249,237,9,9,23651.0
265,250,238,9,9,23711.0
266,251,239,9,9,23771.0
267,252,240,9,9,23831.0
268,253,241,9,9,23891.0
269,254,242,9,9,23951.0
269,254,242,9,9,24011.0
271,255,243,9,9,24071.0
272,256,244,9,9,24131.0
273,257,245,9,9,24191.0
274,258,246,9,9,24251.0
275,259,247,9,9,24311.0
276,260,248,9,9,24371.0
277,261,249,9,9,24431.0
278,262,250,9,9,24491.0
279,263,250,10,10,24551.0
280,264,251,10,10,24611.0
281,265,252,10,10,24671.0
282,266,253,10,10,24731.0
282,266,253,10,10,24791.0
284,267,254,10,10,24851.0
285,268,255,10,10,24911.0
286,269,256,10,10,24971.0
287,270,257,10,10,25031.0
288,271,258,10,10,25091.0
289,272,259,10,10,25151.0
290,273,260,10,10,25211.0
291,274,261,10,10,25271.0
292,275,262,10,10,25331.0
293,276,263,10,10,25391.0
294,277,264,10,10,25451.0
294,277,264,10,10,25511.0
296,278,265,10,10,25571.0
297,279,266,10,10,25631.0
298,280,267,10,10,25691.0
299,281,268,10,10,25751.0
300,282,269,10,10,25811.0
301,283,270,10,10,25871.0
302,284,271,10,10,25931.0
303,285,272,10,10,25991.0
304,286,273,10,10,26051.0
305,287,274,10,10,26111.0
306,288,275,10,10,26171.0
307,289,276,10,10,26231.0
308,290,277,10,10,26291.0
309,291,278,10,10,26351.0
310,292,279,10,10,26411.0
311,293,280,10,10,26471.0
312,294,281,10,10,26531.0
313,295,282,10,10,26591.0
314,296,283,10,10,26651.0
315,297,284,10,10,26711.0
316,298,285,10,10,26771.0
317,299,286,10,10,26831.0
318,300,287,10,10,26891.0
319,301,288,10,10,26951.0
320,302,289,10,10,27011.0
321,303,290,10,10,27071.0
322,304,291,10,10,27131.0
323,305,292,10,10,27191.0
324,306,293,10,10,27251.0
325,307,294,10,10,27311.0
326,308,295,10,10,27371.0
327,309,296,10,10,27431.0
328,310,297,10,10,27491.0
329,311,298,10,10,27551.0
330,312,299,10,10,27611.0
331,313,300,10,10,27671.0
332,314,301,10,10,27731.0
332,314,301,10,10,27791.0
334,315,302,10,10,27851.0
335,316,303,10,10,27911.0
336,317,304,10,10,27971.0
337,318,305,10,10,28031.0
338,319,306,10,10,28091.0
339,320,307,10,10,28151.0
340,321,308,10,10,28211.0
341,322,309,10,10,28271.0
342,323,310,10,10,28331.0
343,324,311,10,10,28391.0
344,325,312,10,10,28451.0
345,326,313,10,10,28511.0
346,327,314,10,10,28571.0
347,328,315,10,10,28631.0
348,329,316,10,10,28691.0
349,330,317,10,10,28751.0
350,331,318,10,10,28811.0
351,332,319,10,10,28871.0
352,333,320,10,10,28931.0
353,334,321,10,10,28991.0
354,335,322,10,10,29051.0
355,336,323,10,10,29111.0
356,337,324,10,10,29171.0
357,338,325,10,10,29231.0
358,339,326,10,10,29291.0
359,340,327,10,10,29351.0
360,341,328,10,10,29411.0
361,342,329,10,10,29471.0
362,343,330,10,10,29531.0
363,344,331,10,10,29591.0
364,345,332,10,10,29651.0
365,346,333,10,10,29711.0
366,347,334,10,10,29771.0
367,348,335,10,10,29831.0
368,349,336,10,10,29891.0
369,350,337,10,10,29951.0
369,350,337,10,10,30011.0
371,351,338,10,10,30071.0
372,352,339,10,10,30131.0
373,353,340,10,10,30191.0
374,354,341,10,10,30251.0
