recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
795,267,238,23,26,21649.0
796,268,239,23,26,21709.0
797,269,240,23,26,21769.0
798,270,241,23,26,21829.0
799,271,242,23,26,21889.0
800,272,243,23,26,21949.0
801,273,243,24,27,22009.0
802,274,244,24,27,22069.0
803,275,245,24,27,22129.0
804,276,246,24,27,22189.0
805,277,247,24,27,22249.0
806,278,248,24,27,22309.0
807,279,249,24,27,22369.0
808,280,250,24,27,22429.0
808,280,250,24,27,22489.0
810,281,251,24,27,22549.0
811,282,252,24,27,22609.0
812,283,253,24,27,22669.0
813,284,254,24,27,22729.0
814,285,255,24,27,22789.0
815,286,256,24,27,22849.0
816,287,256,25,28,22909.0
817,288,256,25,29,22969.0
818,289,257,25,29,23029.0
819,290,258,25,29,23089.0
820,291,259,25,29,23149.0
821,292,260,25,29,23209.0
822,293,261,25,29,23269.0
823,294,262,25,29,23329.0
824,295,263,25,29,23389.0
825,296,264,25,29,23449.0
826,297,265,25,29,23509.0
827,298,266,25,29,23569.0
828,299,267,25,29,23629.0
828,299,267,25,29,23689.0
830,300,268,25,29,23749.0
831,301,269,25,29,23809.0
832,302,269,26,30,23869.0
833,303,270,26,30,23929.0
833,303,270,26,30,23989.0
835,304,271,26,30,24049.0
836,305,272,26,30,24109.0
837,306,273,26,30,24169.0
838,307,274,26,30,24229.0
839,308,275,26,30,24289.0
840,309,276,26,30,24349.0
840,309,276,26,30,24409.0
842,310,277,26,30,24469.0
843,311,277,27,31,24529.0
844,312,278,27,31,24589.0
845,313,279,27,31,24649.0
845,313,279,27,31,24709.0
847,314,280,27,31,24769.0
848,315,281,27,31,24829.0
849,316,282,27,31,24889.0
850,317,283,27,31,24949.0
851,318,283,28,32,25009.0
852,319,284,28,32,25069.0
853,320,285,28,32,25129.0
854,321,285,29,33,25189.0
855,322,286,29,33,25249.0
856,323,286,30,34,25309.0
857,324,286,30,35,25369.0
858,325,287,30,35,25429.0
859,326,288,30,35,25489.0
860,327,289,30,35,25549.0
861,328,290,30,35,25609.0
862,329,291,30,35,25669.0
863,330,292,30,35,25729.0
864,331,293,30,35,25789.0
865,332,293,31,36,25849.0
866,333,294,31,36,25909.0
867,334,295,31,36,25969.0
868,335,296,31,36,26029.0
868,335,296,31,36,26089.0
870,336,297,31,36,26149.0
871,337,298,31,36,26209.0
872,338,299,31,36,26269.0
873,339,300,31,36,26329.0
874,340,301,31,36,26389.0
875,341,302,31,36,26449.0
876,342,303,31,36,26509.0
876,342,303,31,36,26569.0
878,343,304,31,36,26629.0
879,344,304,32,37,26689.0
880,345,305,32,37,26749.0
880,345,305,32,37,26809.0
882,346,306,32,37,26869.0
883,347,307,32,37,26929.0
883,347,307,32,37,26989.0
885,348,308,32,37,27049.0
886,349,309,32,37,27109.0
887,350,310,32,37,27169.0
888,351,310,33,38,27229.0
889,352,310,33,39,27289.0
890,353,310,33,40,27349.0
891,354,311,33,40,27409.0
892,355,312,33,40,27469.0
893,356,312,34,41,27529.0
894,357,312,34,42,27589.0
895,358,313,34,42,27649.0
896,359,314,34,42,27709.0
897,360,314,35,43,27769.0
897,360,314,35,43,27829.0
899,361,315,35,43,27889.0
900,362,316,35,43,27949.0
900,362,316,35,43,28009.0
902,363,317,35,43,28069.0
903,364,318,35,43,28129.0
904,365,319,35,43,28189.0
905,366,320,35,43,28249.0
906,367,321,35,43,28309.0
907,368,321,36,44,28369.0
908,369,322,36,44,28429.0
909,370,323,36,44,28489.0
910,371,324,36,44,28549.0
911,372,325,36,44,28609.0
912,373,326,36,44,28669.0
912,373,326,36,44,28729.0
914,374,327,36,44,28789.0
915,375,328,36,44,28849.0
915,375,328,36,44,28909.0
917,376,329,36,44,28969.0
918,377,329,37,45,29029.0
919,378,329,37,46,29089.0
919,378,329,37,46,29149.0
921,379,330,37,46,29209.0
922,380,330,38,47,29269.0
923,381,331,38,47,29329.0
923,381,331,38,47,29389.0
925,382,332,38,47,29449.0
926,383,332,39,48,29509.0
927,384,333,39,48,29569.0
928,385,334,39,48,29629.0
928,385,334,39,48,29689.0
928,385,334,39,48,29749.0
928,385,334,39,48,29809.0
932,386,335,39,48,29869.0
933,387,336,39,48,29929.0
934,388,337,39,48,29989.0
935,389,338,39,48,30049.0
935,389,338,39,48,30109.0
937,390,339,39,48,30169.0
937,390,339,39,48,30229.0
939,391,340,39,48,30289.0
940,392,341,39,48,30349.0
940,392,341,39,48,30409.0
940,392,341,39,48,30469.0
943,393,342,39,48,30529.0
944,394,343,39,48,30589.0
945,395,344,39,48,30649.0
945,395,344,39,48,30709.0
947,396,345,39,48,30769.0
948,397,346,39,48,30829.0
949,398,347,39,48,30889.0
949,398,347,39,48,30949.0
951,399,348,39,48,31009.0
952,400,349,39,48,31069.0
953,401,350,39,48,31129.0
953,401,350,39,48,31189.0
955,402,350,40,49,31249.0
956,403,351,40,49,31309.0
957,404,352,40,49,31369.0
958,405,353,40,49,31429.0
959,406,354,40,49,31489.0
960,407,355,40,49,31549.0
961,408,356,40,49,31609.0
961,408,356,40,49,31669.0
961,408,356,40,49,31729.0
964,409,357,40,49,31789.0
965,410,358,40,49,31849.0
966,411,358,41,50,31909.0
967,412,359,41,50,31969.0
967,412,359,41,50,32029.0
969,413,360,41,50,32089.0
970,414,361,41,50,32149.0
971,415,362,41,50,32209.0
972,416,363,41,50,32269.0
973,417,364,41,50,32329.0
974,418,365,41,50,32389.0
975,419,366,41,50,32449.0
976,420,366,42,51,32509.0
977,421,367,42,51,32569.0
978,422,367,43,52,32629.0
979,423,368,43,52,32689.0
980,424,369,43,52,32749.0
981,425,370,43,52,32809.0
982,426,371,43,52,32869.0
983,427,372,43,52,32929.0
984,428,372,44,53,32989.0
985,429,373,44,53,33049.0
986,430,374,44,53,33109.0
986,430,374,44,53,33169.0
988,431,375,44,53,33229.0
989,432,376,44,53,33289.0
990,433,377,44,53,33349.0
991,434,377,45,54,33409.0
992,435,378,45,54,33469.0
993,436,379,45,54,33529.0
994,437,380,45,54,33589.0
995,438,381,45,54,33649.0
996,439,382,45,54,33709.0
997,440,383,45,54,33769.0
998,441,384,45,54,33829.0
999,442,385,45,54,33889.0
1000,443,386,45,54,33949.0
1001,444,387,45,54,34009.0
1001,444,387,45,54,34069.0
1003,445,388,45,54,34129.0
1003,445,388,45,54,34189.0
1005,446,389,45,54,34249.0
1006,447,390,45,54,34309.0
1007,448,390,46,55,34369.0
1007,448,390,46,55,34429.0
1009,449,391,46,55,34489.0
1010,450,392,46,55,34549.0
1011,451,392,47,56,34609.0
1012,452,393,47,56,34669.0
1013,453,394,47,56,34729.0
1014,454,395,47,56,34789.0
1014,454,395,47,56,34849.0
1016,455,396,47,56,34909.0
1016,455,396,47,56,34969.0
1018,456,397,47,56,35029.0
1019,457,397,48,57,35089.0
1020,458,397,48,58,35149.0
1020,458,397,48,58,35209.0
1020,458,397,48,58,35269.0
1023,459,398,48,58,35329.0
1024,460,399,48,58,35389.0
1025,461,399,49,59,35449.0
1026,462,400,49,59,35509.0
1027,463,400,50,60,35569.0
1028,464,401,50,60,35629.0
1028,464,401,50,60,35689.0
1030,465,402,50,60,35749.0
1030,465,402,50,60,35809.0
1032,466,403,50,60,35869.0
1033,467,403,51,61,35929.0
1034,468,404,51,61,35989.0
1034,468,404,51,61,36049.0
1036,469,405,51,61,36109.0
1037,470,406,51,61,36169.0
1037,470,406,51,61,36229.0
1037,470,406,51,61,36289.0
1040,471,407,51,61,36349.0
1041,472,408,51,61,36409.0
1042,473,409,51,61,36469.0
1043,474,409,52,62,36529.0
1044,475,410,52,62,36589.0
1045,476,411,52,62,36649.0
1046,477,411,53,63,36709.0
1046,477,411,53,63,36769.0
1048,478,412,53,63,36829.0
1049,479,413,53,63,36889.0
1050,480,413,54,64,36949.0
1051,481,413,54,65,37009.0
1052,482,414,54,65,37069.0
1053,483,415,54,65,37129.0
1054,484,416,54,65,37189.0
1055,485,417,54,65,37249.0
1055,485,417,54,65,37309.0
1057,486,418,54,65,37369.0
1058,487,419,54,65,37429.0
1058,487,419,54,65,37489.0
1060,488,420,54,65,37549.0
1061,489,420,55,66,37609.0
1062,490,421,55,66,37669.0
1062,490,421,55,66,37729.0
1064,491,422,55,66,37789.0
1065,492,422,56,67,37849.0
