recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
105,96,75,10,15,17732.0
106,97,76,10,15,17792.0
106,97,76,10,15,17852.0
108,98,77,10,15,17912.0
109,99,78,10,15,17972.0
109,99,78,10,15,18032.0
109,99,78,10,15,18092.0
109,99,78,10,15,18152.0
113,100,79,10,15,18212.0
113,100,79,10,15,18272.0
115,101,80,10,15,18332.0
116,102,81,10,15,18392.0
116,102,81,10,15,18452.0
118,103,82,10,15,18512.0
119,104,82,11,16,18572.0
119,104,82,11,16,18632.0
119,104,82,11,16,18692.0
119,104,82,11,16,18752.0
123,105,83,11,16,18812.0
124,106,84,11,16,18872.0
125,107,85,11,16,18932.0
126,108,85,12,17,18992.0
127,109,85,12,18,19052.0
128,110,86,12,18,19112.0
129,111,87,12,18,19172.0
130,112,88,12,18,19232.0
130,112,88,12,18,19292.0
130,112,88,12,18,19352.0
130,112,88,12,18,19412.0
134,113,89,12,18,19472.0
134,113,89,12,18,19532.0
136,114,90,12,18,19592.0
137,115,91,12,18,19652.0
138,116,91,13,19,19712.0
139,117,91,13,20,19772.0
140,118,92,13,20,19832.0
141,119,93,13,20,19892.0
142,120,93,14,21,19952.0
143,121,94,14,21,20012.0
144,122,95,14,21,20072.0
144,122,95,14,21,20132.0
146,123,96,14,21,20192.0
146,123,96,14,21,20252.0
148,124,97,14,21,20312.0
148,124,97,14,21,20372.0
150,125,98,14,21,20432.0
151,126,99,14,21,20492.0
152,127,100,14,21,20552.0
153,128,101,14,21,20612.0
154,129,102,14,21,20672.0
155,130,103,14,21,20732.0
156,131,104,14,21,20792.0
157,132,105,14,21,20852.0
158,133,106,14,21,20912.0
159,134,107,14,21,20972.0
160,135,108,14,21,21032.0
160,135,108,14,21,21092.0
160,135,108,14,21,21152.0
163,136,109,14,21,21212.0
164,137,110,14,21,21272.0
165,138,111,14,21,21332.0
166,139,112,14,21,21392.0
167,140,113,14,21,21452.0
168,141,114,14,21,21512.0
169,142,115,14,21,21572.0
170,143,116,14,21,21632.0
171,144,117,14,21,21692.0
172,145,117,15,22,21752.0
172,145,117,15,22,21812.0
174,146,118,15,22,21872.0
175,147,119,15,22,21932.0
176,148,120,15,22,21992.0
177,149,121,15,22,22052.0
178,150,122,15,22,22112.0
179,151,122,16,23,22172.0
179,151,122,16,23,22232.0
179,151,122,16,23,22292.0
182,152,123,16,23,22352.0
182,152,123,16,23,22412.0
184,153,123,17,24,22472.0
184,153,123,17,24,22532.0
186,154,124,17,24,22592.0
186,154,124,17,24,22652.0
188,155,125,17,24,22712.0
189,156,126,17,24,22772.0
190,157,127,17,24,22832.0
191,158,128,17,24,22892.0
191,158,128,17,24,22952.0
191,158,128,17,24,23012.0
194,159,129,17,24,23072.0
195,160,130,17,24,23132.0
195,160,130,17,24,23192.0
197,161,131,17,24,23252.0
198,162,132,17,24,23312.0
198,162,132,17,24,23372.0
200,163,133,17,24,23432.0
200,163,133,17,24,23492.0
202,164,134,17,24,23552.0
202,164,134,17,24,23612.0
204,165,135,17,24,23672.0
205,166,136,17,24,23732.0
206,167,136,18,25,23792.0
206,167,136,18,25,23852.0
208,168,137,18,25,23912.0
209,169,138,18,25,23972.0
210,170,139,18,25,24032.0
211,171,139,19,26,24092.0
212,172,140,19,26,24152.0
212,172,140,19,26,24212.0
214,173,141,19,26,24272.0
