,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV0x,UAV0y,UAV0z,UAV1x,UAV1y,UAV1z,distance_3_to_1
39,134745,0,9718,5394,1034,4344,245,0.8968509,0.91580915,0.38664797,-1.0958618,-0.5836854,0.07779579,1.3388594279657293
40,134765,0,9718,5394,1034,4344,245,0.8968534,0.9158019,0.38664472,-1.0958722,-0.58368886,0.077774234,1.3388551927486483
41,134785,0,9721,5395,1035,4344,243,0.89684856,0.9158009,0.38663697,-1.0958563,-0.58367485,0.077775545,1.338849068638291
42,134805,0,9722,5396,1035,4345,245,0.89685196,0.91580045,0.38663995,-1.0958593,-0.58368695,0.07779136,1.3388518789608965
43,134825,0,9722,5396,1035,4345,245,0.8968524,0.91579753,0.38663742,-1.0959879,-0.5834348,0.07767868,1.3388494291402024
44,134845,0,9724,5397,1035,4346,242,0.8968458,0.9158008,0.38663998,-1.0959932,-0.5834375,0.07768027,1.3388480197036157
45,134865,0,9724,5397,1035,4346,242,0.8968444,0.9157927,0.3866373,-1.0959078,-0.5836978,0.077706836,1.3388407420440989
46,134885,0,9726,5398,1036,4346,241,0.89684874,0.9158035,0.3866315,-1.0958648,-0.58368725,0.07777149,1.3388493580000924
47,134905,0,9727,5399,1036,4347,242,0.89685166,0.9158009,0.386635,-1.095882,-0.58369845,0.07774351,1.338850576828017
48,134925,0,9728,5400,1036,4348,242,0.89684755,0.9157973,0.38664296,-1.0958743,-0.5836987,0.07776632,1.3388476327628807
49,134945,0,9729,5401,1036,4349,241,0.89685374,0.91580206,0.38663682,-1.0959034,-0.58368987,0.077715725,1.338853273912316
50,134965,0,9729,5401,1036,4349,241,0.89684796,0.9158052,0.38663664,-1.0958679,-0.5836943,0.07777492,1.338851510201626
51,134985,0,9729,5401,1036,4349,241,0.8968458,0.91579556,0.38663748,-1.0958672,-0.5836995,0.07778274,1.3388437089294583
52,135005,0,9729,5401,1036,4349,241,0.8968499,0.91579914,0.38664135,-1.0958943,-0.5837008,0.07773217,1.3388499890597034
53,135025,0,9733,5402,1036,4350,241,0.8968491,0.9158002,0.38663736,-1.0958728,-0.58368933,0.07777999,1.338849050615722
54,135045,0,9734,5403,1036,4351,241,0.8968548,0.9157992,0.38663563,-1.0958875,-0.58368677,0.07774064,1.3388516913535995
55,135065,0,9735,5404,1037,4351,240,0.89685005,0.91580427,0.3866375,-1.0958568,-0.58368534,0.077794574,1.3388525048979454
56,135085,0,9735,5404,1037,4351,240,0.89684695,0.91579664,0.3866417,-1.0958786,-0.5836909,0.077754915,1.338846423539478
57,135105,0,9737,5405,1037,4352,240,0.89684796,0.91580176,0.3866472,-1.0959002,-0.58369684,0.077716626,1.338852192192378
58,135125,0,9738,5406,1037,4353,240,0.8968505,0.91579896,0.38664487,-1.0958683,-0.5836969,0.07777599,1.3388513215167392
59,135145,0,9739,5407,1037,4354,240,0.8968506,0.9157945,0.38663658,-1.09587,-0.5836834,0.07778209,1.3388459110394715
60,135165,0,9740,5408,1037,4355,240,0.8968506,0.91580224,0.38663936,-1.0959989,-0.5834475,0.07767065,1.3388520116310492
61,135185,0,9741,5409,1038,4355,240,0.89685243,0.91579235,0.38663974,-1.0958825,-0.58369523,0.077763304,1.3388465933286489
62,135205,0,9742,5410,1038,4356,240,0.89685065,0.9157953,0.38663968,-1.0958616,-0.58368695,0.07779597,1.338847416826229
63,135225,0,9743,5411,1038,4357,239,0.89685583,0.91579676,0.38664284,-1.095874,-0.5836921,0.07777352,1.3388527812805333
64,135245,0,9743,5411,1038,4357,239,0.8968522,0.91579455,0.38664302,-1.0958669,-0.5836917,0.07776693,1.338848888845888
65,135265,0,9745,5412,1038,4358,240,0.89685035,0.9157997,0.38663748,-1.0958798,-0.5837064,0.077791706,1.338849556574075
66,135285,0,9746,5413,1038,4359,240,0.89685225,0.91580033,0.3866324,-1.0958763,-0.58369905,0.07779824,1.3388498196417657
67,135305,0,9746,5413,1038,4359,240,0.8968553,0.9157977,0.38664657,-1.0958745,-0.5836962,0.07779749,1.3388541500825009
68,135325,0,9748,5414,1038,4360,240,0.89685184,0.9158043,0.3866396,-1.0958841,-0.5837097,0.07778617,1.338854345929588
69,135345,0,9749,5415,1038,4361,240,0.89684683,0.91580796,0.38663483,-1.0958693,-0.58369064,0.07781347,1.3388521020674813
70,135365,0,9750,5416,1039,4361,244,0.8968446,0.91580856,0.3866411,-1.0955466,-0.5835195,0.07791485,1.3388528398297406
71,135385,0,9751,5417,1039,4362,244,0.89684796,0.91580224,0.38664386,-1.0958909,-0.5836953,0.07785731,1.3388515544218604
72,135405,0,9752,5418,1039,4363,244,0.89684683,0.915798,0.38663945,-1.0955179,-0.58341163,0.078055754,1.3388466273182487
73,135425,0,9753,5419,1039,4364,244,0.89684975,0.9157994,0.3866389,-1.0954716,-0.5833396,0.07806656,1.338849366557611
74,135445,0,9754,5420,1039,4365,244,0.8968469,0.9157991,0.38664484,-1.0954602,-0.58325434,0.078083456,1.3388489589009853
