,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV0x,UAV0y,UAV0z,UAV1x,UAV1y,UAV1z,distance_3_to_1,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2
0,17614,1,0.0,0.0,0.0,0.0,-1.0,0.8900907,0.92313975,0.38652307,-0.88454145,-0.34931788,0.068116054,2.2067738579778187,,,,,
1,226383,0,,,,,,0.8900763,0.9231363,0.38652837,-0.88435346,-0.34936208,0.068114914,2.2066355257733696,251.0,3217.0,3182.0,17.0,219.0
2,226393,0,,,,,,0.89008915,0.9231357,0.38652194,-0.88468707,-0.34910282,0.06831887,2.206733922282858,251.0,3217.0,3182.0,17.0,219.0
3,17624,1,0.0,0.0,0.0,0.0,-1.0,0.8900823,0.9231399,0.38652444,-0.88447535,-0.34916338,0.068267435,2.206603262642599,,,,,
4,226403,0,,,,,,0.8900845,0.9231385,0.38652214,-0.8845529,-0.34936464,0.06819131,2.2067933446225263,251.0,3217.0,3182.0,17.0,219.0
5,17634,1,0.0,0.0,0.0,0.0,-1.0,0.8900853,0.9231365,0.38651827,-0.88456476,-0.3491264,0.06826943,2.2066531107868546,,,,,
6,226413,0,,,,,,0.8900857,0.923136,0.38652626,-0.8846921,-0.34913173,0.06841267,2.206739108062278,252.0,3218.0,3183.0,17.0,217.0
7,17644,1,0.0,0.0,0.0,0.0,-1.0,0.8900868,0.92314184,0.3865189,-0.8845528,-0.34936824,0.068193056,2.206798339163446,,,,,
8,226423,0,,,,,,0.89008826,0.92314214,0.38652232,-0.88468486,-0.34910846,0.06832445,2.2067376920100306,252.0,3218.0,3183.0,17.0,217.0
9,17654,1,0.0,0.0,0.0,0.0,-1.0,0.890079,0.9231357,0.38651642,-0.884468,-0.34917012,0.068272024,2.2065944514788294,,,,,
10,226433,0,,,,,,0.8900894,0.9231397,0.38651806,-0.88468605,-0.3491044,0.068317875,2.2067361603749327,252.0,3218.0,3183.0,17.0,217.0
11,17664,1,0.0,0.0,0.0,0.0,-1.0,0.89008385,0.9231287,0.38652733,-0.8844274,-0.34927675,0.068005785,2.2066631458945407,,,,,
12,226443,0,,,,,,0.89008796,0.92314196,0.38652542,-0.8845038,-0.34932214,0.0681023,2.206747302292277,252.0,3218.0,3183.0,17.0,217.0
13,226453,0,,,,,,0.89008904,0.92313653,0.38652888,-0.8845391,-0.34938064,0.068201624,2.2067934626529206,252.0,3218.0,3183.0,17.0,217.0
14,17684,1,0.0,0.0,0.0,0.0,-1.0,0.89008576,0.9231388,0.38652515,-0.8845383,-0.3493823,0.06821429,2.206790107352383,,,,,
15,226463,0,,,,,,0.89008176,0.9231403,0.38652414,-0.8845424,-0.34932557,0.0681249,2.206770964082657,252.0,3218.0,3183.0,17.0,217.0
16,17694,1,0.0,0.0,0.0,0.0,-1.0,0.8900816,0.92314,0.38652563,-0.8844983,-0.34933397,0.068118416,2.2067412208069848,,,,,
17,226473,0,,,,,,0.89008325,0.9231373,0.38652784,-0.8845411,-0.34932294,0.068123445,2.2067686647166465,253.0,3219.0,3184.0,17.0,218.0
18,17704,1,0.0,0.0,0.0,0.0,-1.0,0.8900829,0.92313117,0.38652027,-0.8844635,-0.34916037,0.068288945,2.2065837411887643,,,,,
19,226483,0,,,,,,0.89008254,0.9231446,0.3865244,-0.8843601,-0.34935564,0.06809866,2.2066487503896863,253.0,3219.0,3184.0,17.0,218.0
20,17714,1,0.0,0.0,0.0,0.0,-1.0,0.8900916,0.9231373,0.38651794,-0.884424,-0.3492778,0.068025626,2.206667944911564,,,,,
21,226493,0,,,,,,0.890086,0.92313665,0.38653046,-0.8845471,-0.34937248,0.06820081,2.206793158533397,253.0,3219.0,3184.0,17.0,218.0
22,17724,1,0.0,0.0,0.0,0.0,-1.0,0.8900823,0.9231307,0.38653147,-0.88454777,-0.34932753,0.06811986,2.2067731426102952,,,,,
23,17734,1,0.0,0.0,0.0,0.0,-1.0,0.8900889,0.9231376,0.38652644,-0.8844796,-0.34929338,0.06815066,2.2067028311640953,,,,,
