Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
95.0,97.73563385009766,106.0,98.23133087158203,197.0,194.98960876464844
93.0,97.6370620727539,106.0,98.23133087158203,197.0,194.98960876464844
96.0,97.85701751708984,107.0,98.25019836425781,197.0,194.98960876464844
94.0,98.09443664550781,106.0,98.68169403076172,197.0,194.98960876464844
94.0,97.861572265625,105.0,98.68169403076172,197.0,195.16783142089844
94.0,97.861572265625,106.0,99.04822540283203,191.0,195.20452880859375
96.0,98.13533782958984,106.0,98.6954116821289,198.0,194.87066650390625
95.0,97.24417114257812,106.0,98.6954116821289,198.0,194.87066650390625
92.0,97.4483413696289,110.0,98.71319580078125,201.0,194.8719482421875
93.0,97.3103256225586,106.0,99.04716491699219,196.0,194.30816650390625
93.0,97.3103256225586,106.0,98.68525695800781,198.0,193.9736785888672
95.0,97.650146484375,109.0,98.57740020751953,193.0,194.782470703125
96.0,97.653076171875,108.0,98.57740020751953,197.0,194.82424926757812
97.0,97.6535873413086,108.0,98.57740020751953,197.0,194.82424926757812
96.0,97.88456726074219,105.0,98.57740020751953,194.0,194.20606994628906
92.0,98.13933563232422,108.0,99.17240142822266,196.0,194.25445556640625
92.0,98.13933563232422,109.0,98.6214828491211,197.0,193.70494079589844
98.0,97.32538604736328,109.0,98.70723724365234,195.0,193.98663330078125
96.0,97.80912017822266,107.0,98.2658920288086,193.0,194.11390686035156
92.0,97.80496215820312,107.0,98.2658920288086,193.0,194.11390686035156
92.0,97.79564666748047,105.0,98.23095703125,197.0,194.24656677246094
92.0,97.78016662597656,110.0,98.70297241210938,194.0,193.927734375
92.0,97.78016662597656,108.0,98.63369750976562,194.0,193.919677734375
95.0,97.3657455444336,109.0,98.64144897460938,198.0,194.50439453125
98.0,97.61202239990234,108.0,98.69083404541016,187.0,194.70790100097656
95.0,97.29714965820312,108.0,98.69083404541016,187.0,194.70790100097656
95.0,97.34416961669922,105.0,98.75499725341797,187.0,194.70790100097656
98.0,97.62203979492188,105.0,98.75499725341797,191.0,193.90652465820312
98.0,97.62203979492188,105.0,99.02397918701172,196.0,195.05833435058594
95.0,97.66397094726562,110.0,98.58995819091797,196.0,194.47105407714844
97.0,98.17984008789062,109.0,98.6114501953125,193.0,195.2398223876953
97.0,97.93111419677734,109.0,98.6114501953125,193.0,195.2398223876953
94.0,97.95206451416016,106.0,98.6050033569336,198.0,195.07611083984375
94.0,97.95206451416016,105.0,98.60538482666016,196.0,195.23785400390625
94.0,97.95206451416016,106.0,98.59939575195312,196.0,195.23785400390625
91.0,97.92394256591797,106.0,98.60638427734375,195.0,195.227783203125
95.0,98.15155029296875,108.0,98.74707794189453,198.0,194.42520141601562
94.0,97.64042663574219,108.0,98.74707794189453,198.0,194.42520141601562
91.0,97.65115356445312,108.0,98.74707794189453,196.0,195.0432891845703
94.0,97.6229476928711,108.0,98.74707794189453,195.0,194.2928924560547
94.0,97.6229476928711,109.0,98.15718078613281,195.0,194.2928924560547
97.0,97.29943084716797,109.0,98.27196502685547,195.0,194.2928924560547
98.0,97.06440734863281,108.0,98.77578735351562,195.0,194.2928924560547
97.0,97.61753845214844,108.0,98.77578735351562,195.0,194.2928924560547
96.0,97.68168640136719,107.0,98.61849975585938,195.0,195.22474670410156
97.0,97.10869598388672,106.0,98.25597381591797,196.0,194.8806610107422
97.0,97.10869598388672,107.0,99.03437805175781,193.0,195.05340576171875
97.0,97.68221282958984,107.0,99.03437805175781,202.0,194.87518310546875
95.0,97.11996459960938,108.0,98.6321029663086,202.0,194.87518310546875
96.0,97.32120513916016,108.0,98.6321029663086,202.0,194.87518310546875
97.0,98.11363220214844,111.0,99.18055725097656,202.0,194.87518310546875
92.0,97.7544937133789,112.0,99.18055725097656,202.0,194.87518310546875
92.0,97.7544937133789,113.0,98.63296508789062,202.0,193.77334594726562
98.0,97.42391967773438,110.0,98.69995880126953,197.0,193.9635467529297
93.0,97.90620422363281,110.0,98.580810546875,197.0,193.9635467529297
92.0,97.37785339355469,110.0,98.580810546875,197.0,193.9635467529297
94.0,97.6398696899414,109.0,99.02896881103516,197.0,194.32139587402344
95.0,97.67964935302734,106.0,98.22772979736328,201.0,194.26290893554688
95.0,97.67964935302734,108.0,98.26803588867188,195.0,193.96287536621094
95.0,97.43272399902344,109.0,98.5998306274414,197.0,194.3173828125
95.0,97.59600830078125,109.0,98.74342346191406,197.0,194.3173828125
