Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
93,96,-1,-1,-1,-1
93,97,-1,-1,-1,-1
90,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
93,96,-1,-1,-1,-1
90,95,-1,-1,-1,-1
90,95,-1,-1,-1,-1
92,96,-1,-1,-1,-1
94,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
91,97,-1,-1,-1,-1
90,97,-1,-1,-1,-1
89,97,-1,-1,-1,-1
89,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
87,96,-1,-1,-1,-1
87,96,-1,-1,-1,-1
90,95,-1,-1,-1,-1
93,97,-1,-1,-1,-1
89,96,-1,-1,-1,-1
88,96,-1,-1,-1,-1
91,97,-1,-1,-1,-1
91,97,-1,-1,-1,-1
90,97,-1,-1,-1,-1
90,96,-1,-1,-1,-1
88,96,-1,-1,-1,-1
90,97,-1,-1,-1,-1
90,97,-1,-1,-1,-1
92,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
88,95,-1,-1,-1,-1
91,97,-1,-1,-1,-1
91,97,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,97,-1,-1,-1,-1
90,97,-1,-1,-1,-1
91,95,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
88,96,-1,-1,-1,-1
91,97,-1,-1,-1,-1
91,97,-1,-1,-1,-1
91,97,-1,-1,-1,-1
91,97,-1,-1,-1,-1
87,97,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
92,96,-1,-1,-1,-1
93,96,-1,-1,-1,-1
90,97,-1,-1,-1,-1
92,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
88,95,-1,-1,-1,-1
89,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
91,95,-1,-1,-1,-1
89,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
88,96,-1,-1,-1,-1
92,97,-1,-1,-1,-1
86,96,-1,-1,-1,-1
86,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
93,96,-1,-1,-1,-1
92,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
93,96,-1,-1,-1,-1
92,97,-1,-1,-1,-1
90,96,-1,-1,-1,-1
88,97,-1,-1,-1,-1
89,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
91,97,-1,-1,-1,-1
93,96,-1,-1,-1,-1
89,97,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
89,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,95,-1,-1,-1,-1
91,95,-1,-1,-1,-1
91,95,-1,-1,-1,-1
90,96,-1,-1,-1,-1
92,96,-1,-1,-1,-1
88,96,-1,-1,-1,-1
89,97,-1,-1,-1,-1
89,97,-1,-1,-1,-1
90,95,-1,-1,-1,-1
90,95,-1,-1,-1,-1
93,96,-1,-1,-1,-1
93,96,-1,-1,-1,-1
94,96,-1,-1,-1,-1
94,96,-1,-1,-1,-1
88,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
89,97,-1,-1,-1,-1
90,97,-1,-1,-1,-1
90,97,-1,-1,-1,-1
89,96,-1,-1,-1,-1
92,96,-1,-1,-1,-1
91,96,-1,-1,-1,-1
92,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
90,96,-1,-1,-1,-1
