Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
91,99.4749526977539,-1,-1.0,-1,-1.0
90,99.31729125976562,-1,-1.0,-1,-1.0
90,99.24302673339844,-1,-1.0,-1,-1.0
90,99.24302673339844,-1,-1.0,-1,-1.0
90,99.31224060058594,-1,-1.0,-1,-1.0
90,99.31224060058594,-1,-1.0,-1,-1.0
92,99.5714340209961,-1,-1.0,-1,-1.0
92,99.24302673339844,-1,-1.0,-1,-1.0
91,99.68354034423828,-1,-1.0,-1,-1.0
91,99.6907730102539,-1,-1.0,-1,-1.0
94,99.2503890991211,-1,-1.0,-1,-1.0
94,99.2503890991211,-1,-1.0,-1,-1.0
94,99.2791519165039,-1,-1.0,-1,-1.0
89,99.33072662353516,-1,-1.0,-1,-1.0
89,99.16065979003906,-1,-1.0,-1,-1.0
94,99.20022583007812,-1,-1.0,-1,-1.0
94,99.18558502197266,-1,-1.0,-1,-1.0
94,99.18558502197266,-1,-1.0,-1,-1.0
95,99.12822723388672,-1,-1.0,-1,-1.0
95,99.67913055419922,-1,-1.0,-1,-1.0
92,99.66432189941406,-1,-1.0,-1,-1.0
92,99.67692565917969,-1,-1.0,-1,-1.0
92,99.67692565917969,-1,-1.0,-1,-1.0
92,99.67692565917969,-1,-1.0,-1,-1.0
92,99.67692565917969,-1,-1.0,-1,-1.0
95,99.6797103881836,-1,-1.0,-1,-1.0
95,99.5881576538086,-1,-1.0,-1,-1.0
90,99.14727783203125,-1,-1.0,-1,-1.0
90,99.11461639404297,-1,-1.0,-1,-1.0
90,99.11461639404297,-1,-1.0,-1,-1.0
90,99.48757934570312,-1,-1.0,-1,-1.0
93,99.3174819946289,-1,-1.0,-1,-1.0
94,99.65779113769531,-1,-1.0,-1,-1.0
94,99.65087890625,-1,-1.0,-1,-1.0
92,99.54849243164062,-1,-1.0,-1,-1.0
92,99.54849243164062,-1,-1.0,-1,-1.0
92,99.32783508300781,-1,-1.0,-1,-1.0
94,99.58016967773438,-1,-1.0,-1,-1.0
94,99.59819030761719,-1,-1.0,-1,-1.0
92,99.55693817138672,-1,-1.0,-1,-1.0
92,99.44667053222656,-1,-1.0,-1,-1.0
92,99.44667053222656,-1,-1.0,-1,-1.0
92,99.18751525878906,-1,-1.0,-1,-1.0
92,99.3321762084961,-1,-1.0,-1,-1.0
91,99.5814437866211,-1,-1.0,-1,-1.0
91,99.5814437866211,-1,-1.0,-1,-1.0
92,99.5814437866211,-1,-1.0,-1,-1.0
92,99.5814437866211,-1,-1.0,-1,-1.0
92,99.1708755493164,-1,-1.0,-1,-1.0
91,99.54082489013672,-1,-1.0,-1,-1.0
91,99.12775421142578,-1,-1.0,-1,-1.0
90,99.44361877441406,-1,-1.0,-1,-1.0
90,99.62222290039062,-1,-1.0,-1,-1.0
90,99.62222290039062,-1,-1.0,-1,-1.0
94,99.4469985961914,-1,-1.0,-1,-1.0
95,99.54688262939453,-1,-1.0,-1,-1.0
95,99.21820831298828,-1,-1.0,-1,-1.0
94,99.21820831298828,-1,-1.0,-1,-1.0
92,99.32492065429688,-1,-1.0,-1,-1.0
92,99.32492065429688,-1,-1.0,-1,-1.0
92,99.13499450683594,-1,-1.0,-1,-1.0
95,99.15867614746094,-1,-1.0,-1,-1.0
95,99.65280151367188,-1,-1.0,-1,-1.0
93,99.32211303710938,-1,-1.0,-1,-1.0
93,99.30567169189453,-1,-1.0,-1,-1.0
93,99.30567169189453,-1,-1.0,-1,-1.0
