Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
97,99.55809783935547,-1,-1.0,-1,-1.0,-1,-1.0
98,99.2988052368164,-1,-1.0,-1,-1.0,-1,-1.0
98,99.2988052368164,-1,-1.0,-1,-1.0,-1,-1.0
99,99.28168487548828,-1,-1.0,-1,-1.0,-1,-1.0
99,99.2740707397461,-1,-1.0,-1,-1.0,-1,-1.0
98,99.6381607055664,-1,-1.0,-1,-1.0,-1,-1.0
98,99.26763153076172,-1,-1.0,-1,-1.0,-1,-1.0
99,99.61139678955078,-1,-1.0,-1,-1.0,-1,-1.0
99,99.61139678955078,-1,-1.0,-1,-1.0,-1,-1.0
99,99.61139678955078,-1,-1.0,-1,-1.0,-1,-1.0
96,99.62541961669922,-1,-1.0,-1,-1.0,-1,-1.0
95,99.6429443359375,-1,-1.0,-1,-1.0,-1,-1.0
96,99.28128051757812,-1,-1.0,-1,-1.0,-1,-1.0
96,99.2804946899414,-1,-1.0,-1,-1.0,-1,-1.0
96,99.2804946899414,-1,-1.0,-1,-1.0,-1,-1.0
98,99.3982162475586,-1,-1.0,-1,-1.0,-1,-1.0
98,99.3392333984375,-1,-1.0,-1,-1.0,-1,-1.0
100,99.343994140625,-1,-1.0,-1,-1.0,-1,-1.0
100,99.5538558959961,-1,-1.0,-1,-1.0,-1,-1.0
100,99.27307891845703,-1,-1.0,-1,-1.0,-1,-1.0
100,99.27307891845703,-1,-1.0,-1,-1.0,-1,-1.0
100,99.27606201171875,-1,-1.0,-1,-1.0,-1,-1.0
99,99.27606201171875,-1,-1.0,-1,-1.0,-1,-1.0
99,99.2608871459961,-1,-1.0,-1,-1.0,-1,-1.0
99,99.61077117919922,-1,-1.0,-1,-1.0,-1,-1.0
98,99.62429809570312,-1,-1.0,-1,-1.0,-1,-1.0
98,99.62429809570312,-1,-1.0,-1,-1.0,-1,-1.0
100,99.59564971923828,-1,-1.0,-1,-1.0,-1,-1.0
100,99.57083129882812,-1,-1.0,-1,-1.0,-1,-1.0
