Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
97,120,106,121,114,137,104,132
96,120,106,121,114,137,103,132
94,123,104,124,112,143,103,125
92,123,104,124,113,143,104,125
94,123,104,124,113,143,104,125
93,123,109,124,114,143,105,125
93,123,107,124,109,143,102,125
92,123,107,124,114,143,102,125
92,123,105,124,112,143,105,125
93,123,106,124,112,143,104,125
93,123,106,124,112,143,104,125
93,123,106,124,113,142,105,125
93,123,109,123,113,142,106,124
93,123,107,123,112,142,104,124
94,123,108,122,107,142,104,124
91,123,104,122,109,142,105,124
94,122,104,122,109,142,105,124
92,123,105,122,108,142,104,124
92,123,104,122,112,142,102,124
94,122,106,121,113,142,106,124
96,122,105,121,112,142,106,124
95,122,104,121,110,142,106,125
91,122,104,121,110,142,106,125
98,122,103,121,110,142,104,125
98,122,101,121,114,141,106,125
98,122,102,121,114,141,107,125
100,122,100,121,111,141,106,125
99,122,102,121,109,141,108,125
96,122,102,121,109,141,108,125
96,122,102,121,111,141,106,125
96,122,106,121,111,141,107,125
95,122,107,121,113,141,105,125
94,122,103,121,111,141,107,125
94,122,103,123,112,141,107,125
94,120,103,123,112,141,107,125
96,120,103,123,111,140,106,124
96,120,102,123,111,140,108,124
96,120,106,123,111,140,106,124
94,120,107,123,111,140,105,124
95,120,104,122,108,139,105,124
95,119,104,122,108,139,105,124
94,118,103,122,109,138,105,124
94,118,104,122,109,138,105,124
91,118,103,122,109,138,105,124
92,118,103,123,109,138,105,124
93,118,104,124,109,138,105,124
91,117,104,124,109,138,105,124
90,116,104,124,109,138,100,123
90,116,106,124,109,138,105,123
92,116,102,123,109,138,106,123
93,116,103,123,109,138,106,123
90,117,105,123,109,137,106,123
91,115,105,123,101,136,104,122
87,115,105,125,101,136,104,122
87,115,106,126,106,136,104,122
91,114,105,125,106,135,106,121
91,115,107,125,110,135,106,122
90,115,104,125,110,135,104,122
88,115,104,125,105,135,104,122
91,115,105,125,105,135,104,122
91,115,105,125,102,135,107,122
93,115,105,125,102,135,109,122
94,115,106,125,102,135,108,122
93,115,107,125,108,135,108,122
92,115,107,125,108,135,109,122
90,115,107,125,108,135,109,122
90,115,108,125,105,135,107,122
90,114,107,125,106,134,107,122
92,114,107,125,110,134,108,122
93,114,107,125,110,134,107,122
96,114,107,125,110,134,106,122
91,113,107,125,110,134,106,122
91,113,107,126,110,134,106,122
98,113,105,126,110,134,105,122
94,113,108,125,110,134,105,122
92,114,109,125,110,134,109,122
91,114,109,125,110,134,107,122
91,114,107,125,110,134,107,122
91,114,107,125,110,134,110,122
94,114,107,125,110,134,110,122
91,114,107,125,110,134,110,122
91,114,108,125,110,134,108,122
91,114,108,125,110,134,105,122
91,114,105,125,110,134,105,122
91,114,106,125,110,134,108,122
90,114,107,124,110,134,107,122
91,114,106,125,110,134,107,122
92,114,107,125,110,134,107,122
93,114,107,125,110,134,106,122
91,114,106,125,110,134,106,122
91,114,105,125,107,134,107,122
90,114,107,125,112,134,105,122
91,114,110,125,112,134,106,122
91,114,109,125,106,134,109,122
94,114,109,125,107,134,109,122
90,114,107,124,107,134,109,122
90,114,105,124,107,134,107,122
90,114,104,124,110,134,104,122
91,114,107,125,110,134,106,122
91,114,108,124,110,134,107,122
92,114,108,124,108,134,105,122
89,114,108,124,108,134,105,122
89,114,106,124,108,134,106,122
87,114,106,124,108,134,107,122
89,114,106,124,112,134,105,122
95,114,107,124,112,134,106,122
91,114,106,124,109,134,106,122
92,114,106,124,109,134,106,122
92,114,107,124,107,134,104,122
91,114,108,124,108,134,107,122
91,114,110,124,113,134,107,122
93,114,106,125,113,134,107,122
93,114,105,125,113,134,106,122
95,114,105,125,113,134,106,122
95,114,106,125,113,134,107,122
93,114,102,125,112,134,107,122
93,114,107,125,105,134,106,122
95,114,109,125,105,134,108,122
93,114,109,125,115,134,106,122
92,114,109,125,115,134,106,122
92,114,109,125,115,134,107,122
98,114,109,125,115,134,107,122
100,114,110,124,115,134,107,123
95,114,111,124,115,134,106,123
92,113,111,124,104,132,107,126
94,113,108,122,104,132,107,126
94,113,108,122,103,132,110,126
94,113,108,117,105,132,112,126
90,112,106,116,106,126,110,134
92,112,105,116,109,125,117,135
96,112,106,116,110,125,118,135
95,112,106,116,110,125,118,135
95,112,105,116,104,125,115,134
92,112,101,116,103,125,117,135
91,112,95,116,106,125,117,135
92,111,100,117,106,125,114,134
94,111,98,117,105,125,114,134
89,111,98,117,105,125,114,134
89,111,96,117,105,125,114,134
88,112,97,116,100,125,114,134
91,112,96,116,99,125,114,134
88,112,98,116,96,125,114,134
93,111,98,116,96,125,114,135
90,111,98,116,96,125,114,135
90,111,94,116,96,125,118,135
91,111,96,116,96,125,118,135
91,111,96,116,96,125,117,135
92,111,96,115,96,125,117,135
92,111,95,115,96,125,116,135
92,112,95,115,96,125,116,135
92,112,98,115,96,125,117,135
90,112,97,115,96,125,117,135
89,112,97,115,100,125,118,135
91,111,98,115,102,125,118,135
88,111,97,115,99,125,117,135
90,111,97,115,99,125,117,135
90,111,97,115,99,125,117,135
90,111,97,116,97,125,117,135
91,112,94,116,98,125,115,135
93,112,97,116,98,125,118,135
88,112,98,116,98,125,115,135
89,112,98,116,98,125,115,135
91,111,95,116,100,125,118,135
91,111,97,116,99,125,117,135
92,112,96,116,99,125,117,135
92,112,98,116,99,125,116,135
90,112,96,116,99,125,117,135
93,112,96,116,99,125,117,135
93,112,97,116,99,125,115,135
93,112,98,116,99,125,117,135
90,112,97,116,99,125,118,135
88,112,97,116,99,125,119,135
91,112,97,116,99,125,117,135
