Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
91,98,88,99,-1,239,133,145
96,98,88,99,-1,239,136,145
96,98,85,99,-1,239,134,145
94,98,85,100,-1,239,135,145
91,98,87,99,-1,239,136,145
88,98,90,99,-1,239,136,145
88,98,86,98,-1,239,135,145
87,98,86,98,-1,239,135,145
87,98,86,100,-1,239,133,145
89,98,90,98,-1,239,134,145
90,98,88,98,-1,239,133,145
92,98,91,98,-1,239,133,145
89,98,91,99,-1,239,130,145
95,98,91,99,-1,239,129,145
95,98,89,98,-1,239,133,145
93,98,89,98,-1,239,134,145
91,97,88,100,-1,239,132,145
92,98,90,98,-1,239,132,145
91,98,93,98,-1,239,131,145
89,98,93,98,-1,239,133,145
89,98,88,100,-1,239,135,145
89,98,89,99,-1,239,133,145
91,98,90,100,-1,239,133,145
88,97,91,99,-1,239,133,145
94,97,91,99,-1,239,133,145
92,98,91,99,-1,239,133,145
92,98,91,100,-1,239,135,145
90,98,90,100,-1,239,136,145
94,98,91,99,-1,239,137,145
91,98,95,100,-1,239,137,145
89,98,91,99,-1,239,136,145
91,98,91,99,-1,239,132,145
91,98,84,99,-1,239,130,145
91,98,90,98,-1,239,133,145
92,98,83,100,-1,239,136,145
94,98,88,98,-1,239,136,145
91,98,87,100,-1,239,136,145
91,98,87,100,-1,239,130,145
91,98,96,98,-1,239,130,145
95,98,86,100,-1,239,135,145
92,98,90,99,-1,239,131,145
93,98,93,98,-1,239,131,145
92,98,90,98,-1,239,132,145
91,98,90,98,-1,239,137,145
91,98,92,98,-1,239,137,145
90,98,91,100,-1,239,132,145
93,97,88,98,-1,239,132,145
91,98,88,99,-1,239,132,145
93,98,89,100,-1,239,131,145
91,98,89,100,-1,239,134,145
91,98,85,98,-1,239,132,145
88,98,86,98,-1,239,135,145
91,98,90,99,-1,239,134,145
91,98,89,100,-1,239,134,145
91,98,87,100,-1,239,134,145
89,98,87,100,-1,239,135,145
89,98,92,100,-1,239,133,145
91,98,90,99,-1,239,131,145
88,98,90,99,-1,239,136,145
91,98,94,99,-1,239,136,145
90,98,92,99,-1,239,135,145
93,98,92,99,-1,239,133,145
93,98,90,99,-1,239,133,145
88,98,90,99,-1,239,135,145
90,98,84,99,-1,239,135,145
96,98,86,98,-1,239,135,145
94,98,89,99,-1,239,136,145
88,98,89,99,-1,239,136,145
88,98,89,99,-1,239,133,145
91,98,87,99,-1,239,136,145
91,98,90,100,-1,239,135,145
92,98,93,99,-1,239,135,145
91,98,89,100,-1,239,135,145
90,98,85,100,-1,239,138,145
90,98,85,100,-1,239,137,145
93,98,90,98,-1,239,132,145
96,98,86,98,-1,239,131,145
93,98,87,100,-1,239,131,145
93,98,91,98,-1,239,136,145
92,98,91,98,-1,239,137,145
92,98,91,98,-1,239,138,145
91,98,90,98,-1,239,132,145
91,98,88,98,-1,239,134,145
90,98,89,98,-1,239,134,145
91,98,86,98,-1,239,134,145
92,98,88,98,-1,239,133,145
92,98,88,98,-1,239,133,145
88,98,89,100,-1,239,133,145
94,98,91,98,-1,239,134,145
92,98,89,98,-1,239,134,145
91,98,84,100,-1,239,136,145
91,98,89,99,-1,239,136,145
91,98,89,99,-1,239,132,145
92,98,91,100,-1,239,135,145
91,98,89,98,-1,239,135,145
93,98,88,100,-1,239,135,145
94,98,86,100,-1,239,135,145
93,98,87,100,-1,239,133,145
93,98,87,100,-1,239,134,145
93,98,92,98,-1,239,133,145
89,98,89,98,-1,239,134,145
93,98,87,98,-1,239,134,145
92,98,88,98,-1,239,133,145
87,98,86,99,-1,239,133,145
87,98,86,99,-1,239,135,145
92,98,93,98,-1,239,137,145
90,98,88,98,-1,239,135,145
92,98,89,98,-1,239,135,145
87,98,92,98,-1,239,129,145
88,98,88,99,-1,239,136,145
88,98,88,99,-1,239,134,145
94,98,89,100,-1,239,132,145
93,98,89,100,-1,239,134,145
91,98,86,99,-1,239,134,145
92,98,89,98,-1,239,136,145
92,98,91,99,-1,239,132,145
92,98,91,99,-1,239,131,145
91,98,88,99,-1,239,135,145
93,98,87,98,-1,239,131,145
93,98,90,99,-1,239,131,145
90,98,88,99,-1,239,136,145
98,98,86,99,-1,239,136,145
98,98,86,99,-1,239,137,145
92,98,87,99,-1,239,135,145
93,98,94,99,-1,239,133,145
94,98,89,99,-1,239,133,145
94,98,86,100,-1,239,130,145
89,98,88,100,-1,239,132,145
89,98,88,100,-1,239,136,145
89,98,86,100,-1,239,135,145
87,98,89,100,-1,239,136,145
89,97,91,100,-1,239,136,145
93,98,91,100,-1,239,133,145
88,98,91,100,-1,239,132,145
88,98,86,99,-1,239,133,145
93,98,89,99,-1,239,130,145
89,98,89,99,-1,239,136,145
91,98,83,99,-1,239,136,145
91,98,92,99,-1,239,131,145
91,98,87,99,-1,239,131,145
91,98,87,99,-1,239,136,145
93,98,92,99,-1,239,138,145
92,98,88,100,-1,239,138,145
96,98,89,100,-1,239,138,145
91,97,86,100,-1,239,140,145
90,97,94,99,-1,239,133,145
90,97,94,99,-1,239,132,145
88,98,85,99,-1,239,135,145
89,98,86,98,-1,239,135,145
90,98,93,98,-1,239,135,145
91,98,84,100,-1,239,133,145
90,98,88,98,-1,239,135,145
90,98,88,98,-1,239,130,145
91,98,89,98,-1,239,130,145
94,98,86,98,-1,239,129,145
90,98,85,100,-1,239,129,145
95,98,88,100,-1,239,130,145
93,98,88,100,-1,239,130,145
93,98,88,100,-1,239,130,145
91,98,89,100,-1,239,128,145
93,98,89,98,-1,239,134,145
90,98,89,98,-1,239,134,145
94,98,86,99,-1,239,134,145
91,98,87,99,-1,239,139,145
91,98,87,99,-1,239,136,145
89,98,88,98,-1,239,135,145
92,98,86,98,-1,239,128,145
93,98,88,98,-1,239,128,145
92,97,90,98,-1,239,135,145
97,98,90,100,-1,239,134,145
97,98,90,100,-1,239,132,145
95,98,90,100,-1,239,132,145
91,98,84,100,-1,239,132,145
92,98,90,100,-1,239,132,145
88,98,88,100,-1,239,132,145
92,97,90,99,-1,239,137,145
92,97,90,99,-1,239,133,145
94,98,89,99,-1,239,136,145
98,98,86,98,-1,239,135,145
91,98,95,98,-1,239,135,145
91,98,93,98,-1,239,135,145
90,98,91,100,-1,239,132,145
90,98,91,100,-1,198,132,145
92,98,92,100,-1,198,132,145
92,98,88,100,-1,198,132,145
90,98,91,100,176,198,132,145
87,97,87,100,176,180,138,145
89,97,89,100,170,176,130,145
89,97,89,100,167,176,136,145
92,98,86,99,171,176,133,145
91,98,87,99,171,176,136,145
90,98,91,98,169,175,136,145
89,98,85,100,162,180,136,145
91,98,85,100,187,182,133,145
91,98,87,98,193,184,132,145
91,98,81,98,211,184,129,145
91,98,92,98,211,184,135,145
92,98,91,98,219,188,135,145
97,98,87,98,206,188,135,145
94,98,87,98,217,188,130,145
94,98,88,99,214,188,134,145
93,98,87,98,199,188,135,145
88,98,89,98,199,188,135,145
87,98,86,98,203,188,135,145
88,98,86,98,205,188,135,145
95,97,91,100,204,208,132,145
95,97,88,100,212,208,131,145
94,97,87,98,212,212,131,145
91,98,84,98,212,212,129,145
91,98,90,100,214,211,129,145
96,98,89,98,212,210,130,145
92,98,89,98,210,206,134,145
92,98,87,99,211,202,130,145
91,98,89,99,201,201,130,145
89,98,89,98,201,201,130,145
92,98,87,98,203,194,130,145
89,98,91,99,197,194,133,145
92,98,91,99,192,190,136,145
92,98,83,99,196,188,136,145
95,97,86,99,190,187,135,145
98,98,87,98,190,187,128,145
94,98,85,98,189,187,128,145
91,98,90,98,187,186,129,145
92,98,90,98,184,186,134,145
92,98,90,98,189,186,134,145
95,98,92,98,187,191,134,145
93,98,90,98,187,191,131,145
97,98,81,98,186,193,131,145
93,98,86,98,190,195,129,145
93,98,86,98,198,195,129,145
93,98,89,98,196,201,129,145
94,97,85,99,199,203,129,145
91,97,88,98,199,203,131,145
92,97,87,100,195,205,131,145
88,97,87,99,204,205,132,145
88,98,87,99,200,210,132,145
88,98,88,98,204,210,130,145
93,98,92,100,203,212,132,145
90,98,90,100,203,212,134,145
90,98,86,98,203,211,134,145
92,98,86,98,202,210,134,145
95,98,89,98,205,210,134,145
95,98,91,100,202,210,134,145
91,98,88,100,209,210,133,145
91,98,87,100,209,210,135,145
90,98,85,99,211,204,135,145
