Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
88,117,83,94,162,200,151,180
88,117,82,94,162,200,151,180
88,117,83,94,162,200,152,180
88,117,88,94,162,196,151,178
89,117,84,94,162,196,154,178
87,117,90,94,162,196,154,178
91,117,90,94,182,195,153,178
95,117,89,94,192,196,153,178
96,117,92,90,164,198,153,178
96,117,91,90,165,199,158,180
98,117,91,90,165,199,159,181
99,117,93,90,171,201,155,181
98,117,93,90,164,202,154,182
98,117,89,90,169,202,154,182
99,121,90,90,167,202,153,182
99,121,87,93,169,206,155,182
99,121,80,93,169,206,156,183
96,122,81,90,170,208,154,182
98,122,81,90,172,208,153,181
98,122,82,90,176,210,153,181
98,122,79,90,182,211,156,180
98,122,73,90,183,212,155,180
97,122,72,90,183,212,153,176
99,122,73,90,191,213,154,173
100,122,73,90,192,214,156,173
100,122,71,90,196,214,156,173
106,122,73,90,198,214,156,168
106,122,69,90,200,214,158,168
106,122,69,103,200,214,155,168
105,123,67,103,201,214,158,168
104,123,67,103,204,214,159,168
106,123,57,103,207,214,159,168
106,123,64,103,211,214,160,156
106,123,67,103,214,214,166,154
107,123,69,103,214,214,166,154
113,123,69,103,217,220,166,151
115,123,69,103,220,223,165,149
120,123,64,103,225,223,165,149
125,124,63,103,230,225,167,148
125,124,63,103,235,227,167,144
125,124,64,103,235,227,167,143
126,124,63,103,238,227,166,141
130,125,63,103,243,227,166,141
130,124,62,103,249,232,166,141
126,124,61,121,251,233,168,141
126,124,56,123,252,234,168,137
121,124,53,125,252,234,175,137
115,124,55,127,258,234,176,135
118,123,55,127,264,236,177,135
121,124,66,127,266,237,177,135
129,124,71,131,266,237,182,135
129,124,73,134,267,237,185,135
133,124,71,135,267,237,189,132
136,124,68,137,272,236,190,132
136,123,69,137,274,236,193,131
137,124,69,137,277,236,193,131
141,124,77,137,277,234,193,131
141,124,83,144,279,233,196,131
144,124,86,146,280,233,201,131
146,124,86,147,280,233,199,130
147,124,86,147,281,233,205,130
147,124,79,147,279,233,205,130
145,124,79,150,281,233,207,129
145,124,83,151,281,228,207,128
151,125,83,152,278,228,205,128
145,125,87,152,278,228,206,127
140,125,94,152,277,228,204,127
140,125,94,152,275,225,204,127
139,125,93,152,275,225,208,127
139,125,95,152,273,223,199,127
138,125,97,152,272,223,199,127
136,125,102,152,272,223,197,125
137,126,102,152,272,222,194,125
136,126,102,152,268,222,194,125
136,126,99,152,267,222,196,125
136,126,98,159,267,222,197,125
136,126,97,162,266,222,196,125
135,126,98,162,266,222,196,125
132,126,100,162,268,222,197,125
133,126,100,162,268,222,197,125
135,125,104,167,269,223,195,125
135,125,107,167,272,223,194,125
132,125,107,170,273,223,196,125
134,125,111,170,273,223,193,125
136,125,112,170,274,223,195,125
140,125,112,170,273,223,195,125
144,125,115,170,276,224,194,125
144,125,114,176,277,224,196,125
144,124,117,177,276,224,196,125
146,124,118,178,276,224,195,125
151,124,121,178,278,224,200,125
150,124,121,178,279,224,200,125
151,125,122,179,278,224,200,125
151,125,119,179,278,224,197,125
151,125,124,179,278,224,196,125
152,125,125,179,278,224,194,125
153,124,125,179,280,222,195,125
154,124,125,179,281,222,195,125
152,124,128,179,278,222,196,125
152,124,127,180,277,222,196,125
150,124,123,180,276,222,198,125
147,124,124,180,276,222,196,125
144,123,123,180,277,222,193,125
142,123,123,180,275,222,193,125
141,123,124,180,273,222,191,115
141,123,124,181,274,222,195,116
139,123,127,181,272,222,195,116
136,122,124,182,272,222,189,116
137,123,124,182,273,222,196,116
137,123,124,182,271,223,196,116
137,123,126,183,271,223,193,116
137,123,124,184,272,223,191,116
136,123,125,184,272,223,193,116
136,123,123,184,272,223,193,116
