recvSeq,recvNum,compute1num,compute2num,timestamp
178,145,118,22,37243.0
179,146,118,23,37293.0
180,147,119,23,37343.0
181,148,119,24,37393.0
181,148,119,24,37443.0
183,149,120,24,37493.0
184,150,120,25,37543.0
185,151,121,25,37593.0
185,151,121,25,37643.0
187,152,122,25,37693.0
187,152,122,25,37743.0
189,153,123,25,37793.0
190,154,124,25,37843.0
190,154,124,25,37893.0
190,154,124,25,37943.0
193,155,125,25,37993.0
194,156,126,25,38043.0
194,156,126,25,38093.0
196,157,127,25,38143.0
196,157,127,25,38193.0
198,158,128,25,38243.0
199,159,128,26,38293.0
199,159,128,26,38343.0
201,160,129,26,38393.0
202,161,129,27,38443.0
203,162,129,28,38493.0
203,162,129,28,38543.0
205,163,130,28,38593.0
206,164,130,29,38643.0
206,164,130,29,38693.0
208,165,131,29,38743.0
209,166,132,29,38793.0
210,167,133,29,38843.0
210,167,133,29,38893.0
210,167,133,29,38943.0
210,167,133,29,38993.0
214,168,133,29,39043.0
215,169,133,30,39093.0
216,170,134,30,39143.0
217,171,135,30,39193.0
217,171,135,30,39243.0
217,171,135,30,39293.0
220,172,136,30,39343.0
221,173,137,30,39393.0
222,174,137,31,39443.0
223,175,137,32,39493.0
224,176,137,33,39543.0
225,177,138,33,39593.0
225,177,138,33,39643.0
227,178,139,33,39693.0
228,179,140,33,39743.0
229,180,140,34,39793.0
229,180,140,34,39843.0
229,180,140,34,39893.0
229,180,140,34,39943.0
229,180,140,34,39993.0
229,180,140,34,40043.0
229,180,140,34,40093.0
229,180,140,34,40143.0
229,180,140,34,40193.0
238,181,141,34,40243.0
239,182,142,34,40293.0
240,183,143,34,40343.0
240,183,143,34,40393.0
242,184,143,35,40443.0
242,184,143,35,40493.0
242,184,143,35,40543.0
245,185,143,36,40593.0
246,186,143,37,40643.0
247,187,143,38,40693.0
248,188,143,39,40743.0
249,189,144,39,40793.0
249,189,144,39,40843.0
251,190,145,39,40893.0
251,190,145,39,40943.0
251,190,145,39,40993.0
254,191,146,39,41043.0
255,192,146,40,41093.0
256,193,147,40,41143.0
257,194,148,40,41193.0
257,194,148,40,41243.0
259,195,149,40,41293.0
260,196,150,40,41343.0
260,196,150,40,41393.0
262,197,151,40,41443.0
263,198,151,41,41493.0
264,199,151,42,41543.0
265,200,152,42,41593.0
265,200,152,42,41643.0
267,201,153,42,41693.0
267,201,153,42,41743.0
269,202,154,42,41793.0
270,203,155,42,41843.0
271,204,156,42,41893.0
271,204,156,42,41943.0
273,205,157,42,41993.0
274,206,158,42,42043.0
275,207,159,42,42093.0
275,207,159,42,42143.0
277,208,160,42,42193.0
277,208,160,42,42243.0
279,209,161,42,42293.0
280,210,162,42,42343.0
281,211,163,42,42393.0
281,211,163,42,42443.0
283,212,164,42,42493.0
283,212,164,42,42543.0
285,213,165,42,42593.0
285,213,165,42,42643.0
287,214,166,42,42693.0
288,215,167,42,42743.0
289,216,167,43,42793.0
290,217,168,43,42843.0
291,218,169,43,42893.0
291,218,169,43,42943.0
293,219,170,43,42993.0
294,220,171,43,43043.0
294,220,171,43,43093.0
296,221,172,43,43143.0
297,222,172,44,43193.0
298,223,173,44,43243.0
298,223,173,44,43293.0
298,223,173,44,43343.0
301,224,174,44,43393.0
301,224,174,44,43443.0
303,225,175,44,43493.0
304,226,176,44,43543.0
304,226,176,44,43593.0
306,227,177,44,43643.0
307,228,178,44,43693.0
307,228,178,44,43743.0
309,229,179,44,43793.0
310,230,179,45,43843.0
310,230,179,45,43893.0
312,231,180,45,43943.0
313,232,180,46,43993.0
314,233,181,46,44043.0
315,234,182,46,44093.0
316,235,182,47,44143.0
316,235,182,47,44193.0
316,235,182,47,44243.0
319,236,183,47,44293.0
320,237,184,47,44343.0
321,238,185,47,44393.0
321,238,185,47,44443.0
321,238,185,47,44493.0
324,239,186,47,44543.0
325,240,187,47,44593.0
326,241,188,47,44643.0
327,242,189,47,44693.0
327,242,189,47,44743.0
329,243,189,48,44793.0
330,244,190,48,44843.0
331,245,191,48,44893.0
332,246,192,48,44943.0
332,246,192,48,44993.0
334,247,192,49,45043.0
334,247,192,49,45093.0
336,248,193,49,45143.0
337,249,194,49,45193.0
338,250,195,49,45243.0
339,251,195,50,45293.0
340,252,196,50,45343.0
341,253,197,50,45393.0
341,253,197,50,45443.0
341,253,197,50,45493.0
344,254,198,50,45543.0
345,255,199,50,45593.0
346,256,199,51,45643.0
347,257,200,51,45693.0
347,257,200,51,45743.0
347,257,200,51,45793.0
350,258,201,51,45843.0
351,259,202,51,45893.0
352,260,203,51,45943.0
353,261,203,52,45993.0
353,261,203,52,46043.0
355,262,204,52,46093.0
356,263,205,52,46143.0
357,264,206,52,46193.0
357,264,206,52,46243.0
359,265,207,52,46293.0
360,266,207,53,46343.0
361,267,208,53,46393.0
361,267,208,53,46443.0
363,268,209,53,46493.0
363,268,209,53,46543.0
365,269,210,53,46593.0
366,270,211,53,46643.0
367,271,212,53,46693.0
368,272,213,53,46743.0
369,273,213,54,46793.0
370,274,214,54,46843.0
371,275,215,54,46893.0
372,276,216,54,46943.0
373,277,216,55,46993.0
374,278,217,55,47043.0
374,278,217,55,47093.0
376,279,218,55,47143.0
377,280,219,55,47193.0
378,281,220,55,47243.0
379,282,221,55,47293.0
380,283,222,55,47343.0
380,283,222,55,47393.0
382,284,223,55,47443.0
382,284,223,55,47493.0
384,285,224,55,47543.0
384,285,224,55,47593.0
384,285,224,55,47643.0
387,286,225,55,47693.0
387,286,225,55,47743.0
387,286,225,55,47793.0
390,287,226,55,47843.0
391,288,227,55,47893.0
391,288,227,55,47943.0
393,289,228,55,47993.0
394,290,228,56,48043.0
394,290,228,56,48093.0
394,290,228,56,48143.0
394,290,228,56,48193.0
398,291,229,56,48243.0
399,292,229,57,48293.0
400,293,229,58,48343.0
401,294,230,58,48393.0
402,295,231,58,48443.0
403,296,231,59,48493.0
404,297,232,59,48543.0
404,297,232,59,48593.0
406,298,233,59,48643.0
407,299,233,60,48693.0
408,300,233,61,48743.0
409,301,234,61,48793.0
410,302,235,61,48843.0
410,302,235,61,48893.0
412,303,236,61,48943.0
412,303,236,61,48993.0
414,304,237,61,49043.0
415,305,238,61,49093.0
416,306,238,62,49143.0
417,307,239,62,49193.0
418,308,240,62,49243.0
419,309,241,62,49293.0
419,309,241,62,49343.0
419,309,241,62,49393.0
419,309,241,62,49443.0
423,310,241,62,49493.0
423,310,241,62,49543.0
423,310,241,62,49593.0
423,310,241,62,49643.0
427,311,241,62,49693.0
427,311,241,62,49743.0
427,311,241,62,49793.0
427,311,241,62,49843.0
431,312,242,62,49893.0
432,313,242,63,49943.0
433,314,242,64,49993.0
434,315,243,64,50043.0
434,315,243,64,50093.0
434,315,243,64,50143.0
437,316,243,65,50193.0
438,317,244,65,50243.0
438,317,244,65,50293.0
438,317,244,65,50343.0
441,318,244,66,50393.0
441,318,244,66,50443.0
443,319,245,66,50493.0
444,320,246,66,50543.0
444,320,246,66,50593.0
446,321,247,66,50643.0
447,322,247,67,50693.0
448,323,248,67,50743.0
449,324,249,67,50793.0
449,324,249,67,50843.0
449,324,249,67,50893.0
452,325,250,67,50943.0
452,325,250,67,50993.0
452,325,250,67,51043.0
455,326,251,67,51093.0
455,326,251,67,51143.0
457,327,252,67,51193.0
457,327,252,67,51243.0
459,328,253,67,51293.0
460,329,254,67,51343.0
461,330,254,68,51393.0
462,331,254,69,51443.0
463,332,255,69,51493.0
464,333,255,70,51543.0
465,334,255,71,51593.0
466,335,256,71,51643.0
466,335,256,71,51693.0
468,336,257,71,51743.0
469,337,257,72,51793.0
469,337,257,72,51843.0
471,338,257,72,51893.0
472,339,258,72,51943.0
473,340,259,72,51993.0
473,340,259,72,52043.0
473,340,259,72,52093.0
476,341,260,72,52143.0
477,342,261,72,52193.0
478,343,261,73,52243.0
478,343,261,73,52293.0
480,344,262,73,52343.0
481,345,262,74,52393.0
482,346,263,74,52443.0
483,347,264,74,52493.0
484,348,265,74,52543.0
485,349,265,75,52593.0
485,349,265,75,52643.0
485,349,265,75,52693.0
488,350,266,75,52743.0
489,351,267,75,52793.0
490,352,267,76,52843.0
490,352,267,76,52893.0
492,353,268,76,52943.0
493,354,269,76,52993.0
494,355,270,76,53043.0
495,356,271,76,53093.0
495,356,271,76,53143.0
497,357,272,76,53193.0
497,357,272,76,53243.0
499,358,273,76,53293.0
500,359,274,76,53343.0
500,359,274,76,53393.0
502,360,275,76,53443.0
503,361,276,76,53493.0
504,362,277,76,53543.0
505,363,278,76,53593.0
506,364,279,76,53643.0
507,365,279,77,53693.0
507,365,279,77,53743.0
509,366,280,77,53793.0
