recvSeq,recvNum,compute1num,compute2num,timestamp
341,331,266,60,51169.0
341,331,266,60,51219.0
343,332,267,60,51269.0
344,333,267,61,51319.0
345,334,268,61,51369.0
346,335,269,61,51419.0
347,336,270,61,51469.0
348,337,271,61,51519.0
349,338,272,61,51569.0
349,338,272,61,51619.0
351,339,273,61,51669.0
352,340,274,61,51719.0
353,341,275,61,51769.0
354,342,275,61,51819.0
355,343,276,61,51869.0
355,343,276,61,51919.0
357,344,277,61,51969.0
358,345,278,61,52019.0
359,346,278,62,52069.0
360,347,278,63,52119.0
361,348,279,63,52169.0
362,349,280,63,52219.0
363,350,281,63,52269.0
364,351,282,63,52319.0
364,351,282,63,52369.0
364,351,282,63,52419.0
364,351,282,63,52469.0
368,352,282,63,52519.0
369,353,283,63,52569.0
369,353,283,63,52619.0
369,353,283,63,52669.0
372,354,284,63,52719.0
372,354,284,63,52769.0
372,354,284,63,52819.0
372,354,284,63,52869.0
376,355,284,63,52919.0
377,356,285,63,52969.0
378,357,286,63,53019.0
379,358,287,63,53069.0
380,359,288,63,53119.0
381,360,289,63,53169.0
382,361,290,63,53219.0
383,362,291,63,53269.0
383,362,291,63,53319.0
383,362,291,63,53369.0
386,363,292,63,53419.0
386,363,292,63,53469.0
388,364,293,63,53519.0
389,365,294,63,53569.0
390,366,295,63,53619.0
391,367,296,63,53669.0
392,368,297,63,53719.0
393,369,298,63,53769.0
394,370,298,64,53819.0
394,370,298,64,53869.0
394,370,298,64,53919.0
397,371,299,64,53969.0
397,371,299,64,54019.0
397,371,299,64,54069.0
400,372,300,64,54119.0
401,373,301,64,54169.0
402,374,302,64,54219.0
402,374,302,64,54269.0
404,375,303,64,54319.0
405,376,304,64,54369.0
406,377,305,64,54419.0
407,378,306,64,54469.0
408,379,306,65,54519.0
409,380,307,65,54569.0
410,381,308,65,54619.0
411,382,309,65,54669.0
411,382,309,65,54719.0
413,383,310,65,54769.0
414,384,311,65,54819.0
415,385,312,65,54869.0
416,386,312,66,54919.0
417,387,313,66,54969.0
418,388,314,66,55019.0
419,389,315,66,55069.0
419,389,315,66,55119.0
421,390,316,66,55169.0
422,391,316,67,55219.0
423,392,317,67,55269.0
424,393,318,67,55319.0
425,394,319,67,55369.0
426,395,320,67,55419.0
427,396,321,67,55469.0
428,397,322,67,55519.0
429,398,323,67,55569.0
430,399,324,67,55619.0
430,399,324,67,55669.0
430,399,324,67,55719.0
433,400,324,68,55769.0
434,401,325,68,55819.0
435,402,326,68,55869.0
436,403,326,69,55919.0
437,404,326,70,55969.0
