Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
89,98,86,98,-1,-1,137,145
90,98,86,98,-1,-1,136,145
90,98,86,98,-1,-1,132,145
95,98,88,98,-1,-1,132,145
89,98,85,98,-1,-1,132,145
91,98,90,98,-1,-1,135,145
90,98,88,98,-1,-1,130,145
95,98,88,98,-1,-1,136,145
95,98,91,98,-1,-1,135,145
92,98,84,98,-1,-1,136,145
91,98,85,98,-1,-1,136,145
91,98,90,98,-1,-1,132,145
90,98,90,98,-1,-1,135,145
91,98,90,98,-1,-1,132,145
91,98,85,98,-1,-1,132,145
91,98,95,100,-1,-1,132,145
92,98,91,99,-1,-1,132,145
90,98,86,99,-1,-1,134,145
90,98,89,99,-1,-1,134,145
90,98,89,99,-1,-1,133,145
90,98,89,99,-1,-1,130,145
94,98,91,99,-1,-1,133,145
91,98,98,99,-1,-1,133,145
89,98,88,98,-1,-1,132,145
97,98,88,99,-1,-1,134,145
95,98,88,99,-1,-1,133,145
95,98,97,98,-1,-1,127,145
95,98,88,98,-1,-1,136,145
92,98,91,98,-1,-1,136,145
89,98,88,98,-1,-1,132,145
97,98,86,98,-1,-1,133,145
91,98,86,98,-1,-1,132,145
91,98,89,98,-1,-1,135,145
93,98,86,99,-1,-1,134,145
90,98,86,99,-1,-1,135,145
92,98,87,99,-1,-1,135,145
91,98,84,98,-1,-1,135,145
93,98,84,98,-1,-1,136,145
93,98,91,100,-1,-1,136,145
91,98,92,100,-1,-1,136,145
89,98,89,98,-1,-1,133,145
92,98,89,98,-1,-1,133,145
89,98,87,98,-1,-1,133,145
90,98,87,98,-1,-1,131,145
90,98,86,98,-1,-1,134,145
93,98,88,99,-1,-1,134,145
91,97,88,99,-1,-1,130,145
93,98,91,99,-1,-1,130,145
95,98,91,99,-1,-1,131,145
90,98,91,99,-1,-1,131,145
90,98,87,98,-1,-1,131,145
91,98,90,98,-1,-1,130,145
91,98,91,98,-1,-1,135,145
93,98,91,100,-1,-1,135,145
92,98,86,100,-1,-1,134,145
90,98,86,100,-1,-1,133,145
90,98,88,100,-1,-1,133,145
92,98,89,98,-1,-1,130,145
90,98,84,98,-1,-1,132,145
93,98,87,99,-1,-1,132,145
93,98,97,98,-1,-1,136,145
91,98,97,98,-1,-1,135,145
91,98,88,100,-1,-1,133,145
92,98,89,98,-1,-1,134,145
92,98,89,99,-1,-1,133,145
90,98,86,98,-1,-1,133,145
93,98,88,98,-1,-1,133,145
93,98,88,98,-1,-1,132,145
93,98,90,98,-1,-1,131,145
92,98,87,98,-1,-1,130,145
92,97,90,100,-1,-1,130,145
93,98,90,99,-1,-1,130,145
91,98,91,98,-1,-1,134,145
90,97,91,98,-1,-1,133,145
90,97,90,98,-1,-1,133,145
92,97,92,98,-1,-1,134,145
92,98,86,100,-1,-1,129,145
93,98,92,100,-1,-1,129,145
90,98,93,100,-1,-1,129,145
95,98,93,100,-1,-1,130,145
95,98,97,100,-1,-1,129,145
91,98,89,100,-1,-1,127,145
88,98,91,99,-1,-1,129,145
92,98,91,98,-1,-1,129,145
89,98,91,98,-1,-1,130,145
88,98,91,98,-1,-1,134,145
88,98,87,98,-1,-1,131,145
94,98,91,100,-1,-1,128,145
94,98,89,98,-1,-1,133,145
91,98,88,99,-1,-1,133,145
91,98,91,98,-1,-1,131,145
92,98,91,98,-1,-1,131,145
92,98,91,98,-1,-1,133,145
88,98,86,98,-1,-1,134,145
90,98,90,98,-1,-1,129,145
95,98,90,100,-1,-1,129,145
90,98,88,100,-1,-1,131,145
90,98,88,100,-1,-1,131,145
90,98,84,99,-1,-1,132,145
91,98,85,100,-1,-1,133,145
93,98,88,100,-1,-1,131,145
92,98,86,99,-1,-1,131,145
91,98,88,98,-1,-1,137,145
96,98,88,98,-1,-1,139,145
96,98,93,98,-1,-1,134,145
96,98,93,98,-1,-1,134,145
89,98,93,98,-1,-1,131,145
91,98,89,98,-1,-1,131,145
92,98,95,98,-1,-1,132,145
92,98,95,98,-1,-1,134,145
92,98,95,98,-1,-1,134,145
92,98,91,99,-1,-1,134,145
91,98,94,98,-1,-1,133,145
88,98,89,98,-1,-1,133,145
91,98,83,98,-1,-1,136,145
90,98,83,98,-1,-1,130,145
90,98,87,100,-1,-1,133,145
94,98,92,100,-1,-1,131,145
91,98,92,100,-1,-1,134,145
91,98,89,100,-1,-1,134,145
89,98,95,100,-1,-1,136,145
94,98,95,100,-1,-1,136,145
94,98,88,100,-1,-1,136,145
