Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
85.0,97.75968170166016,108.0,98.79999542236328,196.0,195.58277893066406
88.0,97.58647155761719,103.0,98.50325012207031,196.0,195.20285034179688
89.0,97.6843032836914,103.0,98.50325012207031,190.0,195.06993103027344
89.0,97.6843032836914,105.0,98.49042510986328,194.0,195.2243194580078
88.0,97.74840545654297,103.0,98.51868438720703,194.0,195.2243194580078
89.0,98.09342956542969,108.0,98.39103698730469,194.0,195.2418212890625
90.0,98.11881256103516,109.0,98.37089538574219,190.0,195.44253540039062
88.0,98.12200164794922,105.0,98.365234375,193.0,195.3192901611328
90.0,98.11247253417969,105.0,98.365234375,196.0,195.84957885742188
90.0,98.11247253417969,105.0,98.38766479492188,196.0,195.24462890625
90.0,97.94695281982422,106.0,98.37641906738281,196.0,195.24462890625
88.0,97.72389221191406,103.0,98.37078094482422,194.0,195.2440643310547
88.0,97.60807037353516,102.0,98.68597412109375,197.0,194.94879150390625
87.0,97.36166381835938,105.0,98.67958068847656,198.0,194.9423065185547
91.0,96.359619140625,105.0,98.67958068847656,195.0,194.3489227294922
91.0,96.359619140625,104.0,98.18539428710938,193.0,194.3489227294922
88.0,97.35664367675781,103.0,98.66022491455078,193.0,194.3489227294922
89.0,97.6693115234375,106.0,99.1868896484375,189.0,195.50201416015625
91.0,97.20909881591797,103.0,97.85211944580078,189.0,195.3226318359375
89.0,97.73405456542969,102.0,98.57439422607422,193.0,195.0666961669922
90.0,97.66867065429688,102.0,98.57439422607422,191.0,195.78079223632812
90.0,97.66867065429688,104.0,99.00762939453125,194.0,194.93148803710938
89.0,97.95984649658203,109.0,98.5643539428711,194.0,194.93148803710938
88.0,97.90199279785156,106.0,99.16315460205078,197.0,195.25123596191406
89.0,98.03137969970703,106.0,98.56610870361328,196.0,195.25123596191406
91.0,97.88712310791016,105.0,98.98490905761719,193.0,195.18072509765625
88.0,97.74449157714844,105.0,98.98490905761719,194.0,195.5850830078125
88.0,97.74449157714844,106.0,98.79147338867188,197.0,195.5704345703125
90.0,98.1208267211914,102.0,98.79757690429688,197.0,195.5704345703125
89.0,97.67588806152344,104.0,98.57733154296875,191.0,195.49697875976562
92.0,97.66915893554688,104.0,99.1955337524414,195.0,195.75709533691406
91.0,97.74691772460938,103.0,98.19979095458984,196.0,195.75709533691406
90.0,97.36944580078125,103.0,98.19979095458984,190.0,194.88430786132812
90.0,97.36944580078125,105.0,98.06884765625,196.0,195.33729553222656
89.0,97.36944580078125,104.0,98.06884765625,196.0,195.33729553222656
87.0,97.36486053466797,104.0,98.65074157714844,192.0,195.18894958496094
92.0,97.48902130126953,103.0,97.98951721191406,191.0,195.33912658691406
91.0,97.56880950927734,110.0,98.48353576660156,196.0,195.31114196777344
90.0,97.60291290283203,110.0,98.48353576660156,190.0,195.50730895996094
90.0,97.60291290283203,106.0,98.49308776855469,194.0,195.24423217773438
89.0,97.73490142822266,103.0,98.07315826416016,194.0,195.24423217773438
90.0,97.73963928222656,105.0,98.4780502319336,191.0,195.07627868652344
91.0,98.04981994628906,101.0,98.99082946777344,190.0,195.61834716796875
91.0,97.67012023925781,107.0,99.16898345947266,189.0,195.7746124267578
90.0,97.74424743652344,107.0,99.16898345947266,190.0,195.83970642089844
