Ranging.distTo1,Ranging.truthDistTo1,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
295,276,116,110,85,104
295,278,113,111,78,102
292,278,114,110,88,105
294,274,108,108,70,105
292,274,108,105,70,105
292,274,108,105,69,105
293,276,106,107,70,104
294,276,109,107,70,104
294,278,112,104,69,102
291,278,107,102,69,102
294,277,109,102,69,102
294,277,109,102,69,104
293,277,110,102,69,104
296,277,110,104,68,104
293,277,109,102,68,105
292,275,106,101,68,105
290,277,106,100,68,105
290,277,106,100,68,105
291,276,104,100,68,103
291,276,106,98,68,104
294,276,105,98,66,104
296,276,101,98,68,104
296,275,103,98,68,104
296,275,103,98,68,104
296,275,101,98,66,104
295,275,101,97,67,104
295,278,101,101,66,101
296,279,102,101,66,101
296,279,104,101,66,101
296,279,104,101,68,101
297,279,102,103,68,101
294,279,103,101,67,101
294,278,107,102,66,102
291,278,104,104,67,102
291,278,104,104,67,102
291,278,104,104,67,102
290,276,110,104,66,105
291,276,107,104,68,103
291,276,109,104,70,103
291,275,108,102,73,103
289,275,105,104,73,103
289,275,105,104,74,103
289,275,106,102,68,103
288,275,105,103,52,103
287,277,103,100,43,101
288,272,106,99,39,105
286,272,105,98,39,105
286,272,105,98,38,105
284,272,100,96,33,105
286,274,100,101,36,103
284,272,106,98,40,105
285,274,100,101,37,103
288,274,99,101,37,103
288,274,99,101,29,103
283,274,99,101,34,103
288,276,100,97,38,102
287,276,102,100,41,102
287,275,106,104,45,103
287,273,108,104,45,103
287,273,108,104,60,105
288,273,107,105,73,105
290,272,109,110,79,105
289,270,106,106,64,106
286,272,114,107,77,106
285,272,112,111,77,106
285,272,112,111,83,104
278,271,116,110,91,106
271,262,118,115,96,106
274,262,118,115,108,106
273,262,122,118,118,106
274,259,123,117,118,106
274,259,123,117,133,106
271,258,123,118,148,106
269,258,128,119,151,106
281,258,129,121,154,106
280,261,130,123,179,104
290,261,131,121,179,104
290,261,131,121,185,104
284,256,133,127,180,108
289,256,135,127,215,108
284,260,139,126,215,108
284,273,141,129,215,108
290,273,138,130,215,108
290,273,138,130,215,108
288,279,143,133,215,108
289,279,135,133,215,108
289,279,136,133,215,108
289,279,134,135,215,108
292,282,135,137,215,108
292,282,135,137,215,108
291,280,136,135,215,108
291,280,137,138,215,108
294,281,137,138,215,108
296,283,136,137,215,108
295,275,136,138,215,108
295,275,136,138,215,108
300,275,133,138,215,108
298,275,137,138,215,108
296,275,138,137,215,108
289,276,138,140,215,108
289,276,138,140,215,108
289,276,138,140,215,108
291,277,138,138,215,108
273,274,142,140,215,108
290,270,143,139,215,108
285,270,143,140,215,108
280,270,139,140,215,108
280,270,139,140,215,108
279,270,146,141,215,108
279,270,146,144,215,108
278,270,148,144,215,108
279,270,145,146,215,108
277,266,144,145,215,108
277,266,144,145,215,108
280,266,144,144,215,108
279,266,143,144,215,108
278,271,145,147,215,108
279,271,145,144,215,108
286,275,144,142,215,108
286,275,144,142,215,108
