Ranging.distTo1,Ranging.truthDistTo1,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
74,79,121,115,105,105
70,79,125,115,100,105
69,80,123,120,100,105
74,81,123,120,97,101
74,81,126,120,96,97
74,79,127,117,93,99
73,84,125,117,94,95
74,78,121,116,91,94
75,80,123,120,91,94
71,80,123,120,91,91
71,80,126,124,85,91
71,80,123,119,89,92
73,81,127,123,90,90
73,81,124,122,89,92
74,79,124,126,89,92
72,79,124,126,90,95
72,79,126,126,90,95
73,80,125,133,90,92
71,81,128,131,92,97
70,79,129,134,95,98
69,79,136,133,95,98
70,79,136,133,95,99
70,79,136,135,95,95
71,84,139,137,96,97
72,84,140,139,97,97
73,84,136,142,99,97
73,84,139,140,99,97
71,84,139,140,99,97
71,84,138,141,100,97
70,84,143,142,103,97
69,84,141,142,103,97
70,84,144,142,103,97
72,84,143,142,103,97
72,82,143,142,103,97
72,82,143,142,102,97
74,82,144,145,105,101
71,80,140,146,104,101
69,80,144,149,101,101
71,80,143,149,101,101
72,78,143,149,100,101
72,78,144,147,99,105
70,83,145,147,99,102
69,82,144,149,97,100
71,80,144,150,97,100
72,80,145,150,97,100
70,79,145,150,95,99
70,79,149,148,98,109
69,79,149,150,96,101
73,76,147,151,98,102
70,77,145,151,98,102
69,75,144,149,98,102
68,78,144,149,96,100
68,78,145,151,102,104
69,78,146,152,100,98
65,78,147,153,99,98
66,78,147,152,100,100
68,78,146,152,100,100
70,76,146,152,99,98
70,76,148,149,102,103
67,76,146,149,102,103
68,77,147,149,103,103
68,77,148,150,103,102
68,78,147,150,103,102
69,78,147,150,102,102
69,78,146,150,101,102
69,77,145,149,101,102
66,77,144,148,102,102
66,77,145,149,102,99
71,77,143,148,102,99
71,76,143,148,101,103
71,76,145,147,100,103
69,79,142,148,101,99
70,79,142,145,100,99
68,78,140,144,104,99
68,78,138,141,104,99
71,79,138,141,104,99
71,79,138,141,103,99
71,78,133,139,104,99
70,79,129,139,105,100
68,79,126,133,106,100
69,77,121,128,106,100
71,79,121,128,106,104
71,79,120,128,107,100
70,78,119,127,106,100
69,78,117,124,105,100
70,80,120,123,106,100
68,80,117,120,106,100
70,80,117,120,102,100
70,80,114,119,108,100
73,80,112,118,107,100
71,80,106,116,108,100
68,80,102,116,109,100
70,80,100,116,109,100
72,77,100,116,111,100
72,77,98,115,106,112
69,77,97,110,109,114
72,77,98,108,111,116
69,78,95,109,116,115
70,78,96,105,116,115
70,79,96,105,112,117
70,79,97,107,111,117
68,78,95,107,117,116
68,79,93,108,118,123
72,78,95,108,121,125
71,78,99,107,121,125
70,78,99,107,120,126
70,78,100,106,126,132
72,77,106,105,129,130
68,79,106,108,132,133
68,79,108,112,134,139
70,78,116,111,134,139
72,78,116,111,139,137
72,78,110,112,140,137
69,78,119,110,140,137
70,81,115,107,140,147
71,81,116,109,143,147
71,78,118,112,143,147
68,78,118,112,141,144
68,78,115,112,142,146
72,81,115,109,141,149
68,78,116,107,140,149
72,76,117,110,141,148
73,76,115,110,141,148
72,79,115,110,141,147
72,79,110,106,141,145
69,80,105,105,141,147
69,78,104,103,140,148
70,78,99,103,141,148
72,79,98,100,141,148
68,79,98,100,139,146
68,79,99,99,140,146
71,78,101,98,139,146
69,77,103,98,140,147
70,78,104,98,141,149
70,79,103,98,141,149
70,79,103,98,142,147
70,79,103,96,142,147
70,78,101,97,144,147
73,78,97,97,142,147
68,76,100,99,143,149
68,78,99,96,143,149
69,78,99,96,142,147
69,78,106,96,143,147
70,79,103,92,141,147
68,77,101,93,144,150
67,77,98,93,141,150
69,77,99,96,141,150
71,77,99,96,141,150
71,77,100,94,143,150
70,77,98,95,139,150
68,81,96,93,141,153
66,80,98,90,139,153
69,80,92,90,139,153
66,76,92,90,140,153
66,76,91,94,140,151
67,76,90,95,142,151
69,76,93,95,141,149
70,76,91,95,140,150
68,76,90,95,140,150
67,76,90,95,143,150
67,76,94,95,142,150
69,76,104,96,142,148
68,78,98,95,143,148
69,78,95,95,143,148
68,76,97,95,143,148
68,78,97,95,143,148
68,78,99,95,144,148
68,78,101,95,144,150
68,76,102,92,145,151
68,77,99,92,144,151
68,78,101,92,144,151
68,78,101,92,144,149
68,78,103,91,142,151
66,76,103,90,141,149
67,76,100,90,138,149
66,77,103,90,137,149
68,75,104,95,137,149
68,79,104,95,137,151
68,79,103,91,136,141
70,80,100,89,133,141
68,79,104,89,130,141
69,79,109,96,127,140
68,80,112,93,127,140
69,80,112,93,120,133
69,80,109,94,116,133
68,81,104,99,114,127
69,78,98,99,111,123
69,75,94,102,112,123
68,76,95,108,112,123
68,76,95,108,110,123
68,76,99,110,109,123
69,77,98,110,108,123
68,75,104,107,108,123
69,79,108,109,104,122
68,79,111,108,104,122
70,77,111,108,104,123
70,77,112,114,104,123
68,79,113,106,101,123
70,78,117,110,101,123
70,78,116,107,100,123
68,78,117,109,100,123
69,78,117,109,100,123
69,78,119,110,98,123
69,79,120,115,96,107
71,79,123,118,91,107
69,78,124,117,85,107
70,80,126,117,85,107
70,78,126,117,85,106
70,78,127,117,88,106
70,78,129,117,88,105
68,79,128,126,92,105
68,81,136,129,95,108
68,81,141,131,95,108
67,78,141,131,98,104
67,78,142,132,98,104
67,78,144,135,98,104
67,76,145,141,92,103
68,76,150,142,97,103
68,76,150,143,97,103
68,76,150,143,97,103
68,76,150,143,91,103
68,75,152,144,92,108
68,75,149,145,89,109
66,75,152,145,89,109
67,75,152,150,89,109
68,76,152,150,86,104
68,76,154,140,91,105
66,76,152,140,92,105
69,76,149,143,97,105
67,76,151,139,99,105
68,78,152,139,99,105
69,77,152,139,96,105
69,77,150,138,99,105
68,78,149,138,99,113
66,74,149,142,98,107
68,75,147,142,98,107
66,74,146,142,98,107
68,74,146,142,99,107
68,74,142,142,101,114
68,76,144,138,105,115
65,76,145,136,109,115
67,74,144,140,109,114
67,76,139,135,109,114
69,76,139,135,113,115
69,76,139,135,112,115
68,79,145,135,113,119
68,80,142,134,113,115
68,77,141,139,113,115
69,77,141,134,113,115
68,79,141,134,112,117
68,79,141,134,111,117
70,78,144,134,109,116
68,78,143,138,108,116
70,78,142,138,108,117
71,78,141,141,108,117
69,78,141,141,106,111
69,78,144,141,102,111
71,78,144,138,98,111
69,80,144,134,89,113
69,80,144,134,85,113
71,79,145,138,85,113
70,78,145,138,86,111
70,78,145,138,86,111
70,79,143,134,85,112
69,79,143,134,86,112
69,79,144,134,91,112
69,77,142,134,91,112
69,79,142,134,94,112
69,79,144,134,98,111
68,79,144,133,101,111
68,78,144,132,103,111
69,78,142,131,107,111
69,76,141,133,107,111
69,80,141,133,108,111
69,80,138,129,107,115
68,81,138,127,109,115
68,81,134,126,106,116
66,81,132,124,109,116
64,78,129,122,109,116
67,78,129,122,106,113
67,78,130,122,100,113
66,78,129,122,98,114
68,80,127,122,91,115
67,80,129,117,88,116
67,74,126,119,88,116
66,75,126,119,84,111
66,75,124,118,84,113
68,74,123,116,85,113
66,74,121,114,88,113
67,76,119,113,92,115
67,75,116,112,92,115
66,76,116,112,121,115
66,76,119,112,100,116
66,75,124,108,108,116
67,75,129,107,114,116
64,76,136,105,118,116
65,73,134,104,118,116
67,72,134,104,117,123
67,72,136,103,119,124
65,71,143,103,117,128
66,72,132,97,120,126
71,74,83,97,113,131
68,74,76,94,113,131
68,71,76,94,112,133
68,71,78,94,115,133
67,73,79,92,128,136
66,72,81,87,131,140
65,72,102,86,138,139
67,72,98,86,138,139
64,71,98,86,142,139
64,71,103,88,152,137
63,71,107,88,152,137
63,72,100,88,155,139
66,72,100,86,156,139
67,72,99,81,156,139
68,73,99,81,155,148
68,73,79,82,159,149
67,72,79,82,158,149
62,71,82,84,162,147
68,72,86,84,163,144
65,71,85,84,163,144
65,70,85,84,159,146
65,70,87,84,160,145
65,70,86,86,160,149
63,73,87,82,157,148
62,74,90,83,152,148
66,73,93,83,152,148
66,73,93,83,152,148
66,73,91,83,152,148
61,74,90,83,149,148
62,73,96,82,148,148
64,73,97,87,154,142
62,73,98,87,154,142
65,72,98,87,151,142
65,72,98,91,150,138
68,74,100,91,154,143
66,76,99,91,146,143
63,76,99,91,147,144
64,77,103,91,147,144
65,74,103,91,152,144
65,74,100,88,145,141
62,74,101,89,151,143
64,75,103,89,149,141
61,75,103,89,146,141
65,75,104,89,146,141
65,75,104,89,147,142
65,75,103,89,148,141
65,72,102,93,142,136
63,72,102,95,141,134
63,72,101,95,137,138
65,71,99,95,137,138
62,71,99,95,131,136
62,71,99,96,136,136
63,71,98,96,130,136
61,71,99,95,133,133
63,73,99,91,133,137
68,74,99,90,133,137
63,74,99,90,133,137
63,74,99,90,142,137
66,74,99,90,140,133
66,75,98,90,143,137
64,72,97,95,142,134
62,72,98,94,142,134
62,74,98,94,146,137
62,74,99,90,150,141
67,72,99,95,148,139
63,72,101,95,152,139
63,76,101,94,150,143
66,77,101,95,150,143
63,76,101,95,148,143
63,76,104,95,152,143
64,76,104,95,151,136
65,76,103,95,146,136
66,74,103,93,139,132
63,75,102,93,139,132
65,76,102,93,141,136
65,76,105,96,140,136
66,74,106,94,133,136
66,76,104,97,129,122
63,78,107,97,127,122
64,73,109,99,127,122
65,73,109,99,125,111
65,73,114,99,128,111
62,73,114,99,126,114
65,73,111,99,119,109
63,73,111,96,119,107
64,73,111,98,119,107
67,73,111,98,111,104
67,73,108,99,110,104
63,72,109,103,111,100
66,73,112,103,111,100
66,73,108,103,110,100
66,72,111,106,110,100
62,71,111,106,112,99
62,71,113,108,109,103
64,73,112,106,106,103
66,71,114,109,106,99
65,72,120,109,107,103
63,71,118,113,107,103
65,71,118,113,100,99
65,71,118,113,98,84
63,74,119,112,97,89
66,72,123,113,94,87
64,73,121,113,91,87
62,74,121,113,91,87
62,72,121,113,93,82
62,72,121,119,88,82
63,72,124,119,89,82
62,72,122,119,90,82
62,72,121,119,92,82
63,72,123,119,92,82
66,71,123,119,98,82
66,71,128,119,108,82
66,71,128,119,114,82
65,72,129,130,94,82
64,71,131,130,89,82
61,71,135,130,89,82
65,72,135,130,91,82
65,72,138,132,88,87
62,72,139,136,88,87
63,74,145,136,89,90
61,74,142,138,91,90
63,74,145,138,91,90
64,71,145,138,91,86
64,71,145,140,93,86
63,71,151,138,93,92
65,72,148,138,97,90
63,72,148,138,99,93
64,71,151,139,99,93
64,72,151,139,102,88
64,72,150,137,102,91
61,72,148,142,101,92
64,74,145,146,110,91
62,75,147,144,93,91
63,72,146,141,93,91
63,72,146,141,84,94
63,72,147,141,85,94
66,75,151,144,85,91
64,75,152,142,85,94
63,72,151,142,88,91
63,72,149,144,88,91
62,71,149,144,86,92
62,71,148,144,90,93
65,72,149,142,86,94
61,71,149,143,86,94
63,71,152,143,91,98
63,71,147,143,91,98
63,74,147,143,90,95
63,74,148,140,95,99
63,74,150,140,90,96
62,72,149,140,93,101
63,72,150,140,89,101
66,70,147,142,89,101
61,70,147,142,90,98
61,70,149,142,91,98
65,72,149,139,98,101
64,72,148,139,99,101
61,70,149,141,101,97
65,72,146,139,101,97
64,72,146,139,108,101
64,72,149,139,105,97
63,70,147,140,104,98
64,73,145,139,103,101
62,76,148,143,103,99
63,75,148,143,103,99
62,74,148,143,100,98
62,74,145,143,98,98
65,76,146,141,95,94
62,73,147,141,92,95
65,72,144,140,95,92
63,72,145,138,95,92
63,74,145,138,95,92
63,74,142,135,96,96
64,72,140,134,96,92
64,72,138,132,95,92
64,72,135,132,99,92
65,71,130,129,99,92
63,71,130,129,101,92
63,71,124,127,104,92
63,71,120,127,105,92
64,71,122,127,110,92
65,73,117,120,112,102
64,72,119,120,112,102
65,72,119,120,118,104
65,72,117,120,119,105
63,72,120,120,131,103
64,73,125,119,129,107
63,71,133,114,132,106
62,71,139,113,132,106
66,72,139,113,130,106
66,72,148,113,131,110
66,73,145,112,132,113
61,72,135,111,131,109
63,75,129,114,130,112
63,75,121,111,130,112
63,75,121,111,131,113
63,75,120,109,131,117
63,74,114,107,131,121
63,71,108,101,130,124
62,71,102,101,133,121
64,70,53,101,133,121
61,71,53,101,131,121
61,71,112,92,132,122
64,73,123,92,132,124
62,71,116,88,134,126
61,74,111,89,135,123
64,71,106,84,135,123
62,70,106,84,133,122
62,70,96,84,131,122
62,70,88,84,133,122
66,70,76,84,135,127
63,72,83,85,133,130
63,70,82,84,133,130
64,70,82,84,133,127
64,70,84,85,134,127
63,70,84,86,134,129
63,70,102,86,136,131
61,70,111,86,136,131
64,70,100,86,136,131
62,72,100,86,136,131
62,72,62,88,137,133
63,72,64,90,136,133
63,72,60,91,136,133
61,72,55,91,134,135
61,71,55,91,134,135
60,74,55,91,133,135
60,74,60,93,135,131
62,75,61,94,134,132
64,74,70,90,134,133
60,72,78,91,135,135
61,73,81,91,135,135
60,69,81,91,136,135
60,69,86,95,141,135
62,69,92,96,138,135
63,70,98,98,140,135
60,72,98,101,143,137
60,70,92,102,143,137
60,70,92,102,142,135
60,70,99,103,144,135
62,70,96,105,141,135
62,70,96,107,144,140
60,70,100,107,143,140
63,70,103,107,143,140
63,70,103,107,144,140
63,70,108,107,146,140
63,72,108,109,146,143
63,71,108,108,144,140
61,71,109,108,145,140
60,71,111,108,145,140
66,73,111,108,146,141
66,73,110,108,146,147
65,71,101,107,145,145
64,70,79,107,145,145
60,72,76,110,145,147
62,71,73,110,145,147
61,73,73,110,144,143
61,73,77,112,143,139
62,74,76,112,145,139
61,73,76,112,144,139
60,73,80,112,144,139
63,74,75,109,144,139
62,71,75,109,144,145
62,71,82,109,145,145
62,70,82,110,145,143
61,68,91,110,145,143
63,69,98,110,145,143
64,71,103,116,145,143
62,71,103,116,145,145
62,71,98,118,147,148
64,70,105,116,148,142
59,68,111,120,145,142
61,68,114,120,144,142
60,68,111,120,144,142
63,70,111,120,143,144
63,70,105,116,142,144
62,71,104,116,139,144
59,70,93,116,139,144
63,71,92,124,136,144
61,71,91,124,136,144
60,70,91,124,131,144
60,70,94,123,128,144
61,70,98,123,123,133
60,70,104,124,116,133
57,68,112,120,119,131
60,68,115,119,119,131
59,68,115,119,122,131
59,68,115,122,122,131
61,69,115,122,119,131
61,69,113,124,116,131
58,68,112,124,114,115
61,68,109,124,114,115
59,69,109,124,109,115
59,69,110,124,106,115
61,69,111,124,105,115
65,71,114,127,101,117
61,71,114,127,96,117
58,71,114,127,96,117
59,72,114,127,99,117
59,72,116,136,100,117
59,72,121,136,97,117
60,72,132,136,98,117
60,72,135,136,98,117
60,72,136,140,98,117
60,71,136,140,99,117
60,71,139,140,95,117
65,72,143,143,95,117
64,72,149,143,97,117
65,72,155,143,95,117
63,72,158,143,95,117
62,72,158,143,93,117
62,72,155,143,95,117
63,72,155,152,94,113
64,75,159,153,95,113
62,75,160,153,94,113
59,72,159,152,94,113
64,70,159,152,94,116
64,70,160,156,97,117
63,71,159,156,93,117
60,71,159,155,94,117
63,73,159,155,98,101
63,73,159,155,98,101
59,75,159,155,100,105
59,75,156,155,102,105
63,75,156,150,105,105
63,71,156,149,105,109
63,70,152,146,106,109
63,70,151,145,106,109
62,70,151,145,102,109
62,70,149,145,100,109
60,72,147,143,103,109
61,69,144,139,106,105
61,70,144,139,107,109
61,69,142,139,107,109
61,70,142,139,111,109
61,70,141,139,112,109
62,70,136,139,107,109
61,68,142,139,110,109
64,70,136,139,108,109
62,69,135,138,108,109
63,69,135,138,102,109
63,69,137,138,100,109
60,68,139,136,100,109
60,69,142,136,106,109
62,69,142,136,100,105
60,71,142,140,100,105
59,71,142,140,94,104
59,71,142,146,92,104
61,71,144,146,100,104
60,71,146,146,105,100
59,70,150,146,106,100
62,72,144,146,106,100
66,74,144,146,109,99
66,74,147,147,107,96
61,73,146,147,104,96
60,74,151,147,99,96
61,74,145,143,96,96
64,70,147,141,96,96
63,71,147,141,93,99
63,71,142,141,90,99
62,71,144,141,91,99
60,71,137,141,93,99
63,70,140,138,95,101
61,71,146,141,95,101
64,70,146,141,98,99
64,70,140,137,101,101
62,70,140,136,103,101
61,70,135,136,105,101
63,68,133,133,103,101
60,68,138,133,103,101
62,68,138,133,104,101
62,68,139,129,104,101
61,68,138,129,96,101
59,69,140,129,93,105
