Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
101,99.55570983886719,-1,-1.0,-1,-1.0,-1,-1.0
101,99.55570983886719,-1,-1.0,-1,-1.0,-1,-1.0
97,99.55570983886719,-1,-1.0,-1,-1.0,-1,-1.0
97,99.55570983886719,-1,-1.0,-1,-1.0,-1,-1.0
98,99.6091079711914,-1,-1.0,-1,-1.0,-1,-1.0
96,99.29248809814453,-1,-1.0,-1,-1.0,-1,-1.0
97,99.57464599609375,-1,-1.0,-1,-1.0,-1,-1.0
97,99.5754623413086,-1,-1.0,-1,-1.0,-1,-1.0
97,99.57164764404297,-1,-1.0,-1,-1.0,-1,-1.0
97,99.57164764404297,-1,-1.0,-1,-1.0,-1,-1.0
97,99.57083892822266,-1,-1.0,-1,-1.0,-1,-1.0
97,99.55729675292969,-1,-1.0,-1,-1.0,-1,-1.0
101,99.56687927246094,-1,-1.0,-1,-1.0,-1,-1.0
101,99.5689926147461,-1,-1.0,-1,-1.0,-1,-1.0
100,99.5689926147461,-1,-1.0,-1,-1.0,-1,-1.0
100,99.5689926147461,-1,-1.0,-1,-1.0,-1,-1.0
100,99.620361328125,-1,-1.0,-1,-1.0,-1,-1.0
102,99.76334381103516,-1,-1.0,-1,-1.0,-1,-1.0
102,99.75,-1,-1.0,-1,-1.0,-1,-1.0
98,99.74871063232422,-1,-1.0,-1,-1.0,-1,-1.0
98,99.69749450683594,-1,-1.0,-1,-1.0,-1,-1.0
98,99.69749450683594,-1,-1.0,-1,-1.0,-1,-1.0
96,99.31480407714844,-1,-1.0,-1,-1.0,-1,-1.0
96,99.57820892333984,-1,-1.0,-1,-1.0,-1,-1.0
102,99.2934341430664,-1,-1.0,-1,-1.0,-1,-1.0
102,99.75344848632812,-1,-1.0,-1,-1.0,-1,-1.0
98,99.75691986083984,-1,-1.0,-1,-1.0,-1,-1.0
98,99.75691986083984,-1,-1.0,-1,-1.0,-1,-1.0
98,99.61200714111328,-1,-1.0,-1,-1.0,-1,-1.0
98,99.29496765136719,-1,-1.0,-1,-1.0,-1,-1.0
98,99.29496765136719,-1,-1.0,-1,-1.0,-1,-1.0
103,99.29470825195312,-1,-1.0,-1,-1.0,-1,-1.0
103,99.29071807861328,-1,-1.0,-1,-1.0,-1,-1.0
103,99.29071807861328,-1,-1.0,-1,-1.0,-1,-1.0
97,99.64191436767578,-1,-1.0,-1,-1.0,-1,-1.0
97,99.75473022460938,-1,-1.0,-1,-1.0,-1,-1.0
100,99.6912841796875,-1,-1.0,-1,-1.0,-1,-1.0
100,99.58143615722656,-1,-1.0,-1,-1.0,-1,-1.0
