Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo1,Ranging.truthDistTo1,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
107,104.20368957519531,136,143.78237915039062,-1,228.50625610351562,142,143.60183715820312
109,104.50955200195312,136,143.68296813964844,-1,228.50625610351562,139,143.63299560546875
106,104.50761413574219,136,143.770263671875,-1,228.50625610351562,139,143.761962890625
104,104.07854461669922,136,143.7746124267578,-1,228.50625610351562,141,143.36038208007812
106,104.14730072021484,136,143.8047637939453,-1,228.50625610351562,140,143.36038208007812
106,104.44847869873047,136,143.78762817382812,-1,228.50625610351562,142,143.3834991455078
106,104.16259765625,136,143.21728515625,-1,228.50625610351562,142,143.378173828125
107,104.02725982666016,137,143.77183532714844,-1,228.50625610351562,139,143.51077270507812
108,104.36105346679688,134,143.77183532714844,-1,228.50625610351562,140,143.22427368164062
108,104.5376205444336,134,143.86474609375,-1,228.50625610351562,142,143.3926239013672
107,104.53484344482422,138,143.87005615234375,-1,228.50625610351562,137,143.3926239013672
108,104.2060546875,138,143.86436462402344,-1,228.50625610351562,137,143.3926239013672
106,104.50477600097656,136,143.86907958984375,-1,228.50625610351562,140,143.389404296875
106,104.03764343261719,135,143.7946319580078,-1,228.50625610351562,138,143.46722412109375
104,104.04304504394531,138,143.71168518066406,-1,228.50625610351562,140,143.2301788330078
104,104.00701904296875,139,143.7444305419922,-1,228.50625610351562,140,143.49891662597656
105,103.83079528808594,135,143.2505645751953,-1,228.50625610351562,140,143.49891662597656
107,103.83079528808594,137,143.26341247558594,-1,228.50625610351562,141,143.49891662597656
106,104.11515045166016,140,143.70443725585938,-1,228.50625610351562,140,143.32582092285156
105,104.15193176269531,140,143.8903350830078,-1,228.50625610351562,142,143.36026000976562
106,104.11243438720703,134,143.6853790283203,-1,228.50625610351562,138,143.2301025390625
106,104.03812408447266,134,143.70359802246094,-1,228.50625610351562,138,143.2301025390625
104,104.2822265625,134,143.75035095214844,-1,228.50625610351562,136,143.34417724609375
104,104.3858871459961,135,143.90769958496094,-1,228.50625610351562,139,143.34951782226562
105,104.30247497558594,135,143.91041564941406,-1,228.50625610351562,140,143.51271057128906
106,104.15921020507812,135,143.42465209960938,-1,228.50625610351562,139,143.51271057128906
106,104.20814514160156,136,143.22869873046875,-1,228.50625610351562,141,143.51271057128906
106,104.27770233154297,136,143.7169952392578,-1,228.50625610351562,139,143.2150421142578
105,104.23445892333984,136,143.7871856689453,-1,228.50625610351562,137,142.83718872070312
106,104.23445892333984,136,143.8772735595703,-1,228.50625610351562,144,142.9789581298828
106,104.75005340576172,137,143.74737548828125,-1,228.50625610351562,141,143.64743041992188
106,104.63639068603516,137,143.81346130371094,-1,228.50625610351562,140,143.3853302001953
108,104.63716125488281,136,143.6674346923828,-1,228.50625610351562,143,143.66111755371094
108,104.75003051757812,136,143.7465362548828,-1,228.50625610351562,138,143.66896057128906
107,104.76268005371094,136,143.7465362548828,-1,228.50625610351562,140,143.99374389648438
106,104.7448501586914,136,143.7434539794922,-1,228.50625610351562,139,143.67897033691406
104,104.64322662353516,138,143.75064086914062,-1,228.50625610351562,139,143.67897033691406
106,104.64322662353516,140,143.75064086914062,-1,228.50625610351562,139,143.67897033691406
107,104.2164306640625,137,143.2879638671875,-1,228.50625610351562,143,143.52708435058594
107,104.44400024414062,137,143.77064514160156,-1,228.50625610351562,141,143.36717224121094
108,104.20599365234375,135,143.2862548828125,-1,228.50625610351562,138,143.51242065429688
108,104.34791564941406,136,143.30213928222656,-1,228.50625610351562,141,143.50022888183594
107,104.29447174072266,138,143.71322631835938,-1,228.50625610351562,143,143.218017578125
106,104.49952697753906,136,143.72068786621094,-1,228.50625610351562,139,143.5965576171875
106,104.20030212402344,137,143.72560119628906,-1,228.50625610351562,139,143.20962524414062
106,104.47071838378906,137,143.69883728027344,-1,228.50625610351562,141,143.2289581298828
109,104.13607025146484,135,143.71646118164062,-1,228.50625610351562,143,143.65798950195312
109,103.98625946044922,134,143.71644592285156,-1,228.50625610351562,142,143.2208709716797
106,103.99811553955078,138,143.90435791015625,-1,228.50625610351562,139,143.21823120117188
106,104.04259490966797,140,143.77069091796875,-1,228.50625610351562,136,143.6592254638672
107,104.12052154541016,138,143.81045532226562,-1,228.50625610351562,141,143.61000061035156
107,104.46823120117188,138,143.7860870361328,-1,228.50625610351562,142,143.4366455078125
106,104.09880828857422,136,143.25762939453125,-1,228.50625610351562,142,143.5098114013672
106,104.46820068359375,136,143.67007446289062,-1,228.50625610351562,143,143.22634887695312
107,104.34165954589844,136,143.67007446289062,-1,228.50625610351562,139,143.6707305908203
107,104.23150634765625,135,143.80377197265625,-1,228.50625610351562,138,143.658935546875
106,104.49481201171875,135,143.77658081054688,-1,228.50625610351562,138,143.6407470703125
106,104.07917022705078,136,143.71255493164062,-1,228.50625610351562,138,143.36244201660156
105,104.55845642089844,133,144.3002166748047,-1,228.50625610351562,139,143.3769989013672
104,104.11373138427734,134,143.71070861816406,-1,228.50625610351562,139,143.37286376953125
106,104.08930206298828,136,143.70050048828125,-1,228.50625610351562,140,143.37118530273438
107,104.19439697265625,137,143.29251098632812,-1,228.50625610351562,140,143.49891662597656
105,104.76736450195312,139,143.8239288330078,-1,228.50625610351562,141,143.7320098876953
105,104.67420196533203,140,143.8239288330078,-1,228.50625610351562,141,143.7320098876953
104,104.7577133178711,138,143.99893188476562,-1,228.50625610351562,144,143.72479248046875
106,104.64105224609375,138,143.99893188476562,-1,228.50625610351562,142,143.7226104736328
108,104.4769287109375,136,143.90138244628906,-1,228.50625610351562,142,143.73019409179688
107,104.11093139648438,136,143.78341674804688,-1,228.50625610351562,143,143.36599731445312
107,104.3428955078125,136,143.7769775390625,-1,228.50625610351562,142,143.3665008544922
107,104.0176773071289,135,143.78546142578125,-1,228.50625610351562,143,143.22727966308594
106,104.09654235839844,139,143.7759552001953,-1,228.50625610351562,141,143.3569793701172
106,104.10091400146484,138,143.89295959472656,-1,228.50625610351562,138,143.35781860351562
109,104.74432373046875,136,143.70773315429688,-1,228.50625610351562,138,143.3626708984375
110,104.0271987915039,135,144.27976989746094,-1,228.50625610351562,137,143.3667755126953
105,104.13041687011719,133,144.2953338623047,-1,228.50625610351562,141,143.41529846191406
105,103.93310546875,134,144.3917694091797,-1,228.50625610351562,142,143.21353149414062
108,104.59795379638672,136,143.91184997558594,-1,228.50625610351562,140,143.9380340576172
103,104.0990219116211,136,143.76092529296875,-1,228.50625610351562,141,143.22811889648438
102,104.18773651123047,137,143.45660400390625,-1,228.50625610351562,142,142.94529724121094
106,104.6036376953125,138,143.08941650390625,-1,227.4767303466797,141,143.20706176757812
101,104.6036376953125,134,143.62794494628906,-1,227.84310913085938,141,143.20706176757812
102,102.68917846679688,132,141.02688598632812,-1,225.4453887939453,141,141.3900604248047
101,102.91974639892578,132,140.32066345214844,-1,226.27125549316406,140,141.59408569335938
100,102.0465087890625,130,140.040771484375,212,226.78146362304688,138,142.14657592773438
101,103.37871551513672,125,139.85888671875,210,228.26712036132812,138,143.18992614746094
100,104.12760925292969,125,139.85888671875,212,228.26712036132812,138,143.18992614746094
100,105.76847076416016,123,140.62371826171875,212,231.6796112060547,139,144.44207763671875
101,99.29607391357422,123,138.20083618164062,213,229.65377807617188,139,145.51820373535156
98,99.85594177246094,127,138.20083618164062,213,230.8795623779297,140,147.258544921875
98,101.3674545288086,128,138.20083618164062,222,233.2755126953125,140,147.258544921875
96,101.46696472167969,133,139.3048553466797,224,232.9780731201172,143,147.258544921875
98,102.94840240478516,132,139.3048553466797,228,232.9780731201172,144,147.258544921875
102,102.94840240478516,140,141.08653259277344,229,235.82998657226562,149,154.192626953125
102,102.94840240478516,143,141.08653259277344,234,235.82998657226562,149,156.79605102539062
104,106.84442901611328,137,149.8017120361328,237,243.9427032470703,152,157.25875854492188
106,107.4001693725586,140,150.45111083984375,242,251.2306671142578,152,157.71533203125
112,107.4001693725586,149,150.45111083984375,242,251.2306671142578,155,161.77676391601562
113,115.51176452636719,147,153.54489135742188,249,253.78659057617188,155,162.09095764160156
117,116.16252136230469,142,153.96885681152344,249,259.41461181640625,159,162.99830627441406
115,116.91401672363281,141,154.5231170654297,250,260.7237854003906,159,162.76480102539062
112,117.7028579711914,153,153.74842834472656,250,259.9169616699219,158,162.53785705566406
111,118.31786346435547,156,153.74842834472656,250,259.9169616699219,159,161.1490936279297
112,117.22969055175781,159,154.0760040283203,250,263.70379638671875,156,160.3692169189453
111,115.54660034179688,155,152.4495086669922,254,262.8870544433594,155,160.50753784179688
112,115.54660034179688,144,152.4495086669922,252,263.9964904785156,154,161.1565704345703
113,114.1867904663086,143,152.19894409179688,254,262.9509582519531,154,158.10850524902344
118,111.70360565185547,146,151.49647521972656,255,263.04669189453125,153,157.38082885742188
117,110.43266296386719,148,150.5183868408203,256,261.9166259765625,154,156.01620483398438
109,107.95274353027344,156,150.6084747314453,254,263.4969787597656,152,156.01620483398438
105,102.92161560058594,156,155.63259887695312,251,262.2689514160156,152,154.1565399169922
98,100.4285659790039,159,154.7555694580078,248,261.6889953613281,152,155.4060516357422
96,98.17338562011719,159,153.41897583007812,239,261.6889953613281,151,155.18409729003906
95,95.35517883300781,148,150.6877899169922,238,260.4173278808594,147,154.7116241455078
94,92.40104675292969,144,150.46002197265625,240,258.99139404296875,147,154.10887145996094
89,92.33528137207031,134,150.2903594970703,241,260.0265197753906,146,154.2860565185547
87,92.33753204345703,131,150.20819091796875,241,260.0091857910156,146,152.8793182373047
85,87.6083984375,143,150.20819091796875,240,260.0091857910156,149,152.8793182373047
84,87.48584747314453,142,138.2758026123047,242,258.858154296875,149,148.3343048095703
84,87.48584747314453,139,138.2758026123047,242,258.858154296875,144,146.2902069091797
83,87.48584747314453,139,138.2758026123047,243,259.2980041503906,144,149.5849609375
85,88.94357299804688,125,135.18057250976562,243,259.2980041503906,146,146.49049377441406
83,87.6462173461914,120,133.5516815185547,242,260.2640075683594,146,147.79270935058594
83,87.52677917480469,115,131.32186889648438,242,259.3633728027344,139,146.09243774414062
84,87.897705078125,120,130.86590576171875,247,259.3633728027344,139,142.65902709960938
87,91.99388885498047,143,132.28988647460938,248,262.9009094238281,138,147.34962463378906
89,93.26067352294922,147,131.9750518798828,253,264.01690673828125,139,145.36184692382812
94,94.2623291015625,140,131.75885009765625,253,264.75537109375,138,147.7001495361328
95,95.31459045410156,121,131.451904296875,252,265.03387451171875,138,148.23171997070312
99,104.7090072631836,98,130.9062957763672,251,265.85650634765625,140,143.1857452392578
104,106.1733627319336,97,130.53443908691406,251,266.0893249511719,140,142.98800659179688
109,108.31381225585938,102,129.16351318359375,251,264.7995910644531,137,142.97579956054688
113,109.04545593261719,99,125.02375030517578,245,264.7995910644531,137,142.97579956054688
113,111.1839370727539,90,123.76536560058594,243,264.5012512207031,138,144.37860107421875
113,113.06523895263672,88,122.81349182128906,239,263.70037841796875,138,144.21649169921875
114,113.0986328125,87,123.72814178466797,239,263.729736328125,137,143.9285888671875
114,111.9942398071289,86,122.91596221923828,234,262.5895080566406,137,140.16839599609375
109,115.44974517822266,89,123.6056137084961,232,262.5895080566406,138,141.0536346435547
107,113.57166290283203,91,121.8051528930664,235,260.173583984375,138,142.63516235351562
111,113.83080291748047,98,121.8051528930664,234,260.173583984375,136,145.04736328125
112,110.90916442871094,100,121.2142105102539,233,257.52215576171875,137,143.6755828857422
113,109.75991821289062,97,121.2142105102539,233,257.52215576171875,135,141.5109100341797
114,105.8177261352539,98,120.977294921875,238,254.80108642578125,134,142.86473083496094
105,103.13871765136719,94,120.977294921875,237,254.80108642578125,134,142.86473083496094
101,100.4891586303711,92,120.977294921875,237,254.80108642578125,135,143.3828582763672
98,98.4314956665039,92,120.977294921875,237,254.80108642578125,136,143.46063232421875
96,93.47268676757812,91,120.93112182617188,235,250.86878967285156,137,136.13619995117188
94,93.1609878540039,88,125.91011810302734,234,250.58145141601562,133,134.50851440429688
92,92.15978240966797,89,124.92069244384766,228,249.5485076904297,132,132.35916137695312
85,84.58206939697266,95,126.18998718261719,228,250.776123046875,124,130.67977905273438
83,83.185302734375,95,124.77544403076172,227,250.08041381835938,124,128.34423828125
83,84.87495422363281,96,126.17460632324219,226,251.80892944335938,126,127.36869812011719
83,81.96155548095703,96,126.32832336425781,218,252.58680725097656,127,128.41151428222656
83,80.03153991699219,96,125.02769470214844,217,252.18943786621094,125,129.07411193847656
84,79.95849609375,97,125.2271499633789,206,254.6779327392578,124,131.07257080078125
82,80.62999725341797,100,123.34912109375,206,253.83621215820312,122,131.88148498535156
83,80.62999725341797,100,123.15568542480469,203,253.83621215820312,122,125.78055572509766
86,83.0533218383789,123,124.14395904541016,200,257.92486572265625,124,125.93920135498047
85,83.46434783935547,131,123.57076263427734,194,258.8291931152344,124,127.07356262207031
84,84.50316619873047,148,123.51708221435547,193,259.4903564453125,123,128.02162170410156
85,86.24122619628906,148,122.2855224609375,194,260.63232421875,123,129.32960510253906
84,85.7589340209961,157,120.9093246459961,193,260.25164794921875,127,129.9107666015625
83,88.221923828125,143,121.76939392089844,197,262.9192199707031,127,130.5237274169922
93,89.33076477050781,80,121.90110778808594,198,263.9462585449219,130,131.3603973388672
96,89.4593505859375,76,121.14981842041016,197,263.8014831542969,130,132.39344787597656
98,89.4729995727539,88,121.14981842041016,199,263.8014831542969,128,132.4343719482422
98,89.10921478271484,92,118.87666320800781,200,267.03436279296875,128,134.05453491210938
