Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
111,102,71,284,180,130,127,319
113,102,70,284,174,132,127,319
118,107,68,272,173,133,128,323
121,107,63,272,174,133,128,323
123,107,63,272,173,140,131,323
123,107,65,272,174,142,131,323
125,107,61,272,174,142,129,328
128,107,60,272,171,143,130,331
134,107,55,272,174,146,130,332
131,107,55,272,179,148,138,332
129,107,55,272,182,148,139,332
129,107,51,272,190,151,139,332
129,115,53,259,190,151,143,331
103,115,50,259,194,160,143,337
100,118,58,254,202,164,144,337
105,120,61,251,212,165,146,339
106,120,61,251,205,171,148,341
106,120,63,251,190,176,148,341
110,122,60,176,190,176,152,341
117,123,61,172,193,183,153,340
123,123,68,172,193,183,157,340
125,123,82,172,193,188,158,346
126,123,92,172,191,188,156,346
126,123,92,172,191,195,156,346
130,123,98,161,191,195,161,346
134,123,78,157,200,195,160,346
138,123,77,153,205,195,167,346
137,138,89,147,213,208,166,350
140,139,94,146,222,210,170,350
140,139,94,146,229,210,170,350
138,139,87,144,229,210,171,350
137,139,87,144,234,229,172,360
134,139,84,144,236,233,172,361
136,138,85,144,243,233,170,362
136,138,90,144,246,242,170,364
136,138,90,144,253,244,170,364
140,138,95,144,254,246,171,364
140,138,97,145,254,246,172,366
142,139,96,146,257,252,173,367
144,147,99,147,257,262,174,369
145,147,99,148,261,264,170,369
145,147,99,148,261,269,170,369
144,149,99,148,263,273,170,369
148,149,101,149,263,273,171,370
153,149,99,148,263,279,172,370
149,149,102,148,265,281,174,370
150,149,103,147,269,284,175,370
150,149,103,147,272,286,175,370
155,150,107,147,271,286,175,370
155,150,103,146,271,286,175,370
156,150,100,146,273,286,181,370
159,151,97,146,279,286,184,370
159,155,93,146,280,290,184,370
159,155,93,146,281,290,183,377
158,155,92,145,285,290,184,377
159,155,94,145,285,290,184,377
158,155,90,146,286,290,183,378
156,155,90,146,287,312,189,378
155,155,89,146,287,312,186,378
155,155,89,146,287,312,187,378
154,155,91,146,288,310,186,376
154,152,92,144,288,310,186,376
151,152,94,144,288,310,184,376
148,150,98,143,289,308,184,374
144,151,99,143,288,315,184,374
144,151,99,143,287,316,177,374
143,150,103,143,285,315,177,374
145,150,105,143,285,315,178,372
144,149,107,142,286,315,178,372
142,149,106,142,286,315,175,373
143,150,110,141,285,316,175,373
143,150,110,141,284,316,172,373
145,150,107,140,285,316,172,373
146,150,106,140,285,316,173,373
144,150,105,140,284,316,170,370
145,150,105,140,284,318,170,369
150,150,107,139,284,318,172,369
150,150,107,139,285,318,173,369
149,150,104,139,285,318,173,369
149,150,103,139,285,318,170,369
148,150,102,139,286,320,170,369
151,150,105,136,286,320,171,367
147,150,107,137,286,321,175,367
147,150,107,137,288,321,178,367
151,150,103,137,288,321,178,367
149,150,104,137,288,321,177,366
152,150,101,136,286,321,177,365
152,150,101,137,286,321,179,365
144,150,98,135,283,321,174,365
144,150,98,135,280,321,170,365
145,150,98,132,278,321,170,365
141,150,97,131,278,321,173,365
136,150,93,131,271,321,174,355
134,150,97,125,271,321,171,354
132,150,99,125,268,321,168,354
132,150,99,125,261,314,165,354
133,152,100,125,252,314,165,354
129,152,99,125,252,314,162,354
132,152,101,125,254,314,154,354
131,152,102,111,252,311,154,338
130,132,101,78,243,286,149,305
130,132,101,78,242,286,145,301
132,132,101,76,239,286,151,301
133,132,103,74,239,286,151,301
132,132,103,73,235,282,154,298
129,132,101,73,233,282,152,295
129,132,105,71,231,282,149,295
129,132,105,71,228,271,142,283
128,125,103,62,226,270,140,283
127,125,103,62,226,270,140,283
124,125,103,61,221,270,139,283
122,125,99,62,219,269,142,283
124,118,103,56,217,261,136,274
124,118,103,56,212,258,133,272
120,116,106,56,208,256,128,271
121,115,104,55,208,256,128,271
111,113,107,54,203,253,125,269
108,111,104,54,200,250,122,266
108,111,101,52,199,250,112,242
108,111,101,52,196,247,107,238
111,109,98,52,193,244,109,236
113,104,101,57,193,244,109,236
109,104,102,58,190,242,114,235
106,104,98,61,188,242,114,235
103,99,104,63,187,239,118,232
103,99,104,63,186,239,117,232
104,99,102,65,186,241,114,232
101,100,103,65,186,241,114,232
99,99,105,69,184,243,113,232
98,99,105,72,183,244,112,232
99,99,106,73,184,244,111,232
102,92,106,73,181,239,111,226
102,92,111,74,184,240,115,226
105,92,115,74,184,240,115,226
106,92,116,74,185,240,114,226
103,92,112,75,182,242,111,226
103,92,114,74,182,244,113,226
103,92,114,74,185,243,111,226
102,88,112,73,181,243,106,226
99,88,110,73,181,243,106,226
95,88,110,73,179,244,102,226
95,88,110,73,183,244,92,226
94,87,110,72,182,245,91,228
94,87,110,72,181,244,92,228
91,87,110,72,182,244,91,228
92,87,112,71,182,244,91,228
